"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3050000","CDFI2260032014000005","2014-10-30","","03","폐업","03","폐업","2019-02-22","","","","6747-3390","","130-842","서울특별시 동대문구 장안동 373-4번지","서울특별시 동대문구 한천로24길 77 (장안동)","02624","동경호텔","2019-02-25 09:02:05","U","2019-02-27 02:40:00.0","","206023.596450826","451871.050539863","관광숙박업","","일반상업지역","8","","","","숙박시설","7","1","60","3250","","","0","0","","0","0","","0","3249.75","","0","","","","","","","0","","","","3250","관광호텔업"
"3050000","CDFI2260032014000006","2014-11-28","","03","폐업","03","폐업","2016-09-08","","","","3394-9600","","130-843","서울특별시 동대문구 장안동 414-4번지","서울특별시 동대문구 천호대로 377 (장안동)","02633","골든씨티호텔","2016-09-08 17:59:06","I","2018-08-31 23:59:59.0","","205320.396297203","451122.642371749","관광숙박업","","","16","","","","숙박시설","14","2","116","4682","","","0","0","","0","0","","0","4681.86","","0","","","","","","","0","","","","4682","관광호텔업"
"3050000","CDFI2260032015000001","2015-03-18","","01","영업/정상","13","영업중","","","","","070-8115-9054","","130-810","서울특별시 동대문구 신설동 76-32","서울특별시 동대문구 왕산로 11-1, 4~5층 (신설동)","02580","호스텔 메트로","2026-03-17 17:48:33","U","2026-03-19 02:40:00.0","","202127.604983917","452682.7306843","관광숙박업","","일반상업지역","6","학교정화(상대)","","","숙박시설","5","1","15","149","Hostel Metro","hostel","0","0","","0","0","","0","297.74","","0","","","","","","","100000000","","","","298","호스텔업"
"3050000","CDFI2260032015000002","2015-03-25","","04","취소/말소/만료/정지/중지","35","직권말소","2023-06-20","","","","2210-5000","","130-840","서울특별시 동대문구 장안동 366-2","서울특별시 동대문구 장한로24길 8 (장안동)","02639","호텔나인(NINE)","2023-06-21 09:09:34","U","2023-06-23 02:40:00.0","","206231.420255296","452041.476809255","관광숙박업","","","12","","","특수건물로 보험 제외","숙박시설","10","2","53","0","","","0","0","","0","0","","0","3211.55","","0","","","","","","","0","","","","3212","관광호텔업"
"3050000","CDFI2260032015000003","2015-11-19","","01","영업/정상","13","영업중","","","","","02-957-3300","","","서울특별시 동대문구 전농동 597-41","서울특별시 동대문구 왕산로 226 (전농동)","02554","HOTEL THE DESIGNERS CHEONGNYANGNI","2026-03-17 17:49:57","U","2026-03-19 02:40:00.0","","204138.950468648","453269.018797518","관광숙박업","","상업지역","17","","","특수건물로 보험 제외","호텔","15","2","80","3542","HOTEL THE DESIGNERS CHEONGNYANGNI","Tourist  Hotel","0","0","","0","0","","0","3542.07","","0","","","","","","","5000000000","","","","3542","관광호텔업"
"3050000","CDFI2260032015000004","2015-12-17","","01","영업/정상","13","영업중","","","","","02-965-0071","","","서울특별시 동대문구 이문동 254-4","서울특별시 동대문구 이문로 192 (이문동)","02406","쓰리세븐호텔","2026-03-17 17:50:33","U","2026-03-19 02:40:00.0","","205424.949299884","455714.48034047","관광숙박업","","","16","","","","","15","1","81","2449","","","0","0","","0","0","","0","2449.49","","0","","","","","","","0","","","","2449","호스텔업"
"3050000","CDFI2260032016000001","2016-03-10","","01","영업/정상","13","영업중","","","","","0507-1366-2419","","","서울특별시 동대문구 신설동 98-24","서울특별시 동대문구 왕산로 22 (신설동)","02582","맹그로브 신설","2026-03-17 17:51:14","U","2026-03-19 02:40:00.0","","202233.604900045","452654.5266264","관광숙박업","","일반상업지역","26","학교정화(상대)","","특수건물로 보험 제외","숙박시설","20","6","311","0","","","0","0","","0","0","","0","11588.89","","0","","","","","","","1500000000","","","","11589","관광호텔업"
"3050000","CDFI2260032016000002","2016-10-12","","01","영업/정상","13","영업중","","","","","02-3394-9601","","","서울특별시 동대문구 장안동 414-4","서울특별시 동대문구 천호대로 377 (장안동)","02633","골든씨티호텔","2026-03-17 17:51:34","U","2026-03-19 02:40:00.0","","205320.396297203","451122.642371749","관광숙박업","","","16","","","특수건물로 보험 제외","호텔","14","2","116","4667","","","0","0","","0","0","","0","4667.32","","0","","","","","","","0","","","","4667","관광호텔업"
"3050000","CDFI2260032016000003","2016-10-18","","01","영업/정상","13","영업중","","","","","02-960-1920","","","서울특별시 동대문구 휘경동 319-19","서울특별시 동대문구 회기로 188-12 (휘경동)","02446","체이슨 엠(CHASON M)","2026-03-17 17:51:53","U","2026-03-19 02:40:00.0","","204932.775091374","454118.502321589","관광숙박업","","준주거지역","8","","","","","7","1","24","0","","","0","0","","0","0","","0","591.82","","0","","","","","","","150000000","","","","592","호스텔업"
"3050000","CDFI2260032017000001","2017-05-01","","01","영업/정상","13","영업중","","","","","02-3390-7000","","","서울특별시 동대문구 장안동 415-15","서울특별시 동대문구 천호대로 383 (장안동)","02633","더 리센츠","2026-03-17 17:52:18","U","2026-03-19 02:40:00.0","","205377.431831779","451112.370883917","관광숙박업","","일반상업지역","21","기타","","특수건물로 보험 제외","호텔","19","2","207","0","","","0","0","","0","0","","0","8647.58","","0","","","","","","","500000000","","","","8648","관광호텔업"
"3050000","CDFI2260032017000002","2017-05-12","","03","폐업","03","폐업","2022-08-31","","","","02-2248-9100","","","서울특별시 동대문구 장안동 465-4","서울특별시 동대문구 장한로2길 48 (장안동)","02645","디 에블린","2022-08-31 11:26:37","U","2022-09-02 02:40:00.0","","205893.996035479","451049.960154453","관광숙박업","","일반상업지역","7","","","특수건물로 보험 제외","","0","2","101","6177","","","0","0","","0","0","","0","6176.72","","0","","","","","","","17999999000","","","","6177","관광호텔업"
"3050000","CDFI2260032018000001","2018-12-28","","01","영업/정상","13","영업중","","","","","02-2241-8501","","","서울특별시 동대문구 답십리동 494-5","서울특별시 동대문구 천호대로 291-1 (답십리동)","02604","SM부티크호텔","2024-07-22 10:03:55","U","2024-07-24 02:40:00.0","","204662.341213164","451605.260722901","관광숙박업","","","0","","","삼성화재(재난배상책임보험)","","0","0","34","303","","","0","0","","0","0","","0","1617.56","","0","","","","","","","8819279900","","","","1618","관광호텔업"
"3050000","CDFI2260032025000001","2025-06-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 제기동 473-2 1~3층","서울특별시 동대문구 경동시장로12길 43, 1~3층 (제기동)","02573","스테이소소로 청량리역점","2026-03-17 17:52:35","U","2026-03-19 02:40:00.0","","203736.698103202","453329.859255434","관광숙박업","","","3","","","","","0","0","8","332","","","0","0","","0","0","","0","256.35","","0","","","","","","","0","","","","256","호스텔업"
"3050000","CDFI2260032025000002","2025-10-02","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동대문구 장안동 372-14","서울특별시 동대문구 장한로21길 8 (장안동)","02624","동대문 시그니처 관광호텔","2026-03-17 17:52:54","U","2026-03-19 02:40:00.0","","206091.537162593","451990.224278208","관광숙박업","","일반상업지역","15","","","","","14","1","67","320","","","0","0","","0","0","","0","2914.95","","0","","","","","","","19000000","","","","2915","관광호텔업"
