구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,bw_intercept,coef_구조노후도,bw_구조노후도,coef_도로폭위험도,bw_도로폭위험도,coef_단속위험도,bw_단속위험도
종로구,동숭동,포에버서울,0,중위험군,37.57764864,127.0047909,200423.1957,453122.1835,31.26218227,-0.19280867068173535,28.243790759157257,43.0,1.3535281616943018,1463.0,2.8218609592690265,1464.0,1.1733660299107536,55.0
종로구,숭인동,동묘하우스 9,0,중위험군,37.57094363,127.020416,201803.5836,452378.1901,40.21569549,7.190808365650597,30.136473256475206,43.0,1.3548010903388488,1463.0,2.836063456680419,1464.0,1.4822158570767754,55.0
종로구,신교동,네버랜드 종로,0,중위험군,37.58034541,126.9682212,197192.9547,453421.958,38.10330545,-1.0148870376551145,32.23262790800022,43.0,1.3593011901426044,1463.0,2.8262210377030303,1464.0,1.5220008723599692,55.0
종로구,창신동,낙산집,0,중위험군,37.5737574,127.0082092,200725.1875,452690.3217,30.7613299,3.2335953826291473,28.314887561068566,43.0,1.3540577615350347,1463.0,2.8266116633832263,1464.0,1.5870198745496702,55.0
종로구,청운동,June Stay 경복궁,0,중위험군,37.58369134,126.96807,197179.7324,453793.3226,23.13285512,-9.225860280058487,32.25677953817221,43.0,1.3589810516905187,1463.0,2.825762874477703,1464.0,1.6352401670547447,55.0
종로구,통인동,민가,0,중위험군,37.57636819,126.970009,197350.7392,452980.4804,38.10631546,-0.4140151707715276,32.47101733308626,43.0,1.3595336819101225,1463.0,2.825708437586573,1464.0,1.3714866287175964,55.0
종로구,혜화동,홈 어브로드,0,중위험군,37.58644126,127.0009665,200085.3681,454098.0536,25.08984237,-3.2219212074401398,28.116936987779,43.0,1.3522444103465467,1463.0,2.813927120058097,1464.0,-0.03448908885502497,55.0
종로구,동숭동,스테이 플러스 혜화,0,중위험군,37.58202553,127.0048797,200431.0172,453607.9686,26.02942218,-4.407548134449158,27.414919881136356,43.0,1.35307737181461,1463.0,2.819407560037547,1464.0,1.0937311089685462,55.0
종로구,동숭동,담온 스테이,0,중위험군,37.58100411,127.0040131,200354.4756,453494.599,22.39883413,-5.015064905450085,27.4837127094753,43.0,1.353123498304805,1463.0,2.8193480753192466,1464.0,1.0471860856514768,55.0
종로구,창신동,스테이온,0,중위험군,37.5673526,127.0125779,201111.2066,451979.5061,25.64526708,1.2974976481998475,27.37282024012645,43.0,1.3547173864140538,1463.0,2.833260473684622,1464.0,2.1824698631749593,55.0
종로구,창신동,healing stay,0,중위험군,37.5756659,127.0077864,200687.8232,452902.1399,32.35280998,2.91949491901428,28.09649603210772,43.0,1.3538789206713733,1463.0,2.825189800113962,1464.0,1.5457378161756092,55.0
종로구,창신동,644guesthouse,0,중위험군,37.57232012,127.0096669,200853.9748,452530.8125,26.51482827,-1.7457203707471045,27.60538264316927,43.0,1.354241454809798,1463.0,2.828458781083672,1464.0,2.0466981260892068,55.0
종로구,이화동,이화동273(Ihwa273),0,중위험군,37.5743026,127.0042358,200374.1819,452750.8093,27.09487259,-0.5762607666837631,29.501173218000254,43.0,1.3538049772213991,1463.0,2.823459777295249,1464.0,0.7458601516513103,55.0
종로구,계동,스테이 석정,0,중위험군,37.57941037,126.9862104,198781.9445,453317.7939,22.1411904,-5.26237173341293,28.68146579905787,43.0,1.3555153181702129,1463.0,2.814624764084532,1464.0,1.9761569902035026,55.0
종로구,숭인동,서울 윈도우 스테이_창신점,0,중위험군,37.57769729,127.0146871,201297.3665,453127.6737,19.89590596,-2.998371173902772,25.586339814786086,43.0,1.354100895636653,1463.0,2.828741485109771,1464.0,2.242693907233591,55.0
종로구,낙원동,Iso House,0,중위험군,37.57152945,126.9871451,198864.3858,452443.0911,27.5761106,7.973251606829464,27.880833050778364,43.0,1.3551123152039806,1463.0,2.818127365356439,1464.0,2.374749898182248,55.0
종로구,부암동,B&B 부암,0,중위험군,37.58862472,126.9626475,196700.9988,454341.0485,34.71573955,1.7467748158235707,32.97263159196925,43.0,1.3586112331114957,1463.0,2.828636008385025,1464.0,1.7099249671306689,55.0
종로구,행촌동,피스풀종로,0,중위험군,37.5730187,126.9614194,196591.8207,452609.0025,42.43325678,2.513084790065861,33.099843635264456,43.0,1.3603529434439665,1463.0,2.832143910318766,1464.0,1.3507107088901684,55.0
종로구,원서동,가디언스,0,중위험군,37.57885652,126.9882883,198965.4751,453256.298,32.68559831,5.773074605591699,28.57884757141927,43.0,1.3547303769687493,1463.0,2.8138972933986843,1464.0,2.0628682387495667,55.0
종로구,숭인동,여름밤비,0,중위험군,37.57482405,127.0147866,201306.2041,452808.7786,26.15924496,-2.724041878360296,26.822614741034297,43.0,1.3543066855432884,1463.0,2.830423609733856,1464.0,2.260358522514228,55.0
종로구,부암동,부암 힐스테이,0,중위험군,37.58933235,126.9651109,196918.5984,454419.5038,27.0656572,1.2913966261513323,32.92757248163527,43.0,1.3585181561411672,1463.0,2.8268767951928604,1464.0,1.7423939731399676,55.0
종로구,동숭동,정's 스테이,0,중위험군,37.57750673,127.0051637,200456.1327,453106.4349,27.44583969,-1.0608489225590034,28.225019758060228,43.0,1.3535656872477848,1463.0,2.8222156211325173,1464.0,1.2130645017994244,55.0
종로구,숭인동,송스테이(Song stay),0,중위험군,37.5724127,127.0177667,201569.5126,452541.1923,35.16684602,5.275149670912647,28.94608549627497,43.0,1.3546023682070267,1463.0,2.8336580980055537,1464.0,1.800440403095109,55.0
종로구,누상동,서촌정글스테이(West Village Jungle Stay),0,중위험군,37.57715198,126.964894,196898.9348,453067.6286,33.0144447,1.3438150673633054,32.68924898892245,43.0,1.3598047352630707,1463.0,2.829040714805837,1464.0,1.3913676659457361,55.0
종로구,숭인동,MIN STAY(민 스테이),0,중위험군,37.57495476,127.015247,201346.8713,452823.2924,24.35696583,-3.2656032356235833,26.88038326570868,43.0,1.3543204672057847,1463.0,2.8306486718849246,1464.0,2.176881339483235,55.0
종로구,옥인동,루마디 서촌,0,중위험군,37.58072054,126.965982,196995.1843,453463.6624,31.2396798,-3.0022946482570525,32.45187363017847,43.0,1.35938456713529,1463.0,2.827677815438475,1464.0,1.5272744508319378,55.0
종로구,이화동,THE Grand IHwa,0,중위험군,37.57344295,127.0043389,200383.2966,452655.3985,27.37332589,-5.290619872816155,29.669943275039593,43.0,1.3538876716149715,1463.0,2.8240538974245606,1464.0,0.6241959508297877,55.0
종로구,명륜4가,초록스테이 종로,0,중위험군,37.57982012,126.9992371,199932.6086,453363.1824,27.39347464,1.633370467617425,27.813065358955072,43.0,1.352910439422314,1463.0,2.816419580490739,1464.0,0.8718374550366234,55.0
종로구,혜화동,혜화 Attic,0,중위험군,37.5848085,126.9999767,199997.9385,453916.8353,30.82201773,1.487502180298101,28.09400670546868,43.0,1.3523571160207544,1463.0,2.8140946307809998,1464.0,0.0635031284117383,55.0
종로구,창신동,미미스테이,0,중위험군,37.57593858,127.0142586,201259.5407,452932.4713,24.09616894,-2.4614784760426076,26.180718504638712,43.0,1.3542025393291304,1463.0,2.8294493940037744,1464.0,2.332717621758164,55.0
종로구,원서동,정원,0,중위험군,37.57864599,126.9881132,198950.0043,453232.9336,31.90717083,5.172691413740047,28.53523577525313,43.0,1.3548082921514641,1463.0,2.813911902999451,1464.0,2.0663218069634266,55.0
종로구,명륜1가,아라 하우스,0,중위험군,37.58776564,126.9963043,199673.5863,454245.0508,29.86255781,-2.1171843861007424,28.92502086192214,43.0,1.351748699765581,1463.0,2.812119374225336,1464.0,0.8962762118475149,55.0
종로구,동숭동,엘린 하우스,0,중위험군,37.57794129,127.0037306,200329.5385,453154.6601,22.48826837,-4.320226946068782,28.305909243164745,43.0,1.3534308856845496,1463.0,2.820910666728074,1464.0,1.0463990731844794,55.0
종로구,동숭동,칼랑드 혜화,0,중위험군,37.58132474,127.004205,200371.4227,453530.186,22.83930183,-4.408584021014935,27.467094821075527,43.0,1.3531028494022193,1463.0,2.819306844941789,1464.0,1.0513504024514408,55.0
종로구,원서동,용 스테이,0,중위험군,37.58073702,126.9871384,198863.9312,453465.0253,31.53880147,0.48382685948456583,29.101368488979293,43.0,1.3551303472446525,1463.0,2.8138282467250857,1464.0,1.9413629357327387,55.0
종로구,통의동,찌니네,0,중위험군,37.57500112,126.9718985,197517.5963,452828.6998,35.74911076,1.8291291606366968,32.643458145861814,43.0,1.3594353218963109,1463.0,2.8246782319627286,1464.0,1.3280188261703607,55.0
종로구,원서동,다인,0,중위험군,37.57865599,126.9878385,198925.743,453234.0465,29.06243679,2.5345486418376595,28.52446209678324,43.0,1.3548748293264652,1463.0,2.8138594930864773,1464.0,2.051803110607522,55.0
종로구,누상동,서촌백호정살롱,0,중위험군,37.57712038,126.9647132,196882.9635,453064.1273,33.07936395,1.5405025219989668,32.70011443478381,43.0,1.3598149137060485,1463.0,2.829168635280815,1464.0,1.3917731131583633,55.0
종로구,숭인동,두잇(DO IT) 스테이,0,중위험군,37.57205528,127.0166257,201468.7228,452501.5043,23.18457579,-5.8138650486944705,28.60325937401058,43.0,1.3545747603412648,1463.0,2.8331477123024924,1464.0,1.959218631091823,55.0
종로구,사간동,안국하우스,0,중위험군,37.57507159,126.9804771,198275.4069,452836.3291,23.55595151,-5.093956452178421,28.141278612979924,43.0,1.3576306270270029,1463.0,2.818986450236221,1464.0,1.7171742487129606,55.0
종로구,창신동,스테이하다,0,중위험군,37.57075984,127.0127886,201129.7706,452357.6725,26.77631875,-5.308470397915102,27.381179694876113,43.0,1.3544944225617819,1463.0,2.83143666393148,1464.0,2.4676109468058494,55.0
종로구,동숭동,혜화문명동스테이,0,중위험군,37.58051774,127.0047008,200415.2271,453440.6203,32.10504642,2.906569245542677,27.495652567736848,43.0,1.353224385214012,1463.0,2.820138645716961,1464.0,1.1887092705455682,55.0
종로구,숭인동,I LIVE IN SEOUL,0,중위험군,37.57726338,127.0165476,201461.7217,453079.542,23.12341627,-4.544814924741939,26.66993291857205,43.0,1.3542306548446588,1463.0,2.8302006609587327,1464.0,2.0128074811672123,55.0
종로구,누상동,서촌 모던 리트리트 하우스,0,중위험군,37.5771565,126.9641838,196836.1991,453068.1539,25.72167151,1.6612702934845665,32.72129271659764,43.0,1.359828962930262,1463.0,2.8295197104557825,1464.0,1.3938439423573958,55.0
종로구,창신동,삼미하우스,0,중위험군,37.57022268,127.0127272,201124.3571,452298.0532,24.69815644,-5.129506946865451,27.481346510651242,43.0,1.3545288412300986,1463.0,2.831705239142072,1464.0,2.42456872324222,55.0
종로구,옥인동,페이보릿 종로,0,중위험군,37.57831993,126.9666727,197056.0994,453197.2004,29.76283415,-3.8300212117263506,32.487819710925066,43.0,1.3595993673846078,1463.0,2.827626887018933,1464.0,1.438006418431785,55.0
종로구,계동,stay hanyang,0,중위험군,37.57780502,126.9858926,198753.838,453139.6227,22.77843223,-5.563915857394004,28.376874023560287,43.0,1.3556465605168146,1463.0,2.8151334748846937,1464.0,2.000596358528356,55.0
종로구,원서동,하우스다 동촌,0,중위험군,37.58000425,126.9875988,198904.585,453383.6907,29.53812318,-0.5691738271648106,28.88338182584027,43.0,1.3549222630330644,1463.0,2.813714735037681,1464.0,1.9830770452328503,55.0
종로구,부암동,랏토하우스,0,중위험군,37.59453825,126.9627801,196712.9641,454997.3792,40.91654495,4.422719292337511,33.58774762342279,43.0,1.357986730217779,1463.0,2.8276656722070164,1464.0,1.7500671062699815,55.0
종로구,충신동,충신 아뜨리에,0,중위험군,37.57191123,127.0065227,200576.2208,452485.4065,32.35008401,1.3335198945437412,29.260139744822567,43.0,1.3541266044650413,1463.0,2.82653023615776,1464.0,1.1695755150195875,55.0
종로구,창신동,위드홈,0,중위험군,37.57274316,127.0085492,200755.2355,452577.7555,20.56992651,-6.056187174807725,28.228298603739056,43.0,1.3541555654824717,1463.0,2.8274453300890525,1464.0,1.7108206008319897,55.0
종로구,신문로2가,성주,0,중위험군,37.57015625,126.9681089,197182.6513,452291.0822,34.81453741,1.4549189627722257,33.83744421105666,43.0,1.3603199410837132,1463.0,2.8281869198279423,1464.0,1.4101928225780949,55.0
종로구,동숭동,Stay forest,0,중위험군,37.57662834,127.005661,200500.0645,453008.9463,35.27973197,6.509303002131325,28.399337256670897,43.0,1.3536757295894093,1463.0,2.823098860830653,1464.0,1.2057354189061644,55.0
종로구,화동,삼청동 코리아 게스트하우스,0,중위험군,37.57937103,126.9812432,198343.1779,453313.5036,34.49219198,5.071300188794805,29.12083908732454,43.0,1.3572361615577235,1463.0,2.817671022120604,1464.0,1.8626242356722638,55.0
종로구,필운동,민기네 집,0,중위험군,37.57495722,126.9661286,197007.902,452823.9955,38.26581773,4.0794285941233355,32.8663994286348,43.0,1.359978722402644,1463.0,2.8286056859809214,1464.0,1.3339644035323521,55.0
종로구,홍지동,조이하슬라,0,중위험군,37.59586118,126.9584616,196331.6448,455144.3696,32.50540796,-0.3611395748886821,33.69766905396697,43.0,1.357747529438527,1463.0,2.8303073427423415,1464.0,1.7218406980184284,55.0
종로구,사간동,우 게스트하우스(Woo Guesthouse),0,중위험군,37.57520538,126.9790919,198153.0442,452851.2045,32.8999814,2.8659547384112862,28.891235634444527,43.0,1.3580145185987185,1463.0,2.819848796694442,1464.0,1.6673388771218167,55.0
종로구,신문로2가,엠엠게스트하우스,0,중위험군,37.56984367,126.9684864,197215.9899,452256.3782,37.35185515,3.440080945622526,33.958403275203274,43.0,1.36031342605041,1463.0,2.827993776430099,1464.0,1.422602034643262,55.0
종로구,숭인동,지유,0,중위험군,37.57110179,127.0153895,201359.5338,452395.6594,32.76859775,0.8814413913459731,28.276852696905916,43.0,1.3545824899235233,1463.0,2.8329059489457435,1464.0,2.1578458460697547,55.0
종로구,통인동,프랜드인서울(Friend in Seoul),0,중위험군,37.57636819,126.970009,197350.7392,452980.4804,38.46392966,-0.05640097077152717,32.47101733308626,43.0,1.3595336819101225,1463.0,2.825708437586573,1464.0,1.3714866287175964,55.0
종로구,통인동,아뜰리에웨스트사이드,0,중위험군,37.57639627,126.9701348,197361.8484,452983.5934,41.52075946,1.1749880406025213,32.455121856462085,43.0,1.3595182206140568,1463.0,2.8256177680964485,1464.0,1.3734128267697656,55.0
종로구,누상동,힙피어 경복궁의 달,0,중위험군,37.57767676,126.9656656,196967.1123,453125.8479,36.38441058,-3.1636940095082267,32.60089019467037,43.0,1.3597166725828853,1463.0,2.828424335963901,1464.0,1.4084156668826688,55.0
종로구,부암동,게스트 하우스 부암,0,중위험군,37.59143042,126.9671238,197096.4557,454652.3018,38.62142987,5.2836850187864925,33.1108648765334,43.0,1.358258224136152,1463.0,2.8252054141591576,1464.0,1.782706957037071,55.0
종로구,동숭동,비투비앤비,0,중위험군,37.57835876,127.0040314,200356.1046,453200.9955,30.46316611,2.715689311812902,28.143487515539412,43.0,1.3534063575329314,1463.0,2.820890366043516,1464.0,1.1211306035758166,55.0
종로구,연건동,EMMA 하우스,0,중위험군,37.57655118,127.0002221,200019.6183,453000.3673,32.73670602,0.40859859868523785,29.10786686919383,43.0,1.3533571011147476,1463.0,2.819109623938699,1464.0,0.7551745390751246,55.0
종로구,명륜3가,MIRO STAY,0,중위험군,37.58692036,126.9950448,199562.3426,454151.2394,36.0761942,5.074629885898215,29.16455870724891,43.0,1.3517368729722041,1463.0,2.8127561079289563,1464.0,1.0384712614677494,55.0
종로구,이화동,블루블릭스 혜화,0,중위험군,37.57395363,127.0026696,200235.8284,452712.0726,37.55659604,4.202704890564988,29.673910577443394,43.0,1.3537536467591593,1463.0,2.8225265485207376,1464.0,0.4679825451011779,55.0
종로구,동숭동,낙산주택,0,중위험군,37.57788658,127.0054694,200483.1349,453148.5954,23.53494709,-6.37549276685564,28.047557125088012,43.0,1.3535463796465659,1463.0,2.8222188027989894,1464.0,1.291219164686131,55.0
종로구,홍지동,빛 스테이,0,중위험군,37.59603495,126.9586322,196346.7193,455163.6495,32.51664694,-0.28994008395770265,33.71160183886521,43.0,1.3577348945486742,1463.0,2.8301717186205626,1464.0,1.7231304944680577,55.0
종로구,옥인동,옥인스테이,0,중위험군,37.5796952,126.9636274,196787.1589,453349.9393,35.69395324,0.5124103771908253,32.64394698580769,43.0,1.359567199261269,1463.0,2.829445489366472,1464.0,1.4871648002494295,55.0
종로구,명륜1가,키키 스테이,0,중위험군,37.58677787,126.9960091,199647.5143,454135.4206,32.40114221,1.158910651798589,28.970532733169748,43.0,1.3518455934818068,1463.0,2.812372428462288,1464.0,0.8681946809952581,55.0
종로구,홍지동,미카엘킴,0,중위험군,37.59456869,126.9592707,196403.036,455000.8864,41.30262516,-1.23143393493703,33.59739554291881,43.0,1.3579141677165214,1463.0,2.829969493056128,1464.0,1.7245461679586804,55.0
종로구,숭인동,스테이동묘,0,중위험군,37.56885637,127.0179691,201587.4681,452146.4844,28.74554986,2.95855548494794,29.386776069023167,43.0,1.3548251281213506,1463.0,2.8357466651787044,1464.0,1.8633875074259332,55.0
종로구,숭인동,굿데이신설,0,중위험군,37.57517296,127.0192573,201701.1294,452847.5751,27.0920401,-0.6568451059195084,28.085692715068873,43.0,1.3545006871061578,1463.0,2.8330629938671787,1464.0,1.7450820139688066,55.0
종로구,신교동,JAHA 79,0,중위험군,37.58043267,126.9692329,197282.322,453431.6131,37.08026809,-1.4877610902546934,32.10307768038673,43.0,1.359218947601617,1463.0,2.82551721485136,1464.0,1.533222235893859,55.0
중구,산림동,오케이빌,0,중위험군,37.56477364,126.9946396,199526.4158,451693.2109,38.9121472,5.7102947142155145,29.773375971281144,43.0,1.3543976779239657,1463.0,2.8223347774492415,1464.0,1.6243458324772748,55.0
중구,주자동,원즈빌,0,중위험군,37.55809516,126.9891273,199039.3256,450952.0205,34.67678956,5.898706385566594,29.39853529161775,43.0,1.3552202600477414,1463.0,2.8227065609221222,1464.0,0.5182744341301861,55.0
중구,(남산동,레이지룸 101,0,중위험군,37.5545527,126.9846222,198641.1967,450558.9052,30.02103871,-0.6595378747991489,30.569160274139758,43.0,1.355863653760029,1463.0,2.8232285484240127,1464.0,0.135072752393756,55.0
중구,신당동,디디피 스테이,0,중위험군,37.55794381,127.0128532,201135.6676,450935.2445,22.65778289,-4.433528312413408,27.402641509074947,43.0,1.355471685514596,1463.0,2.83888410817288,1464.0,-1.9663462044725475,55.0
중구,(남산동,팜트리빌라 명동 101,0,중위험군,37.55574232,126.9858524,198749.9183,450690.9217,29.80057494,-0.6327680386357919,30.434817162466175,43.0,1.3556466076424323,1463.0,2.822402454278421,1464.0,0.16872851106872228,55.0
중구,(만리동,서울로 인,0,중위험군,37.5518282,126.9655697,196957.5918,450256.9643,24.13671466,-4.268421574982803,27.63810771092467,43.0,1.3624989052575944,1463.0,2.8340819278906415,1464.0,1.1574037901548533,55.0
중구,(광희동,하하스테이,0,중위험군,37.56127954,127.0082575,200729.5716,451305.4255,27.39016884,-4.136366072788931,28.604571401222287,43.0,1.3551170968531434,1463.0,2.8340625497872494,1464.0,0.33455724343376025,55.0
중구,신당동,제이하우스,0,중위험군,37.55923679,127.0115125,201017.1923,451078.7346,36.40626275,4.3305437193465295,27.747883193906446,43.0,1.355357525765786,1463.0,2.837310168865637,1464.0,-1.7230613610789622,55.0
중구,(남산동,남산 아트몬 스테이,0,중위험군,37.55460146,126.9844086,198622.3307,450564.3201,28.41167983,-0.8550270336072572,30.546662485390137,43.0,1.3559988959035147,1463.0,2.823312461656096,1464.0,0.12401494498847784,55.0
중구,(만리동,서울로하우스,0,중위험군,37.55415432,126.9664094,197031.88,450515.1089,25.25620534,-3.9401527864439174,27.56741804361232,43.0,1.3621448118111763,1463.0,2.832931635283974,1464.0,1.2285111655975351,55.0
중구,신당동,연 스테이,0,중위험군,37.56194734,127.0250765,202215.564,451379.8069,22.56936157,-0.020022879467028076,29.419603210705816,43.0,1.3555023502949408,1463.0,2.843442374684276,1464.0,0.1151514922473506,55.0
중구,황학동,호호 하우스,0,중위험군,37.56383295,127.0219346,201937.928,451589.018,20.1601087,-4.880974011472468,28.482009144328362,43.0,1.3552929821128048,1463.0,2.8407637880411127,1464.0,0.5745673745476988,55.0
중구,신당동,라 코메타 서울,0,중위험군,37.55020235,127.0079362,200701.2875,450075.9869,32.90558584,-0.1222599282340937,29.064383206116037,43.0,1.3559347295876152,1463.0,2.840670639149351,1464.0,1.6830234202820336,55.0
중구,(남산동,Win Win guest house,0,중위험군,37.55719928,126.9843328,198615.6766,450852.6483,32.33988345,-4.827832545713356,29.184698732919596,43.0,1.3561721708909364,1463.0,2.822744476552038,1464.0,1.088276718486408,55.0
중구,을지로7가,별헤는집,0,중위험군,37.56205259,127.0091636,200809.6217,451391.2323,22.16960777,-3.3524058588050174,28.109193036995485,43.0,1.3550704383497605,1463.0,2.8341825658455333,1464.0,0.3778251492912439,55.0
중구,신당동,디어스,0,중위험군,37.55341959,127.01326,201171.6882,450433.115,22.46770931,-5.665297930607114,27.37422956519836,43.0,1.3557659615328537,1463.0,2.841791918680463,1464.0,1.191151179110692,55.0
중구,(남산동,문스하우스,0,중위험군,37.55464992,126.9842916,198611.9916,450569.7003,29.86360818,-0.3556529293526971,30.532995875632505,43.0,1.3560767327192338,1463.0,2.823353747802975,1464.0,0.1319217624554161,55.0
중구,신당동,게스트 남산,0,중위험군,37.54918702,127.0053308,200471.0646,449963.2812,33.16948464,1.3251223114312687,29.68267192787396,43.0,1.356005752471569,1463.0,2.839759664691456,1464.0,1.602175120715844,55.0
중구,(장충동,더차니스트 남산,0,중위험군,37.55639497,126.999428,199949.4578,450763.2642,31.99782373,2.670185380218605,30.12337600857083,43.0,1.3554112167887864,1463.0,2.8313045124821685,1464.0,0.8142803840417179,55.0
중구,황학동,스테이 담애,0,중위험군,37.5638942,127.0178747,201579.2341,451595.74,26.97355847,-0.18956690863283754,27.604111516033,43.0,1.355166674173624,1463.0,2.838435674708626,1464.0,0.7930788575255793,55.0
중구,(필동,남산하우스,0,중위험군,37.5555527,126.9944725,199511.588,450669.7965,30.59325457,1.076633989943403,30.01687359976301,43.0,1.3554869895899384,1463.0,2.828413797340893,1464.0,0.6460844621678514,55.0
중구,예장동,서울타워빌,0,중위험군,37.55500445,126.9849104,198666.6748,450609.0399,32.74152909,2.9661341961078804,30.506350206126577,43.0,1.3557853004382798,1463.0,2.8229909531077073,1464.0,0.1613437843190652,55.0
중구,(장충동,목인,0,중위험군,37.55696119,126.9997944,199981.8335,450826.1078,32.10886251,3.0501709091233558,29.837136709542303,43.0,1.3553616115983882,1463.0,2.831179366092939,1464.0,0.8633664983608362,55.0
중구,(광희동,스테이 디디피 해치,0,중위험군,37.56073561,127.0086113,200760.84,451245.0585,27.16484137,-4.245120071417556,28.35605157666425,43.0,1.355173606987384,1463.0,2.8346136550164336,1464.0,0.0532737412847758,55.0
중구,신당동,솔리드 스테이,0,중위험군,37.56081261,127.016706,201476.0402,451253.7009,30.2476157,4.500739764643221,27.487950715646477,43.0,1.355359770929081,1463.0,2.839474181525537,1464.0,-1.1557608247660314,55.0
중구,(남산동,스타리아1,0,중위험군,37.55574338,126.985352,198705.7058,450691.0462,29.63473841,0.5604220596925629,30.374364108018234,43.0,1.3556601229625531,1463.0,2.82261827312988,1464.0,0.276259305619122,55.0
중구,충무로5가,익스테이 맨션 충무로,0,중위험군,37.55916784,126.9973801,199768.5127,451071.0229,26.58108508,-2.5632323423045484,27.987924722241253,43.0,1.3551266520674385,1463.0,2.82801830553867,1464.0,1.713052137884603,55.0
중구,신당동,MJ House,0,중위험군,37.55056307,127.0038562,200340.7561,450115.9999,30.43522956,1.9303627653014033,30.148118159081548,43.0,1.355907653932429,1463.0,2.837989905500353,1464.0,1.520286885051639,55.0
중구,(광희동,선선 맨션,0,중위험군,37.56123964,127.0074692,200659.9293,451300.9912,30.07975748,0.16165698783123617,29.040649815675856,43.0,1.3551023369874553,1463.0,2.8335778619337866,1464.0,0.5281719339098397,55.0
중구,(남산동,에밀리 메니지먼트,0,중위험군,37.55520422,126.9841345,198598.1205,450631.2233,33.14646827,4.174411378750275,30.43950056336974,43.0,1.3562037368928295,1463.0,2.8232940484763698,1464.0,0.1442937731536428,55.0
중구,(광희동,마사 하우스,0,중위험군,37.56036623,127.0078307,200691.8771,451204.0556,32.41133331,0.6857118939176132,28.806649732943004,43.0,1.355189363325262,1463.0,2.8343357169834453,1464.0,0.11017301843107785,55.0
중구,신당동,덕복재,0,중위험군,37.56182635,127.0178121,201573.7442,451366.232,20.59551932,-2.617363779858973,27.57109151721328,43.0,1.3553149951886057,1463.0,2.839544544677411,1464.0,-0.21316000459206685,55.0
중구,(장충동,지니하우스,0,중위험군,37.55614152,127.0004201,200037.1153,450735.1342,32.03456802,2.6279724125052084,30.463078156578934,43.0,1.355440378309412,1463.0,2.8321461461654533,1464.0,0.9136681990689858,55.0
중구,(장충동,먕스테이,0,중위험군,37.55607297,127.0007205,200063.6593,450727.5261,32.2609615,2.5622676042421517,30.55321344977174,43.0,1.3554484505600513,1463.0,2.8323936573122745,1464.0,0.9313949846614158,55.0
중구,황학동,브릭스테이,0,중위험군,37.56735418,127.0176451,201558.8715,451979.7534,22.95291456,-4.259231059548366,28.114587196957675,43.0,1.3549011290677495,1463.0,2.8363838484405166,1464.0,1.7967545664813,55.0
중구,(남산동,남산언덕,0,중위험군,37.55445618,126.9847096,198648.9203,450548.1914,29.59355285,-0.6485506149537699,30.57983965032973,43.0,1.3558749677362394,1463.0,2.8232132336623494,1464.0,0.14002830835887126,55.0
중구,(남산동,코지앳,0,중위험군,37.55468403,126.9845744,198636.9825,450573.4819,29.96934956,-0.6295543218613631,30.556699043851168,43.0,1.355895831110376,1463.0,2.823218027853903,1464.0,0.1323207394335652,55.0
중구,황학동,The Market Place,0,중위험군,37.56357881,127.019885,201756.8507,451560.7711,30.5086042,3.7967392606816297,28.009564681688794,43.0,1.3552493250385493,1463.0,2.8397591450937885,1464.0,0.6202554858962589,55.0
중구,(만리동,하하홈스테이,0,중위험군,37.55314237,126.966167,197010.4269,450402.8022,25.55021992,-4.006963905865792,27.54175862568361,43.0,1.3622825894592212,1463.0,2.833349037587058,1464.0,1.22542649626282,55.0
중구,신당동,스테이 마룸,0,중위험군,37.55611853,127.0086935,200768.1545,450732.618,22.92616563,-3.5590457864806346,28.18831315704866,43.0,1.3555284333484223,1463.0,2.8374862887890133,1464.0,1.1640289819311522,55.0
중구,예장동,게스트하우스 더힐2,0,중위험군,37.55510981,126.9846091,198640.0563,450620.7379,33.86303134,4.547598871754534,30.49162974953118,43.0,1.3558972412764467,1463.0,2.823100072543334,1464.0,0.13860834328700378,55.0
중구,(남산동,필스테이명동부띠끄,0,중위험군,37.5575292,126.9838779,198575.4941,450889.2723,30.61002725,-0.5037350740669133,28.53775416464195,43.0,1.3564530450109689,1463.0,2.8228884406878585,1464.0,1.3472000857520792,55.0
중구,(남산동,에코하우스,0,중위험군,37.55755618,126.985879,198752.3033,450892.2383,28.67591379,0.36545163246765355,28.82035287433093,43.0,1.3553730239772734,1463.0,2.821958735119022,1464.0,1.2958319034378747,55.0
중구,(남산동,명동 맘하우스,0,중위험군,37.55771741,126.9858723,198751.7096,450910.133,31.99701773,2.0773141993891677,28.622174929913758,43.0,1.3553486476790138,1463.0,2.8219243746645306,1464.0,1.6140416255025585,55.0
중구,(남산동,Crib49게스트하우스,0,중위험군,37.55433246,126.9848669,198662.8173,450534.4577,34.26088168,1.2596625091802025,30.594575658618268,43.0,1.3558878050859742,1463.0,2.8231743111970684,1464.0,0.12513236089181892,55.0
중구,황학동,어반아트스테이,0,중위험군,37.56735418,127.0176451,201558.8715,451979.7534,23.16750601,-4.044639609548366,28.114587196957675,43.0,1.3549011290677495,1463.0,2.8363838484405166,1464.0,1.7967545664813,55.0
