구,동,숙소명,위도,경도,x_5181,y_5181,최종위험점수_new,local_R2,bandwidth,residual,coef_intercept,tval_intercept,coef_구조노후도,tval_구조노후도,coef_단속위험도,tval_단속위험도,coef_도로폭위험도,tval_도로폭위험도,coef_최근접_소화용수_거리등급,tval_최근접_소화용수_거리등급,coef_소방위험도_점수,tval_소방위험도_점수,coef_집중도,tval_집중도
중구,흥인동,알마호텔,37.56337665,127.015112,201335.1569,451538.2552,27.55357155,0.9875823042747008,150,-0.39748975047844937,32.433081454054744,117.1544844563518,6.412234875932954,69.96115266248006,1.7989484798350384,11.35256585307013,5.010077873410698,28.096532837076452,4.305402261432249,28.8079399888013,0.6244750925519017,2.095783957674644,1.4311749525823183,6.822007815173592
중구,신당동,세포장모텔,37.54686459,127.0069701,200615.9461,449705.529,21.2665356,0.9831893334159413,150,2.038524210831831,32.92221420221447,221.9882660554562,6.428038864318248,50.16825540825469,2.5260451980676244,20.409294299832,4.450085873390691,28.660004940232795,4.819997799815322,23.485681538028242,1.6182140930130926,8.395224263856326,1.5416225852808454,7.866110890983548
중구,을지로6가,호텔 스테이인(HOTEL STAY IN),37.56432903,127.0055767,200492.7024,451643.8655,32.60091432,0.9851070210373449,150,-0.2811328566971625,33.86191201618058,267.72902649264586,6.631196254844159,59.45517540225946,1.8284037667873096,12.06985500368898,4.678135819564544,34.842164034480064,4.837491055849645,33.890839901136054,1.3645440583920971,4.9210250992352265,1.6079945904939084,7.671918256790305
중구,신당동,퀸모텔,37.55353993,127.007974,200704.5999,450446.4185,31.45435861,0.9784924444459956,150,3.395313273809272,32.77156373564578,286.2514028418897,6.421221974412721,65.057268343374,2.4496086094729557,21.29481239627751,4.644158130925425,34.09940580604859,4.8868260584862515,31.281361072876734,1.2819587401046126,6.11596365954287,1.3648580735924252,7.79767361310391
중구,(광희동,에비뉴모텔,37.56238679,127.0054418,200480.7938,451428.299,35.69751362,0.9852279273537887,150,2.525414794246693,33.725184669436324,297.90078132823146,6.464887899316812,72.9048328124772,1.8101981821820752,15.575573376994384,4.61713832279242,39.044109198546245,4.806862871416149,37.895834926290696,1.4265760737131172,4.63081332310383,1.3371366789655328,7.650214226295989
중구,남대문로5가,지요크 서울역,37.55204408,126.9734078,197650.2094,450280.6996,34.38681589,0.9903081627643456,150,-1.7369844587780463,33.61851801648049,154.88280375615997,6.52635982021673,68.44091832775422,2.168283049915104,18.247283670145045,4.9168029411826515,35.0522073856047,4.387894319811149,29.047279675249424,2.1589303576222116,8.056065259427491,1.3636607268439436,7.251646622901637
중구,초동,럭키장여관,37.56082266,126.9915662,199254.8393,451254.7186,32.75716515,0.9843524720130354,150,0.39791801445529273,33.46991606987887,76.88288969557152,6.647684820793539,47.59234489957631,2.2697690623390723,14.954499288953064,4.596388472596017,40.8994657287923,4.433905703228685,37.116946244901456,1.2852818793257437,3.796172111937584,1.9526883899598166,14.52612752355831
중구,중림동,대영장여관,37.55445273,126.9672114,197102.7611,450548.2038,18.89849828,0.9889823425436556,150,1.1923068091036413,33.20598834216696,244.4655480609617,6.638330208664721,74.03661302713485,1.96159772797886,16.547336509512746,4.622400839622288,28.475894322400244,4.348484042835229,30.32025415459448,2.071280885336864,8.257208571024242,1.171688737647052,7.432620017245401
중구,신당동,J모텔,37.56126414,127.0133052,201175.5546,451303.7674,51.3624778,0.9876303712266611,150,0.9047579955681826,32.42289244689308,162.70227744716698,6.52874062208306,75.32496570928282,1.8834011506051316,10.392443814988924,5.032798798494845,28.053336984180454,4.332102493211744,30.194658204706947,0.5834025637836032,2.4005696779770975,1.1953172330556636,5.571371826689494
중구,초동,하루재,37.5604658,126.9911271,199216.0394,451215.1149,28.13627243,0.983540286633043,150,1.3113018865352082,33.539037367511625,70.12487489834442,6.632210322260805,47.038100306026664,2.3096825387012423,15.750182947367948,4.602896725181322,40.44178688262217,4.444190732431062,37.414064310606776,1.349666920553216,3.6758203491002623,1.9504069535822992,14.686751488897055
중구,신당동,조이풀스테이(Joyful Stay),37.56245881,127.0165259,201460.0902,451436.4068,32.59265257,0.9859128086926624,150,1.0913623383260607,32.443425332864905,119.97784704955357,6.416705839982855,69.08162416490173,1.8130670128647985,10.216969249107471,4.9796539055394184,27.74048778963739,4.26844255705932,27.57619968110558,0.7194587591971285,2.391345780512548,1.5887716095007742,6.768083577245041
중구,충무로5가,남경레지던스,37.55980392,126.9979148,199815.7633,451141.6191,26.53812345,0.9847320900392388,150,1.511865522941747,33.232692844111256,238.85445105710735,6.305406886106576,48.50343289149494,1.7628417121690731,13.312332301919852,4.290151305352701,36.87962865388499,4.2608801087949235,28.477056363881992,1.3245990151501488,8.317228127660963,1.6548456053829088,8.935709598130343
중구,신당동,타임스테이,37.56254877,127.0182782,201614.907,451446.42,37.1456537,0.9846980027835485,150,0.4589016955521572,32.58433611644355,132.1737080857959,6.4155203216312495,68.80150776523853,1.9102422818534728,10.802965481189018,4.960349351015531,28.773678643426084,4.271932694244447,28.244299363011624,0.8970756878979644,3.001659885090953,1.6757758487405716,7.771827709409875
중구,(회현동,호텔 경동,37.55443196,126.9809373,198315.5949,450545.5641,20.96058342,0.987396557389864,150,-0.14550501940446026,33.32084587777513,98.65615438469331,6.761700936635679,93.63124654521484,2.0507016858422817,29.063572939704372,4.761341964772454,48.86187181541904,3.973611110456878,32.214707298640114,1.8388592315001442,5.899232450969056,1.3595727454843645,14.005190806639078
중구,(광희동,트리쉐이도호텔,37.56259916,127.0051718,200456.9375,451451.8682,37.68394494,0.9849574076178237,150,0.6802769098315764,33.78188708406644,288.9114937549582,6.480389542384835,71.36326598572691,1.7788719169934022,15.17785750976824,4.6043863008235935,38.307756387491324,4.836276500958408,37.09801480772943,1.315357168954166,4.111734843457934,1.382468265327154,7.687069302225569
중구,(필동,동산여관,37.55867857,126.9962823,199671.5208,451016.723,27.98752731,0.9869374471689958,150,1.2636645802768527,33.1275980675771,190.6888657509321,6.325693831936789,52.46125000878233,1.8440574313659472,14.504813371858535,4.384130094339669,36.8446695510412,4.119614906752262,29.419704290926543,1.3068797731086894,8.35165885165332,1.5384796372487728,10.508313953018257
중구,순화동,프레이저 플레이스 센트럴 서울,37.55986298,126.9690892,197268.8858,451148.6211,31.57007906,0.9829851353739312,150,0.7681304209863136,33.92159847635024,245.80253070676892,6.572757788997669,63.22662905049163,2.2811754822163413,19.7387391458322,4.719532236883865,39.72399960445552,4.831421038492743,34.49544529917947,1.8847406594657388,6.88540381459185,1.8274150487828447,9.974664237073933
중구,남대문로4가,프레이저플레이스남대문서울(Fraser Place Namdaemun-Seoul),37.55862664,126.9756413,197847.7545,451011.2318,26.11530651,0.978222203841097,150,1.804738098584295,34.09377409599731,189.25760323722704,6.788521445500493,64.51155334411578,2.324900437620384,22.983019492022997,5.137667409501155,39.653956886519275,4.717236077377206,41.01763560167515,1.587432778422562,8.27437637730958,1.6395606927301456,12.529952816993694
중구,다동,스몰 하우스 빅도어,37.56419873,126.9811758,198336.8888,451629.5557,32.53907464,0.9716786656186011,150,1.0409397019224365,34.74278825113223,163.07657654599583,6.795456010375626,46.90757333246225,2.1067424436000373,20.25346568844906,4.93643084774488,35.99594434264715,4.936298424530001,42.19127341017698,1.700672761265452,9.60142987332555,1.6445123316327268,10.438303996221757
중구,북창동,24게스트하우스 명동에비뉴,37.55861319,126.9769228,197960.988,451009.7104,20.20716746,0.9786710432468267,150,2.139284802331705,34.07872901282461,175.7295298169564,6.795715739894539,66.33225163617873,2.3702454527877608,23.700128600827995,5.180409368913222,40.63144302030121,4.726747488810487,41.16078818844059,1.4973580339448511,7.636745679054894,1.6178876831937252,12.80039784681194
중구,(회현동,힐하우스 호텔,37.55405845,126.9811766,198336.7332,450504.1047,26.18860999,0.9875389336791824,150,3.3634805404338657,33.25943215559459,96.46764087173828,6.765880549321546,93.54611598885155,2.0478501330665573,29.016289596406835,4.733880197535326,48.12801528469272,3.9956405451386066,32.0810759561411,1.867842152577557,5.840106116659915,1.3471349331941436,13.91800998447192
중구,신당동,재화여관,37.56191425,127.0171769,201517.6227,451375.9774,31.38874892,0.9853782986148361,150,-0.04693478269624407,32.432115192504675,126.0949958218018,6.423970472622084,69.30535669475542,1.8103268343836265,9.845767208842185,4.973370503262511,27.673379446889996,4.2549006490477925,27.716714054205525,0.743711290947376,2.51271969708699,1.6416520596708086,6.978787144914657
