구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_구조노후도
종로구,관철동,(주)서울큐브 종로,1,저위험군,37.56636189,126.9838774,198575.6146,451869.5967,19.8904306,26.64385014496363,-6.753419544963631,6.7126259910812704
종로구,연지동,주식회사 파이브호텔 종로,1,저위험군,37.57145411,126.9987318,199887.9614,452434.6523,21.93919877,26.54392855102365,-4.60472978102365,6.7126259910812704
종로구,원남동,오라카이 대학로 호텔,1,저위험군,37.57297519,126.9979778,199821.3638,452603.4757,17.49537536,26.490399125698666,-8.995023765698665,6.7126259910812704
종로구,효제동,청원 NEST,1,저위험군,37.56941664,127.0034373,200303.6641,452208.5216,25.69593258,27.104203202758523,-1.408270622758522,6.7126259910812704
종로구,관철동,핑크빌,1,저위험군,37.5663255,126.9841608,198600.6532,451865.5536,19.95846592,26.743771738903604,-6.7853058189036055,6.7126259910812704
종로구,효제동,해와가,0,중위험군,37.57179563,127.0003061,200027.0411,452472.5563,32.24887223,26.386908903403686,5.861963326596317,6.7126259910812704
종로구,충신동,이에스드림타워,1,저위험군,37.57251594,127.0027139,200239.7455,452552.5058,21.68286087,26.440438328728675,-4.757577458728676,6.7126259910812704
종로구,관수동,위코스테이 인사동,0,중위험군,37.56668627,126.9891108,199037.9746,451905.5326,19.14622446,26.28698730946371,-7.140762849463712,6.7126259910812704
종로구,창신동,만소호스텔,1,저위험군,37.56851942,127.0099225,200876.6026,452108.9814,25.84870906,28.024909318348314,-2.176200258348313,6.7126259910812704
종로구,관철동,유에이치 스위트 종각 5F,1,저위험군,37.5663269,126.9852019,198692.628,451865.6939,14.33050933,28.481693747788206,-14.151184417788206,6.7126259910812704
종로구,숭인동,서울 게스트하우스,2,고위험군,37.57188149,127.0156094,201378.9422,452482.2003,50.03752853,56.23134783626185,-6.193819306261844,6.7126259910812704
종로구,관철동,헤리티지31호텔 (HOTEL HERITAGE31),0,중위험군,37.56663673,126.9855308,198721.6915,451900.0769,27.49322716,26.3369481064337,1.1562790535663012,6.7126259910812704
종로구,원남동,종로 스테이,0,중위험군,37.57231926,126.9953766,199591.5649,452530.6832,29.56219847,27.307615018993477,2.2545834510065212,6.7126259910812704
종로구,관철동,UH SUITE,0,중위험군,37.56692677,126.9839391,198581.0754,451932.2908,23.05380376,26.440438328728675,-3.386634568728674,6.7126259910812704
종로구,익선동,더 가든 호텔(The garden hotel),0,중위험군,37.57241793,126.9886253,198995.161,452541.6852,32.48141629,29.09192919649307,3.3894870935069292,6.7126259910812704
종로구,원남동,Apple-stay (애플스테이),0,중위험군,37.57237793,126.9955602,199607.788,452537.1941,33.77842402,31.204557182652582,2.5738668373474205,6.7126259910812704
종로구,관철동,스테이 오하나,0,중위험군,37.56668466,126.9839868,198585.2885,451905.4187,27.97695518,26.3369481064337,1.6400070735663022,6.7126259910812704
종로구,익선동,어반스테이 부티크 익선,0,중위험군,37.57223047,126.9886688,198998.9996,452520.8788,32.76263651,26.28698730946371,6.475649200536289,6.7126259910812704
종로구,장사동,알게스트하우스 종묘점,1,저위험군,37.56669372,126.9940096,199470.7659,451906.3206,18.06818819,29.195419418788045,-11.127231228788045,6.7126259910812704
종로구,돈의동,엠앤럭키호텔,1,저위험군,37.5685956,126.9901221,199127.3384,452117.4361,10.77021425,26.440438328728675,-15.670224078728674,6.7126259910812704
종로구,관철동,어 베터 플레이스 (A BETTER PLACE),2,고위험군,37.56691314,126.9855653,198724.7407,451930.7547,42.10691938,53.33005298364752,-11.223133603647518,6.7126259910812704
종로구,관수동,호텔케이월드(청계),1,저위험군,37.56645547,126.9904873,199159.5848,451879.9033,12.14639805,26.440438328728675,-14.294040278728675,6.7126259910812704
종로구,관철동,더 스테이 코리아(The Stay Korea),1,저위험군,37.56616924,126.9863907,198797.6543,451848.1797,23.78195396,26.693810941933616,-2.9118569819336173,6.7126259910812704
종로구,익선동,호텔 이비스앰배서더 인사동,0,중위험군,37.57166746,126.9886748,198999.5256,452458.3912,35.51385295,26.797301164228593,8.716551785771408,6.7126259910812704
종로구,와룡동,Hostel Tommy 호스텔 토미,0,중위험군,37.5716747,126.990417,199153.4252,452459.1776,32.68575111,29.245380215758033,3.4403708942419655,6.7126259910812704
종로구,낙원동,오라카이 인사동 스위츠,1,저위험군,37.57025733,126.9865467,198811.497,452301.9079,15.44674591,27.357575815963465,-11.910829905963464,6.7126259910812704
종로구,관훈동,아미드 호텔 서울,1,저위험군,37.56984481,126.9834118,198534.5493,452256.1673,18.68581043,28.224752506228267,-9.538942076228267,6.7126259910812704
종로구,창신동,대구,1,저위험군,37.56869433,127.0105724,200934.0121,452128.4006,34.30395,38.19550013009598,-3.891550130095979,6.7126259910812704
종로구,낙원동,N285 인사동호텔,0,중위험군,37.56958821,126.9866176,198817.7535,452227.6425,29.36597329,26.3369481064337,3.0290251835663007,6.7126259910812704
종로구,관철동,호텔 프렌즈,1,저위험군,37.56577941,126.987643,198908.2843,451804.8978,23.88574147,39.51589262144568,-15.63015115144568,6.7126259910812704
종로구,관훈동,호텔썬비,1,저위험군,37.57030354,126.9840039,198586.865,452307.0719,13.4208505,27.307615018993477,-13.886764518993477,6.7126259910812704
종로구,낙원동,(주)탑호텔 앤 레지던스,1,저위험군,37.57058279,126.988025,198942.1046,452338.0125,18.43119385,26.693810941933616,-8.262617091933617,6.7126259910812704
종로구,숭인동,동미,2,고위험군,37.5726296,127.0200052,201767.2557,452565.3054,34.93091504,39.326755318630724,-4.395840278630722,6.7126259910812704
종로구,낙원동,호텔누누,1,저위험군,37.56823244,126.9888801,199017.6124,452077.1418,20.71736838,33.3136165404571,-12.596248160457097,6.7126259910812704
종로구,익선동,SAE WHA HOSTEL,2,고위험군,37.57198435,126.9895391,199075.8816,452493.5534,39.77307222,39.012716023390794,0.7603561966092087,6.7126259910812704
종로구,운니동,아늑 호텔 앤 스파 서울 종로 안국 2,0,중위험군,37.57360608,126.9891925,199045.2791,452673.5501,34.11193236,28.024909318348314,6.087023041651683,6.7126259910812704
종로구,관철동,르몽호텔,1,저위험군,37.56611346,126.9877015,198913.461,451841.9728,17.1935316,27.25408559366849,-10.060553993668488,6.7126259910812704
종로구,효제동,블루덕호텔,1,저위험군,37.56889448,127.003309,200292.329,452150.5675,23.67672872,27.307615018993477,-3.6308862989934774,6.7126259910812704
종로구,창신동,순안,2,고위험군,37.5681032,127.010761,200950.6822,452062.794,36.75775525,38.94848071300081,-2.1907254630008097,6.7126259910812704
종로구,창신동,BM,1,저위험군,37.56785863,127.0107003,200945.3175,452035.6489,26.73716083,28.942046805583104,-2.204885975583103,6.7126259910812704
종로구,종로2가,YMCA관광호텔,0,중위험군,37.56785597,126.9845017,198630.7961,452035.4128,23.93288864,29.245380215758033,-5.312491575758031,6.7126259910812704
종로구,낙원동,호텔 트래디업 B동,1,저위험군,37.57052737,126.9879043,198931.4365,452331.8629,17.80721927,32.06102798785239,-14.25380871785239,6.7126259910812704
종로구,낙원동,피카소모텔,0,중위험군,37.56852673,126.989191,199045.0871,452109.8013,29.12810108,27.25408559366849,1.874015486331512,6.7126259910812704
종로구,효제동,스타호스텔 동대문 스위트,2,고위험군,37.56891882,127.0021479,200189.7543,452153.266,27.00323146,38.07059813767101,-11.067366677671014,6.7126259910812704
종로구,창신동,D mini hotel,0,중위험군,37.56924457,127.0126646,201118.8397,452189.4937,35.81858638,28.99200760255309,6.826578777446908,6.7126259910812704
종로구,명륜4가,호텔 달스테어(Hotel DALSTAIR),2,고위험군,37.58004227,126.9969759,199732.8774,453387.8425,58.33196648,53.57271971178746,4.759246768212542,6.7126259910812704
종로구,관철동,한평,2,고위험군,37.56696198,126.9842319,198606.9413,451936.1943,34.17025885,38.07059813767101,-3.9003392876710095,6.7126259910812704
종로구,창신동,현대,2,고위험군,37.56819149,127.0107164,200946.7409,452072.5927,35.54286008,39.012716023390794,-3.4698559433907974,6.7126259910812704
종로구,종로5가,동대문 당근 여관,1,저위험군,37.5678409,127.0040228,200355.3949,452033.6349,34.54604797,39.455225939410695,-4.909177969410699,6.7126259910812704
종로구,종로6가,저스트포유(JUST4U),2,고위험군,37.56882658,127.0066505,200587.535,452143.0471,48.90870587,56.55252438821178,-7.643818518211781,6.7126259910812704
종로구,숭인동,승학,0,중위험군,37.57090801,127.020308,201794.0436,452374.2346,41.63107897,28.0748701153183,13.556208854681696,6.7126259910812704
종로구,낙원동,케이브 료칸&호텔 종로,1,저위험군,37.56833357,126.9891105,199037.9658,452088.3637,12.21183715,26.847261961198583,-14.635424811198584,6.7126259910812704
종로구,숭인동,리치하우스,1,저위험군,37.57503345,127.021474,201896.9454,452832.1336,30.30742429,38.88781403096582,-8.58038974096582,6.7126259910812704
종로구,창신동,동해,2,고위험군,37.56823753,127.0108347,200957.188,452077.7038,46.8412654,56.23134783626185,-9.39008243626185,6.7126259910812704
종로구,낙원동,시네마모텔,1,저위험군,37.57043679,126.9884015,198975.3581,452321.8041,13.02213867,27.25408559366849,-14.231946923668488,6.7126259910812704
종로구,창신동,더 베이지,1,저위험군,37.56996845,127.0114042,201007.4789,452269.8217,31.9767233,39.076951333780784,-7.100228033780784,6.7126259910812704
종로구,창신동,NOOK INN 누크인,2,고위험군,37.56817138,127.010478,200925.6806,452070.3583,33.12462701,38.82357872057584,-5.698951710575841,6.7126259910812704
종로구,교북동,독립문호텔,1,저위험군,37.56995527,126.9593036,196404.7661,452269.0762,27.17721169,39.012716023390794,-11.835504333390794,6.7126259910812704
종로구,숭인동,호스텔 바닐라 2,1,저위험군,37.57215126,127.0155335,201372.2339,452512.1405,31.94163398,38.88781403096582,-6.946180050965822,6.7126259910812704
종로구,숭인동,만남모텔,2,고위험군,37.57340694,127.0214372,201893.7385,452651.609,35.8959241,38.82357872057584,-2.9276546205758365,6.7126259910812704
종로구,창신동,글로벌인 동대문 시티데이즈 인,1,저위험군,37.56878727,127.0109196,200964.6849,452138.7194,20.44571112,28.43173295081822,-7.9860218308182205,6.7126259910812704
종로구,권농동,순라스테이,0,중위험군,37.57393044,126.9903495,199147.4896,452709.5392,43.67071914,28.99200760255309,14.678711537446912,6.7126259910812704
종로구,숭인동,스테이 42 동묘,2,고위험군,37.57221599,127.0184885,201633.279,452519.372,56.48822658,55.182171099892095,1.3060554801079078,6.7126259910812704
종로구,낙원동,알게호(Rgeho),1,저위험군,37.57028623,126.9884427,198979.0002,452305.0932,28.17160591,37.6923235320411,-9.5207176220411,6.7126259910812704
종로구,창신동,디디엠 스테이,2,고위험군,37.56858682,127.0114738,201013.6489,452116.4776,34.56898523,39.26252000824074,-4.693534778240739,6.7126259910812704
종로구,명륜3가,브릭스,1,저위험군,37.58068099,126.9972756,199759.3487,453458.7323,25.4660468,29.145458621818054,-3.6794118218180536,6.7126259910812704
종로구,낙원동,어반 골드 호텔,1,저위험군,37.56821148,126.989594,199080.6834,452074.8083,30.13445299,38.38463743291094,-8.250184442910943,6.7126259910812704
종로구,숭인동,동성,1,저위험군,37.57028181,127.0166221,201468.4361,452304.6697,31.34957852,39.012716023390794,-7.663137503390793,6.7126259910812704
종로구,낙원동,아마레,0,중위험군,37.56858852,126.9890014,199028.3342,452116.6613,28.7057577,26.900791386523572,1.8049663134764273,6.7126259910812704
종로구,창신동,대진,2,고위험군,37.56943843,127.0101945,200900.6186,452210.9833,43.95079617,39.76926523465062,4.181530935349379,6.7126259910812704
종로구,평창동,킴스관광호텔,0,중위험군,37.60669991,126.9743304,197733.3915,456346.8474,38.32311422,27.971379893023325,10.351734326976676,6.7126259910812704
종로구,낙원동,심플스테이 (SimpleStay),0,중위험군,37.56950223,126.9889167,199020.8634,452218.0733,31.60994562,27.2041247966985,4.4058208233015,6.7126259910812704
종로구,숭인동,캐슬장,1,저위험군,37.57097192,127.0188333,201663.7628,452381.3008,31.13513818,29.04196839952308,2.09316978047692,6.7126259910812704
종로구,관수동,풀리 미니호텔,2,고위험군,37.56718956,126.9905287,199163.2427,451961.3783,41.5548098,39.20185332620575,2.3529564737942508,6.7126259910812704
종로구,낙원동,호텔 라와,1,저위험군,37.56947719,126.988412,198976.2779,452215.2995,16.36162914,28.024909318348314,-11.663280178348312,6.7126259910812704
종로구,낙원동,(주)종로크라운,0,중위험군,37.57120649,126.9873677,198884.0422,452407.2436,21.86310718,28.0748701153183,-6.211762935318301,6.7126259910812704
종로구,운니동,아늑 호텔 앤 스파 종로운니점,0,중위험군,37.57379044,126.9890874,199035.9989,452694.013,35.3805663,27.664477854493395,7.716088445506603,6.7126259910812704
종로구,연지동,누베르 호텔 앤 스파 서울종로점,0,중위험군,37.56998556,126.998623,199878.3537,452271.6604,26.26287133,27.46106603825844,-1.1981947082584412,6.7126259910812704
종로구,관수동,브레드 힐 호텔(Bread Hill Hotel),2,고위험군,37.56708795,126.9905269,199163.0834,451950.1008,35.63344025,39.13761801581577,-3.5041777658157685,6.7126259910812704
종로구,숭인동,메종호텔,2,고위험군,37.57469579,127.0218552,201930.6264,452794.665,41.66958079,54.7004062719672,-13.030825481967206,6.7126259910812704
종로구,숭인동,삼오여관,1,저위험군,37.57050629,127.0178338,201575.4786,452329.604,35.97716569,39.076951333780784,-3.099785643780784,6.7126259910812704
종로구,숭인동,가야,2,고위험군,37.57401858,127.0216359,201911.2775,452719.498,58.72604468,54.53981799599224,4.186226684007764,6.7126259910812704
종로구,숭인동,메트로 21(Metro 21),2,고위험군,37.57022964,127.0193705,201711.2396,452298.926,36.32694724,39.51589262144568,-3.188945381445677,6.7126259910812704
종로구,효제동,어바웃스테이 동대문,2,고위험군,37.56951008,127.0033108,200292.4909,452218.892,35.15587756,39.13761801581577,-3.9817404558157676,6.7126259910812704
종로구,낙원동,호텔 야자(종로점),1,저위험군,37.5703237,126.9881809,198955.8717,452309.2548,12.76870153,27.411105241288453,-14.642403711288454,6.7126259910812704
종로구,효제동,구월호텔,2,고위험군,37.56884387,127.0025535,200225.5843,452144.9483,32.29166394,39.13761801581577,-6.845954075815769,6.7126259910812704
종로구,종로6가,디하이브,2,고위험군,37.56884393,127.0068372,200604.0252,452144.9739,32.48426828,39.455225939410695,-6.9709576594106935,6.7126259910812704
종로구,충신동,스위스장,0,중위험군,37.57279777,127.0032919,200290.804,452583.7873,39.52892043,27.971379893023325,11.557540536976674,6.7126259910812704
종로구,숭인동,호스텔 서울,2,고위험군,37.57569436,127.0215682,201905.2535,452905.4889,33.95162918,39.13761801581577,-5.18598883581577,6.7126259910812704
종로구,낙원동,헤르츠,1,저위험군,37.56998988,126.9881421,198952.4394,452272.2051,11.77229195,26.693810941933616,-14.921518991933617,6.7126259910812704
종로구,관철동,MG HOTEL(엠지호텔),1,저위험군,37.56620274,126.984042,198590.1517,451851.9304,22.15106071,26.54392855102365,-4.3928678410236515,6.7126259910812704
종로구,창신동,창신기지,2,고위험군,37.56848774,127.0114066,201007.7117,452105.4801,58.70687078,56.795191116351724,1.911679663648279,6.7126259910812704
종로구,낙원동,호텔 트래디업 A동,1,저위험군,37.57053501,126.9877845,198920.8532,452332.7122,16.41080117,28.378203525493234,-11.967402355493235,6.7126259910812704
종로구,관철동,아이비레지던스,0,중위험군,37.56689213,126.98423,198606.7792,451928.4418,27.60207095,29.09192919649307,-1.4898582464930676,6.7126259910812704
종로구,창신동,이지스테이,2,고위험군,37.56959298,127.0093634,200827.1964,452228.1289,44.6088199,56.63460284037676,-12.025782940376757,6.7126259910812704
종로구,효제동,제이오 호스텔 동대문,2,고위험군,37.56986057,127.0034356,200303.5112,452257.7927,33.50913576,39.13761801581577,-5.6284822558157686,6.7126259910812704
종로구,종로5가,라임모텔,2,고위험군,37.56856888,127.0004601,200040.6508,452114.4247,41.27516171,39.326755318630724,1.948406391369275,6.7126259910812704
종로구,낙원동,호텔팝 리즈 프리미어,1,저위험군,37.56830703,126.989418,199065.1323,452085.4149,19.34174296,27.357575815963465,-8.015832855963463,6.7126259910812704
종로구,수송동,신라스테이 광화문,1,저위험군,37.56990125,126.9803048,198260.0635,452262.4845,19.90447402,26.693810941933616,-6.789336921933618,6.7126259910812704
종로구,돈의동,티(T),1,저위험군,37.56838036,126.9898391,199102.3405,452093.5496,20.05910925,27.411105241288453,-7.3519959912884545,6.7126259910812704
종로구,숭인동,덕흥,2,고위험군,37.57367008,127.0214717,201896.7751,452680.8152,38.53511017,38.94848071300081,-0.4133705430008092,6.7126259910812704
종로구,관훈동,호텔 작(鵲) 인사동 by 아늑(HOTEL JAK(鵲) INSADONG by AANK),1,저위험군,37.57219408,126.9838622,198574.3837,452516.902,20.82481309,29.04196839952308,-8.21715530952308,6.7126259910812704
종로구,와룡동,호텔 월하여관,0,중위험군,37.57367058,126.9901406,199129.0354,452680.6997,24.60732007,27.46106603825844,-2.8537459682584405,6.7126259910812704
종로구,돈의동,Z 호텔,2,고위험군,37.56858936,126.9898379,199102.2361,452116.7462,29.43029865,39.012716023390794,-9.582417373390793,6.7126259910812704
종로구,돈의동,HOTEL THE MAY,0,중위험군,37.56923344,126.9887906,199009.7162,452188.2421,16.38362715,26.440438328728675,-10.056811178728676,6.7126259910812704
종로구,연지동,호텔어라이브 서울플,0,중위험군,37.56991234,126.9984508,199863.1347,452263.5341,27.58237864,27.357575815963465,0.22480282403653717,6.7126259910812704
종로구,관수동,호텔더디자이너스 종로,0,중위험군,37.56661096,126.9882371,198960.7885,451897.1834,25.65833529,26.797301164228593,-1.1389658742285924,6.7126259910812704
종로구,필운동,수모텔,2,고위험군,37.57395332,126.9675412,197132.6501,452712.5301,41.02907176,39.012716023390794,2.0163557366092064,6.7126259910812704
종로구,낙원동,호텔 스타,1,저위험군,37.56878558,126.9892885,199053.6995,452138.5297,22.07065528,26.847261961198583,-4.776606681198583,6.7126259910812704
종로구,수송동,(주)신영SPS지점,0,중위험군,37.57234671,126.9804375,198271.844,452533.8996,21.59106779,27.2041247966985,-5.613057006698501,6.7126259910812704
종로구,종로5가,트래블몬스터,1,저위험군,37.56870307,127.0022365,200197.5795,452129.3205,24.14569735,28.328242728523243,-4.182545378523244,6.7126259910812704
종로구,창신동,엘로호스텔,1,저위험군,37.56817166,127.0102944,200909.4551,452070.3876,30.3082539,28.942046805583104,1.3662070944168967,6.7126259910812704
종로구,익선동,OK.Vill,0,중위험군,37.57196106,126.9886866,199000.5684,452490.9772,28.81326703,26.900791386523572,1.9124756434764265,6.7126259910812704
종로구,창신동,한도,2,고위험군,37.56828544,127.0156007,201378.2407,452083.0805,30.77747565,39.076951333780784,-8.299475683780784,6.7126259910812704
종로구,낙원동,에비뉴162,1,저위험군,37.56847519,126.9890521,199032.8083,452104.0824,16.47670349,29.09192919649307,-12.61522570649307,6.7126259910812704
종로구,낙원동,구월호텔 익선점,1,저위험군,37.56834527,126.9893008,199054.7832,452089.6603,18.30250129,26.847261961198583,-8.544760671198585,6.7126259910812704
종로구,숭인동,브라운,1,저위험군,37.56977342,127.0156421,201381.869,452248.2295,38.54734483,38.94848071300081,-0.40113588300081204,6.7126259910812704
종로구,숭인동,영진,2,고위험군,37.57332819,127.0214249,201892.6486,452642.8684,36.0576003,39.012716023390794,-2.955115723390797,6.7126259910812704
종로구,종로5가,벤허모텔2,1,저위험군,37.56906562,126.999559,199961.0394,452169.557,26.09524827,27.817928873758362,-1.7226806037583628,6.7126259910812704
종로구,관수동,온도 호텔 앤 스파 서울종로점,1,저위험군,37.56648067,126.9893888,199062.5307,451882.7106,20.61410807,27.25408559366849,-6.639977523668488,6.7126259910812704
종로구,종로5가,엘케이 호스텔,1,저위험군,37.56787315,127.0027884,200246.3448,452037.2103,36.5657773,39.82993191668561,-3.264154616685609,6.7126259910812704
종로구,낙원동,더스퀘어 호스텔,0,중위험군,37.56946611,126.9887927,199009.9065,452214.0657,26.07734752,27.51102683522843,-1.4336793152284315,6.7126259910812704
종로구,익선동,세피앙,0,중위험군,37.57202862,126.9896813,199088.4433,452498.4655,27.33818654,27.714438651463382,-0.37625211146338344,6.7126259910812704
종로구,관수동,종로아이엠티호텔,1,저위험군,37.56632573,126.9894738,199070.0373,451865.5132,17.42811312,26.797301164228593,-9.369188044228594,6.7126259910812704
종로구,명륜4가,소풍모텔,2,고위험군,37.58042554,126.9997149,199974.8179,453430.3768,39.1525801,39.51589262144568,-0.36331252144567827,6.7126259910812704
종로구,낙원동,호텔 노바,0,중위험군,37.56946091,126.9886797,198999.921,452213.4897,25.88709458,27.46106603825844,-1.5739714582584412,6.7126259910812704
종로구,관수동,(주)호텔리안,1,저위험군,37.5663946,126.9901754,199132.0252,451873.1503,12.51989791,26.743771738903604,-14.223873828903605,6.7126259910812704
종로구,구기동,자하문호텔,0,중위험군,37.60607579,126.9552165,196045.6112,456278.2101,39.16457703,28.278281931553256,10.886295098446741,6.7126259910812704
종로구,봉익동,쁘띠호텔 통통,0,중위험군,37.57075446,126.9910742,199211.481,452357.0359,31.71146887,28.0748701153183,3.6365987546816996,6.7126259910812704
종로구,숭인동,와이키키,1,저위험군,37.57136659,127.0214445,201894.4368,452425.154,20.9832185,26.28698730946371,-5.303768809463712,6.7126259910812704
종로구,명륜2가,팰리스 모텔,0,중위험군,37.58120935,126.9994429,199950.7925,453517.3709,29.7410763,28.224752506228267,1.5163237937717327,6.7126259910812704
종로구,숭인동,올리브,1,저위험군,37.57106161,127.0193217,201706.9121,452391.2641,25.54696045,27.2041247966985,-1.6571643466985009,6.7126259910812704
종로구,묘동,온유스테이 익선(ONU STAY Ik seon),0,중위험군,37.57115977,126.990148,199129.6581,452402.0288,28.03190414,29.34887043805301,-1.316966298053007,6.7126259910812704
종로구,종로5가,대동장(大同莊),2,고위험군,37.56872917,127.0019131,200169.0098,452132.2166,35.65537389,38.82357872057584,-3.1682048305758386,6.7126259910812704
종로구,낙원동,알리앙스,1,저위험군,37.56853459,126.9893871,199062.4045,452110.6717,23.05278772,27.307615018993477,-4.254827298993476,6.7126259910812704
종로구,낙원동,헬로인 호텔,0,중위험군,37.56901581,126.9888487,199014.8461,452164.087,31.88508783,28.43173295081822,3.4533548791817807,6.7126259910812704
종로구,관철동,우미관호텔,2,고위험군,37.56707898,126.9858974,198754.086,451949.1566,45.38043697,54.7004062719672,-9.319969301967205,6.7126259910812704
종로구,숭인동,Gaga House 동대문,1,저위험군,37.57095095,127.0189937,201677.9386,452378.9762,29.10775644,28.278281931553256,0.8294745084467436,6.7126259910812704
종로구,인사동,파이프 호스텔,1,저위험군,37.56812071,126.9838419,198572.5109,452064.8057,27.60929002,28.68510556402316,-1.0758155440231612,6.7126259910812704
종로구,창신동,동명,1,저위험군,37.56827627,127.0100783,200890.3617,452081.996,28.29342125,29.195419418788045,-0.9019981687880438,6.7126259910812704
종로구,관철동,스카이호텔,1,저위험군,37.56647897,126.9873609,198883.3762,451882.5441,28.67964125,38.07059813767101,-9.390956887671013,6.7126259910812704
종로구,숭인동,하나장,1,저위험군,37.57127618,127.021448,201894.7412,452415.1196,24.40003305,28.0748701153183,-3.6748370653183002,6.7126259910812704
종로구,창신동,리베라,0,중위험군,37.57020735,127.0133534,201179.6757,452296.3595,34.87994139,29.09192919649307,5.78801219350693,6.7126259910812704
종로구,낙원동,호텔 컬리넌,0,중위험군,37.56924962,126.988604,198993.2306,452190.0398,22.7261508,26.797301164228593,-4.071150364228593,6.7126259910812704
종로구,익선동,종로원,0,중위험군,37.57234237,126.9887981,199010.4208,452533.297,26.79025973,26.847261961198583,-0.057002231198584496,6.7126259910812704
종로구,낙원동,종로 KS Stay,1,저위험군,37.57031895,126.9879488,198935.37,452308.7302,14.16613774,28.12126228393329,-13.955124543933291,6.7126259910812704
종로구,관훈동,준오 호텔,1,저위험군,37.57226294,126.9834525,198538.1877,452524.551,21.76317754,28.328242728523243,-6.565065188523242,6.7126259910812704
종로구,종로6가,HAH (JUST4U 2.0),1,저위험군,37.56879123,127.0072539,200640.8369,452139.1276,28.05294735,28.378203525493234,-0.3252561754932337,6.7126259910812704
종로구,창신동,토이 게스트하우스,2,고위험군,37.56855581,127.012486,201103.0655,452113.0472,41.68499332,52.68413125139267,-10.999137931392674,6.7126259910812704
종로구,낙원동,호텔 라붐,0,중위험군,37.56877967,126.9887373,199005.0076,452137.8794,36.22857537,27.664477854493395,8.564097515506607,6.7126259910812704
종로구,관훈동,H.H 모텔,1,저위험군,37.57208885,126.9837625,198565.5689,452505.2242,27.47629724,29.145458621818054,-1.6691613818180535,6.7126259910812704
종로구,낙원동,미정,1,저위험군,37.56798466,126.9892256,199048.1333,452049.6375,23.38965557,28.892086008613113,-5.502430438613114,6.7126259910812704
종로구,원남동,창경호텔,0,중위험군,37.57304418,126.9956374,199614.6121,452611.1398,34.4713758,28.378203525493234,6.093172274506763,6.7126259910812704
종로구,원남동,메이플레이스 호텔 서울 동대문,1,저위험군,37.57336561,126.9979485,199818.7693,452646.8078,14.95589031,26.743771738903604,-11.787881428903605,6.7126259910812704
종로구,창신동,호텔큐비,0,중위험군,37.56907425,127.0126636,201118.7513,452170.5901,27.9405299,28.328242728523243,-0.3877128285232416,6.7126259910812704
종로구,관철동,부티크호텔케이(BHK 01),1,저위험군,37.56652738,126.9874728,198893.2603,451887.9157,17.53837107,27.054242405788536,-9.515871335788535,6.7126259910812704
종로구,창신동,호텔가온골든파크,1,저위험군,37.56815462,127.0138059,201219.6806,452068.5361,23.85338247,28.024909318348314,-4.171526848348314,6.7126259910812704
종로구,돈의동,비욘드 레지던스 종로(Beyond Residence Jongno),1,저위험군,37.56934241,126.9892523,199050.5059,452200.3317,25.68830734,28.0748701153183,-2.3865627753183,6.7126259910812704
종로구,숭인동,선라이즈(Sunrise),2,고위험군,37.57299352,127.0212126,201873.9088,452605.7197,35.00397822,39.012716023390794,-4.008737803390794,6.7126259910812704
종로구,명륜4가,혜화여관,2,고위험군,37.5794505,126.9987863,199892.7874,453322.1592,43.00543775,38.82357872057584,4.18185902942416,6.7126259910812704
종로구,운니동,호텔담,0,중위험군,37.57367066,126.9888116,199011.6362,452680.7217,27.67227492,27.411105241288453,0.2611696787115463,6.7126259910812704
종로구,숭인동,HOTEL 동양장,1,저위험군,37.5700908,127.016993,201501.2097,452283.4757,33.33837737,28.942046805583104,4.3963305644169,6.7126259910812704
종로구,홍지동,종로 238,2,고위험군,37.59779306,126.9583077,196318.1531,455358.7928,47.32919591,38.94848071300081,8.38071519699919,6.7126259910812704
종로구,관수동,나포레 호텔,1,저위험군,37.56620995,126.9899735,199114.1892,451852.6582,11.70907686,26.743771738903604,-15.034694878903604,6.7126259910812704
종로구,숭인동,하이스테이 종로 1233,0,중위험군,37.57433901,127.0221524,201956.8878,452755.0727,30.57214321,29.04196839952308,1.5301748104769217,6.7126259910812704
종로구,돈의동,레몬트리 호텔(Lemon Tree Hotel),0,중위험군,37.56961553,126.9903035,199143.3802,452230.6347,34.30593781,29.145458621818054,5.160479188181949,6.7126259910812704
종로구,숭인동,와이키키,1,저위험군,37.57145727,127.0214405,201894.0758,452435.2183,20.99536939,26.28698730946371,-5.291617919463711,6.7126259910812704
종로구,낙원동,브라운도트 호텔,0,중위험군,37.56857204,126.9888498,199014.9383,452114.8337,29.79650496,27.307615018993477,2.488889941006523,6.7126259910812704
종로구,숭인동,아라호텔,1,저위험군,37.57099939,127.0191614,201692.7462,452384.3555,36.52327095,37.94569614524604,-1.422425195246042,6.7126259910812704
종로구,효제동,오요호스텔 동대문1,1,저위험군,37.56894927,127.0027517,200243.0982,452156.647,35.80277165,37.885029463211055,-2.082257813211058,6.7126259910812704
종로구,관수동,그리드인,0,중위험군,37.56690647,126.9905645,199166.4067,451929.9583,26.83826556,26.64385014496363,0.19441541503637083,6.7126259910812704
종로구,관철동,엠제이 스테이,2,고위험군,37.566705,126.9841567,198600.2981,451907.6737,36.87224453,39.20185332620575,-2.329608796205747,6.7126259910812704
