구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,residual,coef_intercept,coef_단속위험도,bw_intercept,bw_단속위험도
마포구,서교동,코스모하버 홍대,0,중위험군,37.54951825,126.9176306,192721.2611,450003.2191,33.63470693,2.9154200235292826,30.700672622632773,1.8839858655577466,43.0,65.0
마포구,동교동,스테이히어어게인,0,중위험군,37.55360436,126.9211402,193031.771,450456.4624,35.42610033,3.3536251947991715,31.24538801742289,3.8832382595409327,43.0,65.0
마포구,노고산동,신촌스테이,0,중위험군,37.55176055,126.9346367,194224.211,450250.9067,23.780588,-2.5889261688215512,26.191492157636908,3.4332455519672633,43.0,65.0
마포구,동교동,머큐어 앰배서더 서울 홍대,0,중위험군,37.55257178,126.9216151,193073.6448,450341.8233,17.65556761,-12.943670197587608,31.440627338658864,3.580849977183226,43.0,65.0
마포구,서교동,호텔 더 디자이너스 홍대,0,중위험군,37.54915395,126.9167915,192647.0757,449962.8514,29.72396808,-3.1511974517339496,30.493426815101643,1.8093704249466578,43.0,65.0
마포구,동교동,필로소퍼,0,중위험군,37.55675094,126.9227385,193173.2918,450805.5781,30.32777709,-3.1814111333202,31.74591019075035,2.2478406904046926,43.0,65.0
마포구,서교동,더휴식 아늑 홍대점,0,중위험군,37.55279782,126.9195743,192893.3333,450367.0634,33.80585894,-0.09958560872346567,30.979467381220154,3.5447767529592076,43.0,65.0
마포구,도화동,신라스테이 마포,0,중위험군,37.54012376,126.9489118,195484.9196,448958.5824,25.67962444,-1.9553598801781646,27.782071455032167,-0.9337622312747909,43.0,65.0
마포구,서교동,아만티 호텔 서울,0,중위험군,37.55444695,126.9178026,192736.935,450550.2325,38.64463866,3.927805618671904,31.595513660116254,3.7943934985465466,43.0,65.0
마포구,도화동,(주)서울가든,0,중위험군,37.53794493,126.9475734,195366.5049,448716.824,30.4293613,2.4369800646569573,28.096928610456196,-1.14774409076791,43.0,65.0
마포구,상암동,스탠포드호텔코리아(주) 스탠포드호텔서울,0,중위험군,37.57957611,126.8858794,189919.5504,453342.2222,31.63721971,3.3297534428609303,27.901269612324008,-0.7401930092724314,43.0,65.0
마포구,노고산동,에이치에비뉴 호텔 이대점,0,중위험군,37.55348987,126.9417868,194856.1485,450442.4253,35.16767902,8.679832582915644,29.335507015799156,2.7810223238151126,43.0,65.0
마포구,도화동,글래드호텔 마포,0,중위험군,37.54026211,126.9504014,195616.5811,448973.8671,26.97711839,-1.456769295346053,27.636956558884684,-0.742996739594192,43.0,65.0
마포구,동교동,(주)호텔롯데 L7홍대,0,중위험군,37.55297852,126.9208479,193005.8833,450387.0234,36.32188451,1.9749288969824192,31.157246039539793,3.697064294131658,43.0,65.0
마포구,서교동,라이즈호텔,0,중위험군,37.55168271,126.9204652,192971.9478,450243.2325,27.29356649,-4.855738659230813,31.09906587386056,3.2317819154724834,43.0,65.0
마포구,동교동,나비호스텔,0,중위험군,37.55523533,126.9239408,193279.3864,450637.2768,34.73494169,2.4714590155376257,31.54712524889424,2.425427229573265,43.0,65.0
마포구,노고산동,골든(Golden) 신촌홍대점,0,중위험군,37.55117099,126.9357304,194320.8157,450185.406,33.443555,6.599814215364148,25.98561282953937,3.1987576120717636,43.0,65.0
마포구,노고산동,로프트13,0,중위험군,37.55111367,126.9346517,194225.4901,450179.1099,19.25125044,-3.7806603464018806,25.96100656506754,3.432317415194051,43.0,65.0
마포구,서교동,더 센트럴 홍대,0,중위험군,37.55152908,126.9200747,192937.4261,450226.2107,34.29916261,3.319276140970775,30.974126558190147,3.1057139401316416,43.0,65.0
마포구,서교동,슬로우온 호스텔,0,중위험군,37.55107515,126.9194317,192880.5635,450175.8784,30.18961702,1.6431231356959408,30.839437926262015,2.8465888877637453,43.0,65.0
마포구,노고산동,스테이플랜비,0,중위험군,37.55166088,126.9344668,194209.1902,450239.855,26.06912535,3.152030985403595,26.16461564950418,3.4702062377941334,43.0,65.0
마포구,동교동,비아르떼,0,중위험군,37.5547471,126.9275666,193599.7223,450582.836,25.61775498,-2.9276923959095633,31.25686734350613,3.4011706992400823,43.0,65.0
마포구,마포동,호텔 나루,0,중위험군,37.53446736,126.9434599,195002.7162,448331.067,33.6792989,3.279362092245769,28.678597088562285,-1.5387952402630112,43.0,65.0
마포구,서교동,보보호텔,0,중위험군,37.54956944,126.9174166,192702.3582,450008.9171,35.23783147,4.7862336943261,30.614920070287663,1.8763042857774326,43.0,65.0
강서구,화곡동,칼튼 관광호텔,0,중위험군,37.55178535,126.8516704,186892.947,450261.9917,37.85768362,7.582432420399712,29.783975156687937,0.6603247079222705,43.0,65.0
강서구,외발산동,티제이 관광호텔,0,중위험군,37.54519551,126.8192793,184029.3198,449535.6072,34.89945843,2.7087229308531064,32.54888253596593,0.3350256691545746,43.0,65.0
