구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,prediction,residual,coef_도로폭위험도
용산구,서계동,비다 하우스,0,중위험군,37.54960807,126.965946,196990.7514,450010.5444,29.55159183,36.34416144581988,-6.792569615819879,5.385803882931744
용산구,한남동,원보이,2,고위험군,37.53352161,127.0000738,200006.522,448224.5982,39.45117899,38.65184620075621,0.7993327892437918,5.385803882931744
용산구,후암동,이태원 서울역 사이,2,고위험군,37.5451218,126.980573,198283.1966,449512.2549,41.1572754,38.65184620075621,2.5054291992437925,5.385803882931744
용산구,(청파동,포엠 스테이,2,고위험군,37.54535149,126.967653,197141.4294,449538.0621,63.86449546,38.65184620075621,25.21264925924379,5.385803882931744
용산구,동자동,Global Haven,0,중위험군,37.54905269,126.9734093,197650.2436,449948.6912,32.92794135,38.65184620075621,-5.723904850756213,5.385803882931744
용산구,한남동,OK Hannam House 201,2,고위험군,37.54043839,127.0017348,200153.315,448992.2774,35.9500847,30.19033543265633,5.759749267343668,5.385803882931744
용산구,이태원동,아늑단스테이,2,고위험군,37.53763728,126.9905786,199167.3242,448681.4287,34.50487578,38.65184620075621,-4.146970420756212,5.385803882931744
용산구,(용산동,담다 스테이,2,고위험군,37.5426867,126.9814429,198360.0156,449241.9728,42.7091482,38.65184620075621,4.057301999243791,5.385803882931744
용산구,후암동,서울모먼트,2,고위험군,37.54728255,126.9795171,198189.9331,449752.0918,42.92312548,38.65184620075621,4.271279279243792,5.385803882931744
용산구,이태원동,Antron,1,저위험군,37.53466996,126.9865553,198811.6972,448352.1359,24.57647522,30.19033543265633,-5.613860212656331,5.385803882931744
용산구,이태원동,리단,0,중위험군,37.53706047,126.9913554,199235.9736,448617.4033,28.07159035,34.036476690883546,-5.964886340883545,5.385803882931744
용산구,이태원동,은월당,2,고위험군,37.53566435,126.9879654,198936.3371,448462.484,47.43547052,38.65184620075621,8.783624319243792,5.385803882931744
용산구,(용산동,마리모 스테이 서울,0,중위험군,37.54034433,126.9863748,198795.8377,448981.9237,34.73956535,36.34416144581988,-1.604596095819879,5.385803882931744
용산구,(청파동,서울 플로우 스테이,2,고위험군,37.54648304,126.9662074,197013.7302,449663.6954,48.56567298,38.65184620075621,9.913826779243792,5.385803882931744
용산구,후암동,바위위 스테이,0,중위험군,37.54536867,126.9814378,198359.621,449539.639,34.60331236,36.34416144581988,-1.7408490858198817,5.385803882931744
용산구,이태원동,마노아,2,고위험군,37.53047704,126.9925783,199344.0024,447886.7145,33.79352228,30.19033543265633,3.603186847343668,5.385803882931744
용산구,후암동,EAH,0,중위험군,37.54740133,126.9797194,198207.8167,449765.2711,31.36453226,38.65184620075621,-7.28731394075621,5.385803882931744
용산구,갈월동,JJ house,1,저위험군,37.54351403,126.9720818,197532.7558,449334.0009,21.7333349,23.882663769163692,-2.1493288691636927,5.385803882931744
용산구,서계동,오브제니,2,고위험군,37.55181274,126.9670498,197088.3801,450255.2015,34.72585451,38.65184620075621,-3.925991690756213,5.385803882931744
용산구,이태원동,윤스테이,1,저위험군,37.53200106,126.9875924,198903.3164,448055.9083,28.89911451,23.882663769163692,5.016450740836309,5.385803882931744
용산구,서계동,모스마라,2,고위험군,37.55002114,126.9651399,196919.5358,450056.4163,30.31500605,36.34416144581988,-6.029155395819878,5.385803882931744
용산구,서계동,휴스테이,2,고위험군,37.55031408,126.9644317,196856.967,450088.9525,36.80987067,38.65184620075621,-1.8419755307562085,5.385803882931744
용산구,서계동,코코지 하우스,2,고위험군,37.54910356,126.9673355,197113.5195,449954.5063,60.20255319,36.34416144581988,23.858391744180125,5.385803882931744
용산구,후암동,까사 드 엘린,2,고위험군,37.54460651,126.9792145,198163.1242,449455.0896,46.17698373,38.65184620075621,7.525137529243793,5.385803882931744
용산구,후암동,남산 진주스테이,0,중위험군,37.54651143,126.9812587,198343.8242,449666.4747,31.18811269,36.34416144581988,-5.156048755819878,5.385803882931744
용산구,서계동,지니하우스,2,고위험군,37.54943783,126.9671668,197098.6249,449991.6114,35.66230248,36.34416144581988,-0.6818589658198775,5.385803882931744
용산구,후암동,까사 서울,2,고위험군,37.54988996,126.9761354,197891.1634,450041.5534,34.78450849,38.65184620075621,-3.8673377107562104,5.385803882931744
용산구,서계동,링하우스,0,중위험군,37.55164848,126.9671111,197093.7922,450236.9687,28.58865872,36.34416144581988,-7.755502725819877,5.385803882931744
용산구,후암동,스테이자락,2,고위험군,37.54792551,126.9771717,197982.6839,449823.5004,37.60870928,36.34416144581988,1.2645478341801208,5.385803882931744
용산구,원효로3가,Cozy Yongsan Castle,1,저위험군,37.53198592,126.9553534,196053.7909,448055.0923,23.51190613,25.113428971796402,-1.6015228417964025,5.385803882931744
용산구,서계동,??스 네스트(Syun's Nest),2,고위험군,37.54918316,126.9679172,197164.9241,449963.3232,44.58621164,38.65184620075621,5.934365439243791,5.385803882931744
용산구,서계동,R&B House,2,고위험군,37.54903711,126.9676607,197142.2532,449947.1212,45.88492039,36.34416144581988,9.54075894418012,5.385803882931744
용산구,서계동,쉐어 스테이션 서울,2,고위험군,37.55027974,126.9663487,197026.3616,450085.0789,42.72022847,38.65184620075621,4.068382269243791,5.385803882931744
용산구,이태원동,ZEST 202,0,중위험군,37.52911007,126.9942869,199495.0163,447734.9872,39.64875501,38.65184620075621,0.9969088092437914,5.385803882931744
용산구,한남동,안세원 게스트하우스(ASW guesthouse),2,고위험군,37.5315315,126.9994315,199949.7522,448003.7208,55.56263322,38.65184620075621,16.91078701924379,5.385803882931744
용산구,한강로3가,허브하우스,0,중위험군,37.52079961,126.9683258,197199.9736,446813.086,40.21825608,34.036476690883546,6.181779389116457,5.385803882931744
용산구,후암동,라운드 하우스,0,중위험군,37.54417115,126.9824605,198449.976,449406.7115,24.71319018,38.65184620075621,-13.93865602075621,5.385803882931744
용산구,(용산동,아삼스테이,0,중위험군,37.54305911,126.9876308,198906.8773,449283.2159,31.00900282,36.34416144581988,-5.335158625819879,5.385803882931744
용산구,이태원동,S.J. HOUSE,1,저위험군,37.53362503,126.9878004,198921.7262,448236.1465,28.64199097,23.882663769163692,4.759327200836307,5.385803882931744
용산구,갈월동,스테이오,1,저위험군,37.54538654,126.9717642,197504.7462,449541.8351,29.40133386,23.882663769163692,5.518670090836309,5.385803882931744
용산구,서계동,롬우드스테이,2,고위험군,37.55041496,126.9662806,197020.3502,450100.0888,35.43561976,38.65184620075621,-3.216226440756209,5.385803882931744
용산구,원효로2가,올라,1,저위험군,37.5342264,126.9624134,196677.9093,448303.4851,32.95207552,27.113422426074557,5.838653093925444,5.385803882931744
용산구,후암동,지안하우스,2,고위험군,37.54676247,126.9750782,197797.6573,449694.4639,58.74104652,36.34416144581988,22.39688507418012,5.385803882931744
용산구,후암동,남산 슬로우 스테이,1,저위험군,37.54961122,126.9778138,198039.4706,450010.5803,21.92766579,27.113422426074557,-5.185756636074558,5.385803882931744
용산구,(용산동,남산뷰스테이,2,고위험군,37.54170275,126.9804996,198276.6314,449132.7832,43.95068111,38.65184620075621,5.298834909243787,5.385803882931744
용산구,서계동,정스테이,2,고위험군,37.54926172,126.9674668,197125.1256,449972.0561,37.27975309,36.34416144581988,0.9355916441801213,5.385803882931744
용산구,서계동,스타하우스,2,고위험군,37.55000463,126.9648755,196896.1755,450054.5926,35.96791909,36.34416144581988,-0.3762423558198762,5.385803882931744
용산구,이태원동,Comfy Stay,1,저위험군,37.53052295,126.9913163,199232.4518,447891.8195,27.47784635,30.19033543265633,-2.7124890826563295,5.385803882931744
용산구,이촌동,Hangang 204,2,고위험군,37.5230973,126.9547101,195996.4534,447068.5932,44.23936623,38.65184620075621,5.587520029243791,5.385803882931744
용산구,이태원동,Your House Modern&Bright,1,저위험군,37.53209466,126.9882259,198959.3149,448066.2895,18.72851871,23.882663769163692,-5.154145059163692,5.385803882931744
용산구,(청파동,정홈,2,고위험군,37.54350907,126.9672773,197108.156,449333.5873,37.25965439,36.34416144581988,0.915492944180123,5.385803882931744
용산구,(용산동,Casa Haebang,0,중위험군,37.54193979,126.9829794,198495.7898,449159.0492,33.13365087,38.65184620075621,-5.518195330756214,5.385803882931744
용산구,이태원동,이태원 스테이,1,저위험군,37.53202163,126.988515,198984.8703,448058.181,20.35893908,23.882663769163692,-3.523724689163693,5.385803882931744
용산구,이태원동,가온,2,고위험군,37.53663986,126.991724,199268.5443,448570.7178,41.98277105,38.65184620075621,3.330924849243786,5.385803882931744
용산구,후암동,풀문스테이,2,고위험군,37.54411478,126.9784434,198094.9656,449400.5289,41.35524172,38.65184620075621,2.7033955192437915,5.385803882931744
용산구,한남동,메이시맨숀,2,고위험군,37.53439446,127.0008025,200070.9324,448321.4741,41.38226121,38.65184620075621,2.730415009243792,5.385803882931744
용산구,(용산동,라온힐조,2,고위험군,37.5430262,126.9811216,198331.6239,449279.6588,43.09087217,38.65184620075621,4.439025969243787,5.385803882931744
용산구,한남동,Stay Carpediem hannam(스테이 카르페디엠 한남),2,고위험군,37.53026068,127.0043576,200385.1707,447862.6842,49.39588336,38.65184620075621,10.744037159243788,5.385803882931744
용산구,갈월동,더 프리미어,2,고위험군,37.54305864,126.9730344,197616.9256,449283.4335,63.10738748,36.34416144581988,26.76322603418012,5.385803882931744
용산구,이태원동,모드 하우스(Maud House),2,고위험군,37.53765495,126.9930357,199384.4836,448683.371,31.8351998,36.34416144581988,-4.508961645819877,5.385803882931744
용산구,이태원동,Solip house,1,저위험군,37.53254143,126.98831,198966.7527,448115.8746,28.50430267,23.882663769163692,4.6216389008363095,5.385803882931744
용산구,서계동,제이앤제이 스테이(J&J Stay),0,중위험군,37.54927578,126.9632376,196751.4031,449973.7543,27.01510448,38.65184620075621,-11.63674172075621,5.385803882931744
용산구,서계동,파파하우스(PaPaHouse),0,중위험군,37.54931519,126.9647327,196883.528,449978.0777,23.01809861,36.34416144581988,-13.32606283581988,5.385803882931744
용산구,(청파동,써프서울,2,고위험군,37.54618389,126.9636539,196788.0569,449630.5775,33.31342003,30.19033543265633,3.1230845973436736,5.385803882931744
용산구,한남동,Song's house,2,고위험군,37.53440339,127.0009792,200086.5438,448322.4654,39.68052388,36.34416144581988,3.336362434180124,5.385803882931744
용산구,(청파동,THE SEOUL,2,고위험군,37.5477566,126.9667857,197064.8814,449805.0269,38.76983836,36.34416144581988,2.425676914180123,5.385803882931744
용산구,한강로1가,하하하,2,고위험군,37.53008223,126.9737089,197676.1263,447843.1944,36.87995475,31.728791935947218,5.151162814052785,5.385803882931744
용산구,용문동,스테이별밤(Stay Starry Night),2,고위험군,37.53501431,126.958858,196363.6953,448391.0649,52.61490348,34.036476690883546,18.578426789116456,5.385803882931744
용산구,후암동,남산어반하우스,2,고위험군,37.55050836,126.9762883,197904.6946,450110.185,33.38811821,38.65184620075621,-5.263727990756209,5.385803882931744
용산구,동자동,스패로우스튜디오,2,고위험군,37.54701929,126.9733853,197648.0571,449723.0089,38.75626074,36.34416144581988,2.4120992941801234,5.385803882931744
용산구,서계동,스테이 연,0,중위험군,37.54957529,126.964449,196858.4691,450006.9552,27.64756253,36.34416144581988,-8.69659891581988,5.385803882931744
용산구,원효로1가,코지하우스,1,저위험군,37.53778672,126.9660989,197003.7914,448698.5131,27.873504,26.036502873770935,1.8370011262290653,5.385803882931744
용산구,(청파동,서울46,2,고위험군,37.54275801,126.9684443,197211.2677,449250.1935,61.78438261,36.34416144581988,25.440221164180123,5.385803882931744
용산구,이태원동,이태원 루프탑 BBQ STAY,1,저위험군,37.53035648,126.9960721,199652.8179,447873.3152,22.04370977,28.65187892936544,-6.608169159365442,5.385803882931744
용산구,이태원동,Bora Bora,2,고위험군,37.53061747,126.9931696,199396.2655,447902.2965,50.88357329,30.19033543265633,20.69323785734367,5.385803882931744
용산구,서계동,퍼플 게스트하우스,2,고위험군,37.55171369,126.9677629,197151.3889,450244.1863,41.50374535,38.65184620075621,2.851899149243792,5.385803882931744
용산구,서계동,에스제이하우스,2,고위험군,37.54977351,126.9649664,196904.1966,450028.938,34.15161823,36.34416144581988,-2.1925432158198817,5.385803882931744
용산구,서계동,서울로스테이,2,고위험군,37.54973422,126.9636203,196785.2392,450024.6225,39.99050407,38.65184620075621,1.3386578692437894,5.385803882931744
용산구,한남동,아이필앳홈,2,고위험군,37.53348307,126.9998678,199988.3171,448220.3208,39.9607174,38.65184620075621,1.3088711992437894,5.385803882931744
용산구,이태원동,Stay KANU,2,고위험군,37.53250184,126.9914551,199244.7366,448111.4507,28.14397685,30.19033543265633,-2.046358582656328,5.385803882931744
용산구,후암동,서울바이브,2,고위험군,37.54456846,126.976907,197959.2011,449450.9141,50.02730689,30.19033543265633,19.83697145734367,5.385803882931744
용산구,이태원동,다온,0,중위험군,37.53941513,126.9923889,199327.3373,448878.7338,31.33397317,38.65184620075621,-7.3178730307562105,5.385803882931744
용산구,후암동,고릴라 타자기,0,중위험군,37.54664469,126.9797783,198213.0036,449681.2921,24.14419851,38.65184620075621,-14.507647690756212,5.385803882931744
용산구,한남동,한남 STAY,2,고위험군,37.53160746,126.9982412,199844.5429,448012.1527,34.70221595,38.65184620075621,-3.9496302507562078,5.385803882931744
용산구,서계동,디디 하우스,2,고위험군,37.5488117,126.9632609,196753.4446,449922.2462,45.2506991,38.65184620075621,6.598852899243788,5.385803882931744
용산구,후암동,마르코 하우스,0,중위험군,37.5442329,126.9827674,198477.0972,449413.56,31.57833715,38.65184620075621,-7.073509050756211,5.385803882931744
용산구,서계동,코코서울_3,0,중위험군,37.54855821,126.966532,197042.4982,449894.0039,30.79774435,36.34416144581988,-5.54641709581988,5.385803882931744
용산구,서계동,서계스테이,2,고위험군,37.54834356,126.9622268,196662.0452,449870.3245,39.89141001,38.65184620075621,1.2395638092437906,5.385803882931744
용산구,이태원동,리원 힐사이드,0,중위험군,37.53853708,126.9913937,199239.378,448781.2886,31.77440215,38.65184620075621,-6.8774440507562105,5.385803882931744
용산구,(용산동,스테이 포인트,2,고위험군,37.54313034,126.9863529,198793.9391,449291.1372,45.56032007,38.65184620075621,6.908473869243792,5.385803882931744
용산구,원효로2가,박시티오,2,고위험군,37.53442806,126.9647212,196881.891,448325.7879,25.43419514,30.19033543265633,-4.75614029265633,5.385803882931744
용산구,서계동,Sori House,2,고위험군,37.55185651,126.9671179,197094.3985,450260.0574,40.77663024,38.65184620075621,2.124784039243792,5.385803882931744
용산구,이태원동,Nirvana,2,고위험군,37.52880188,126.9949686,199555.2689,447700.7785,44.63683979,38.65184620075621,5.984993589243793,5.385803882931744
용산구,후암동,Huam The Classy,2,고위험군,37.54737862,126.9784728,198097.6485,449762.7751,40.4633134,38.65184620075621,1.8114671992437863,5.385803882931744
용산구,이태원동,루미하우스,1,저위험군,37.53043673,126.9913832,199238.3677,447882.2496,33.33062586,30.19033543265633,3.1402904273436683,5.385803882931744
용산구,후암동,모던스테이,2,고위험군,37.54396132,126.9816293,198376.5164,449383.4369,45.46731024,38.65184620075621,6.815464039243793,5.385803882931744
용산구,이태원동,이태원 바이브,2,고위험군,37.53244808,126.9904296,199154.103,448105.4927,38.12737946,30.19033543265633,7.937044027343671,5.385803882931744
용산구,서계동,홈어웨이 프럼 홈 서울,0,중위험군,37.54986438,126.9637433,196796.1183,450039.0645,30.4782634,38.65184620075621,-8.173582800756211,5.385803882931744
용산구,효창동,Bong's House,0,중위험군,37.53853565,126.9606765,196524.5862,448781.8217,34.74804342,38.65184620075621,-3.903802780756209,5.385803882931744
용산구,이태원동,이태원재재스테이,2,고위험군,37.53672375,126.989714,199090.9024,448580.0461,35.40351489,38.65184620075621,-3.248331310756214,5.385803882931744
용산구,한강로3가,이촌 야드,2,고위험군,37.52008371,126.9678188,197155.1263,446733.6453,57.46389818,34.036476690883546,23.427421489116455,5.385803882931744
용산구,이태원동,코코치요,1,저위험군,37.5300038,126.990955,199200.5146,447834.2033,30.49796875,23.882663769163692,6.6153049808363065,5.385803882931744
용산구,(청파동,남산연가,2,고위험군,37.54622601,126.9684448,197211.4419,449635.0994,41.26286998,38.65184620075621,2.611023779243787,5.385803882931744
용산구,보광동,헬로 코지,2,고위험군,37.52583631,126.9973942,199769.663,447371.6285,37.21905647,30.19033543265633,7.028721037343669,5.385803882931744
용산구,이태원동,Nine House,1,저위험군,37.53389463,126.9886718,198998.7518,448266.0592,11.36265032,23.882663769163692,-12.520013449163692,5.385803882931744
용산구,(용산동,남산주택,0,중위험군,37.54153328,126.9803689,198265.075,449113.9765,34.69821956,38.65184620075621,-3.9536266407562124,5.385803882931744
용산구,이태원동,빈방,2,고위험군,37.53847138,126.9923266,199321.8218,448773.9896,47.38434165,38.65184620075621,8.732495449243793,5.385803882931744
용산구,후암동,STA Stay,0,중위험군,37.54381315,126.9819738,198406.9526,449366.986,35.83902335,38.65184620075621,-2.8128228507562127,5.385803882931744
용산구,서계동,SEOUL STAYON,0,중위험군,37.55062279,126.966312,197023.1384,450123.1544,24.17249446,38.65184620075621,-14.479351740756211,5.385803882931744
용산구,신창동,마이룸인서울,1,저위험군,37.53244176,126.9534896,195889.0727,448105.7647,31.15370284,26.036502873770935,5.117199966229066,5.385803882931744
용산구,(용산동,HBC[온김],2,고위험군,37.54097036,126.9862253,198782.631,449051.4073,47.22102732,38.65184620075621,8.569181119243787,5.385803882931744
용산구,서계동,Dandi Stay,0,중위험군,37.55172665,126.9672495,197106.0213,450245.6404,30.77688472,38.65184620075621,-7.874961480756209,5.385803882931744
용산구,(용산동,해온 스테이 해방촌,0,중위험군,37.54073079,126.9859558,198758.8094,449024.8215,37.27716149,38.65184620075621,-1.3746847107562132,5.385803882931744
용산구,이태원동,아르못,1,저위험군,37.52950823,126.9915067,199249.2692,447779.1966,23.24560971,24.498046370480047,-1.252436660480047,5.385803882931744
용산구,(청파동,헤일로 스테이,0,중위험군,37.54245373,126.9674636,197124.5858,449216.4516,29.71633711,36.34416144581988,-6.627824335819877,5.385803882931744
용산구,이태원동,Sunlit Stay,1,저위험군,37.53174794,126.9888373,199013.3549,448027.8013,19.94523257,23.882663769163692,-3.93743119916369,5.385803882931744
용산구,서계동,달별정원,2,고위험군,37.54853858,126.964621,196873.6241,449891.8871,32.88890299,36.34416144581988,-3.4552584558198802,5.385803882931744
용산구,이태원동,Hwa San Co,0,중위험군,37.53833596,126.990695,199177.6212,448758.9726,26.38031113,38.65184620075621,-12.271535070756212,5.385803882931744
용산구,효창동,블리크스틸(Blikstille),2,고위험군,37.53925952,126.9587811,196357.1068,448862.2342,37.61947111,27.113422426074557,10.506048683925442,5.385803882931744
용산구,후암동,남산스테이,2,고위험군,37.54587873,126.976517,197924.7755,449596.3468,33.97853343,30.19033543265633,3.7881979973436692,5.385803882931744
용산구,동자동,연 스테이,0,중위험군,37.54975691,126.9749743,197788.5561,450026.8131,35.97153043,38.65184620075621,-2.6803157707562093,5.385803882931744
용산구,한강로3가,Cozy Stay Seoul,2,고위험군,37.52227695,126.9604691,196505.4968,446977.3151,43.88487738,23.267281167847337,20.617596212152662,5.385803882931744
용산구,(용산동,남산집,0,중위험군,37.54066283,126.9838749,198574.9062,449017.3083,32.22171979,36.34416144581988,-4.122441655819877,5.385803882931744
용산구,서계동,스윗미 1949,2,고위험군,37.54897354,126.9669878,197082.7891,449940.0863,60.80523991,36.34416144581988,24.46107846418012,5.385803882931744
용산구,이태원동,남산하우스,0,중위험군,37.53781303,126.9898494,199102.8797,448700.9415,33.16950567,38.65184620075621,-5.482340530756211,5.385803882931744
용산구,후암동,더 컬렉티브 후암,2,고위험군,37.54386235,126.9767252,197943.1164,449372.5484,52.22168465,30.19033543265633,22.03134921734367,5.385803882931744
용산구,서계동,현스네스트,2,고위험군,37.54906679,126.9670341,197086.8823,449950.4345,42.04289826,36.34416144581988,5.698736814180123,5.385803882931744
용산구,동자동,아인하우스,2,고위험군,37.54694103,126.9729106,197606.1107,449714.3349,45.12553787,38.65184620075621,6.473691669243792,5.385803882931744
용산구,한강로1가,쓰리코너스,2,고위험군,37.53130671,126.9722335,197545.7639,447979.134,29.29366136,31.728791935947218,-2.435130575947216,5.385803882931744
용산구,서계동,엘하우스,2,고위험군,37.54921377,126.9667011,197057.467,449966.7579,59.03207988,36.34416144581988,22.68791843418012,5.385803882931744
용산구,이태원동,이태원하우스,2,고위험군,37.5366537,126.9869127,198843.3174,448572.3022,42.86834524,38.65184620075621,4.216499039243786,5.385803882931744
용산구,(청파동,스테이 서울스테이션(Stay SeoulStation),2,고위험군,37.54712594,126.9678539,197159.2577,449734.9985,41.00712519,38.65184620075621,2.3552789892437858,5.385803882931744
용산구,이태원동,소유 하우스(Soyou Haus),0,중위험군,37.53653296,126.9926549,199350.8255,448558.8464,23.0979357,34.036476690883546,-10.938540990883546,5.385803882931744
용산구,이태원동,우드 그린 하우스,2,고위험군,37.5359855,126.9885287,198986.1304,448498.1215,40.32323775,38.65184620075621,1.6713915492437863,5.385803882931744
용산구,동자동,URin,2,고위험군,37.55008563,126.9738512,197689.3234,450063.3241,38.88252329,38.65184620075621,0.23067708924379104,5.385803882931744
용산구,이태원동,경리단집,0,중위험군,37.53677735,126.9921957,199310.2417,448585.9739,24.50832562,34.036476690883546,-9.528151070883546,5.385803882931744
용산구,갈월동,Give warm,2,고위험군,37.54401131,126.9734051,197649.7142,449389.159,43.26361098,36.34416144581988,6.919449534180124,5.385803882931744
용산구,서계동,문스테이(MOON스테이),2,고위험군,37.54942177,126.9666968,197057.0882,449989.8435,35.37313769,36.34416144581988,-0.9710237558198784,5.385803882931744
용산구,후암동,황금하우스,0,중위험군,37.54954844,126.9767918,197949.1632,450003.6343,23.6851775,38.65184620075621,-14.966668700756209,5.385803882931744
용산구,(용산동,잘예니컨설팅,2,고위험군,37.54224321,126.9812696,198344.686,449192.7539,40.89131904,38.65184620075621,2.2394728392437884,5.385803882931744
용산구,후암동,Kaki namu,0,중위험군,37.54825925,126.9772805,197992.31,449860.5392,29.18151724,38.65184620075621,-9.47032896075621,5.385803882931744
용산구,이태원동,이태원 루트 스테이,0,중위험군,37.53827016,126.993451,199421.1992,448751.6491,23.71821096,36.34416144581988,-12.625950485819878,5.385803882931744
용산구,후암동,햅 브릿지(hap bridge),0,중위험군,37.54693377,126.9760883,197886.9205,449713.453,33.6922576,38.65184620075621,-4.959588600756213,5.385803882931744
용산구,이태원동,STAY JOY,0,중위험군,37.53966069,126.9921149,199303.1211,448905.99,34.43920385,38.65184620075621,-4.212642350756212,5.385803882931744
용산구,갈월동,갈월 스테이(Galwol Stay),1,저위험군,37.54624897,126.971949,197521.1058,449637.5496,16.97821835,23.882663769163692,-6.904445419163693,5.385803882931744
용산구,서계동,행운의 집,0,중위험군,37.54746671,126.9674771,197125.9677,449772.8313,24.95036807,36.34416144581988,-11.393793375819879,5.385803882931744
용산구,한남동,Bella 하우스,0,중위험군,37.534514,127.0010542,200093.1787,448334.7418,32.94757325,38.65184620075621,-5.704272950756213,5.385803882931744
용산구,이태원동,ONDO 이태원,2,고위험군,37.53105757,126.995808,199629.4715,447951.1285,36.98260252,38.65184620075621,-1.6692436807562103,5.385803882931744
용산구,후암동,KHAN,0,중위험군,37.54423744,126.9817758,198389.4691,449414.0804,33.81615659,38.65184620075621,-4.835689610756212,5.385803882931744
용산구,이태원동,리원 알파,2,고위험군,37.53903073,126.991276,199228.9781,448836.0787,35.8039222,38.65184620075621,-2.8479240007562083,5.385803882931744
용산구,이태원동,하하,2,고위험군,37.53588324,126.9903901,199150.6454,448486.7535,43.46356711,38.65184620075621,4.811720909243789,5.385803882931744
용산구,서계동,마야,2,고위험군,37.54777809,126.9676629,197142.404,449807.3851,41.603808,36.34416144581988,5.259646554180122,5.385803882931744
용산구,원효로1가,다미스테이,2,고위험군,37.53843888,126.9689127,197252.5041,448770.8089,50.5849749,34.036476690883546,16.548498209116453,5.385803882931744
용산구,이태원동,나이브 하우스,1,저위험군,37.53258983,126.9901728,199131.3989,448121.2275,36.61259436,24.498046370480047,12.114547989519956,5.385803882931744
용산구,한남동,메이시맨숀,2,고위험군,37.53347743,127.0004181,200036.9568,448219.6949,42.30945425,38.65184620075621,3.657608049243791,5.385803882931744
용산구,후암동,Cozy Home,2,고위험군,37.54510642,126.9747657,197769.9843,449510.6698,37.89345341,30.19033543265633,7.70311797734367,5.385803882931744
용산구,이태원동,제임스하우스(James house),2,고위험군,37.53869709,126.9900035,199116.5105,448799.0599,36.92910463,38.65184620075621,-1.722741570756213,5.385803882931744
용산구,보광동,도담도담,2,고위험군,37.52848677,126.9972193,199754.2044,447665.797,44.172029,38.65184620075621,5.520182799243791,5.385803882931744
용산구,후암동,소리 스테이,2,고위험군,37.54501193,126.9805157,198278.1295,449500.0617,41.08092152,38.65184620075621,2.429075319243786,5.385803882931744
용산구,갈월동,게스트하우스,2,고위험군,37.54652196,126.972325,197554.3457,449667.8383,34.6955139,38.65184620075621,-3.956332300756209,5.385803882931744
용산구,이태원동,쥴리네 집,2,고위험군,37.53042825,126.9938736,199458.4911,447881.2911,33.79988097,30.19033543265633,3.609545537343667,5.385803882931744
용산구,이태원동,Luxe house,2,고위험군,37.53440973,126.9868753,198839.9745,448323.2496,35.6915247,30.19033543265633,5.501189267343673,5.385803882931744
용산구,이태원동,Stunning house,1,저위험군,37.53183346,126.9874456,198890.3466,448037.3085,20.96809498,23.882663769163692,-2.9145687891636918,5.385803882931744
용산구,보광동,발코니 하우스,2,고위험군,37.52414312,126.9980326,199826.0852,447183.7041,43.36453692,38.65184620075621,4.712690719243788,5.385803882931744
용산구,동자동,다다하우스(Dada House),0,중위험군,37.55032379,126.9740973,197711.0829,450089.751,28.91327207,38.65184620075621,-9.73857413075621,5.385803882931744
용산구,서계동,CLAIR,2,고위험군,37.55159209,126.9665853,197047.32,450230.7265,38.33415025,36.34416144581988,1.989988804180122,5.385803882931744
용산구,이태원동,아이보리,1,저위험군,37.53126467,126.9927197,199356.5065,447974.1307,29.99367715,30.19033543265633,-0.19665828265632967,5.385803882931744
용산구,후암동,남산가옥,2,고위험군,37.54734177,126.9776036,198020.8349,449758.7031,33.51964357,38.65184620075621,-5.132202630756211,5.385803882931744
용산구,서계동,송송송  서울 스테이,2,고위험군,37.5514146,126.9674529,197123.9835,450211.0003,34.84637507,38.65184620075621,-3.80547113075621,5.385803882931744
용산구,한남동,한남스테이,1,저위험군,37.54111269,127.0027569,200243.642,449067.1186,31.84428073,23.267281167847337,8.576999562152665,5.385803882931744
용산구,이태원동,사운즈 인(SOUNDS INN),1,저위험군,37.53093633,126.9886229,198994.3892,447937.7249,21.82257045,23.882663769163692,-2.060093319163691,5.385803882931744
용산구,(청파동,mila house 2,1,저위험군,37.54757952,126.9645972,196871.4764,449785.4438,24.24423195,30.19033543265633,-5.94610348265633,5.385803882931744
용산구,(용산동,두루미네,2,고위험군,37.54099769,126.9827779,198477.9576,449054.4908,40.24560263,36.34416144581988,3.901441184180122,5.385803882931744
용산구,(용산동,금월당,0,중위험군,37.5435402,126.982031,198412.0089,449336.6909,35.27484097,38.65184620075621,-3.377005230756211,5.385803882931744
용산구,동빙고동,이스트빙고,1,저위험군,37.51935551,126.9940935,199477.8473,446652.3541,24.84955727,23.882663769163692,0.9668935008363064,5.385803882931744
용산구,후암동,Cozy home in Namsan,2,고위험군,37.54724828,126.9796195,198198.984,449748.2863,44.11594129,38.65184620075621,5.464095089243791,5.385803882931744
용산구,(용산동,매버릭스 게스트하우스,1,저위험군,37.54071299,126.9873864,198885.2444,449022.828,27.54175872,23.882663769163692,3.659094950836309,5.385803882931744
용산구,후암동,스테이 흰,0,중위험군,37.54772706,126.9768201,197951.6088,449801.4824,31.81570669,36.34416144581988,-4.5284547558198796,5.385803882931744
용산구,이촌동,The R Story,0,중위험군,37.52057402,126.9567891,196180.1055,446788.4543,35.85377815,38.65184620075621,-2.798068050756214,5.385803882931744
