구,동,숙소명,경도,위도,fire_count_150m,x_5181,y_5181,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,최종_화재위험점수,cluster_k2,lisa_I,lisa_p,lisa_q,lisa_significant,lisa_type
중구,남산동,엔드 서울,126.98438486,37.55488937,1,198620.2356612309,450596.274990388,1964,0.1735,0,0.0,0.0753494372417868,0.6055,0.85,2,3,5.303304908059076,42.2013519515323,0,0.9339920839883746,0.002,3,True,Low-Low
중구,필동,명동 위 스테이,126.99566519,37.5557537,0,199616.9776795336,450692.0995476971,1967,0.3044,22,86.4,4.475061500641071,0.4606,0.45,0,3,4.23410650459726,39.26643672639052,1,1.0947183946327237,0.002,3,True,Low-Low
중구,만리동,서울 삼월,126.96700783,37.55401687,4,197084.7555100228,450499.8348849863,1965,0.3471,64,60.9,1.2473232451995495,0.8826,1.0,1,1,3.4011973816621555,56.433368689284194,1,0.13977283181919425,0.137,3,False,Not significant
중구,장충동,메종 마리 서울,127.00407536,37.55729653,0,200360.0899836203,450863.33429521567,2025,0.3105,3,0.0,0.2682639865946793,0.1,0.18,2,7,3.49650756146648,20.44716228096457,0,0.9313350556070628,0.005,3,True,Low-Low
중구,황학동,쉼 스테이,127.0201533,37.56474665,19,201780.5246496017,451690.392706166,1964,0.1814,46,89.1,0.8734457700429508,0.4658,1.0,0,2,4.110873864173311,38.07739878929532,1,6.9001034195669915,0.001,1,True,High-High
중구,신당동,일상고요,127.01088195,37.56070631,3,200961.4617219703,451241.82731622376,2002,0.2715,30,86.7,1.2777927165612033,0.399,1.0,0,2,4.204692619390966,37.540769471389154,1,0.22533734218601936,0.138,3,False,Not significant
중구,예장동,에이치 스테이,126.99234923,37.55348791,0,199323.9601267479,450440.6425770409,1994,0.3014,0,0.0,0.0,0.1436,0.04,2,5,4.127134385045092,19.14850536632002,0,1.2989475684148002,0.001,3,True,Low-Low
중구,주교동,빡하우스,126.99835599,37.56575916,3,199854.755266115,451802.579796506,1998,0.2774,29,69.0,0.5999981253811083,0.138,0.18,0,5,4.718498871295094,16.640593273797194,0,0.20624293899846774,0.154,3,False,Not significant
중구,남산동,별채,126.98537954,37.55659625,1,198708.1557253254,450785.7042028221,1977,0.1243,12,75.0,2.0235610832853794,0.443,0.12,1,3,4.23410650459726,30.834210653871665,0,0.9339920839883746,0.002,3,True,Low-Low
중구,신당동,스테이 신당,127.00570083,37.55270014,5,200503.7439311036,450353.1972948533,1981,0.1581,13,69.2,1.6840066079316087,0.4359,0.85,1,3,4.07753744390572,39.98556443847016,1,0.054208321452369146,0.153,3,False,Not significant
중구,남산동,레이지룸 101,126.98462215,37.5545527,1,198641.19665355343,450558.9051807717,1996,0.1894,0,0.0,0.017241806434506,0.1408,0.85,2,4,3.6635616461296463,28.77872451410961,0,0.9339920839883746,0.002,3,True,Low-Low
중구,중림동,만리재 레지던스,126.96678799,37.55449219,4,197065.34871036423,450552.596571889,2017,0.3564,29,62.1,0.698288580060364,0.1108,0.18,1,4,5.075173815233827,22.845831123783,0,0.09239712782747249,0.239,3,False,Not significant
중구,신당동,디디피 스테이,127.01285316,37.55794381,5,201135.66756020003,450935.2445283844,2008,0.2774,23,65.2,0.7518724665727277,0.1237,0.85,0,6,4.31748811353631,25.21974945712902,1,-0.03306720590550642,0.26,2,False,Not significant
중구,신당동,원웨이하우스,127.00961964,37.56091005,5,200849.92951179887,451264.4278847077,1959,0.3014,34,88.2,0.577881135912716,0.8961,1.0,1,2,4.143134726391533,55.70782165696292,1,0.022054179794204466,0.359,3,False,Not significant
중구,광희동,스테이오얏,127.00755621,37.56135165,5,200667.61416938365,451313.4236106825,1994,0.3318,20,85.0,0.4996523231678654,0.413,1.0,2,3,3.295836866004329,47.60219995853503,1,0.045021423835750675,0.178,3,False,Not significant
중구,광희동,메종 드 린,127.0084615,37.56077622,3,200747.60504817893,451249.5644936017,1997,0.3379,29,100.0,0.3417492937220566,0.4077,1.0,1,4,3.9318256327243257,43.04583892428459,1,0.18714853581091606,0.178,3,False,Not significant
중구,남산동,마루스테이,126.98454586,37.55605869,1,198634.48306695005,450726.0532245423,2020,0.1266,0,0.0,1.4288539755386864,0.1065,0.12,1,4,3.49650756146648,14.187185694855096,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남산동,팜트리빌라 명동 101,126.98585235,37.55574232,1,198749.91831957395,450690.9217451755,1997,0.1607,2,0.0,0.0,0.1394,0.85,2,5,4.219507705176107,28.83058160086314,0,0.9339920839883746,0.002,3,True,Low-Low
중구,만리동,서울로 인,126.96556971,37.5518282,7,196957.5917966268,450256.9642649308,2018,0.2423,73,83.6,0.4519851237430572,0.1094,1.0,0,7,4.330733340286331,29.33475306111013,1,0.011876873140850185,0.44,1,False,Not significant
중구,중림동,서울로 스테이,126.96671152,37.55472963,5,197058.601065554,450578.95196941146,1990,0.3595,11,45.5,0.814360751313118,0.42,1.0,1,3,3.784189633918261,40.04382976426424,1,0.03583452621913218,0.265,3,False,Not significant
중구,장충동,호호스테이,127.00737953,37.55789604,0,200652.03406543133,450929.8905735907,1994,0.2626,11,81.8,0.3262157364540238,0.413,0.35,2,3,3.7612001156935615,36.93399362368442,0,0.9313350556070625,0.008,3,True,Low-Low
중구,광희동,하하스테이,127.00825745,37.56127954,4,200729.571562586,451305.4254643285,1996,0.3196,17,100.0,0.6457449416653614,0.1408,1.0,0,4,3.713572066704308,29.7608524709798,1,0.11608497982333336,0.178,3,False,Not significant
중구,신당동,제이하우스,127.01151249,37.55923679,3,201017.1923096584,451078.7346217008,2000,0.3196,10,70.0,0.1495317339709637,0.1351,1.0,2,3,3.737669618283368,37.997321803273216,1,0.1298653262482611,0.268,3,False,Not significant
중구,남산동,남산 아트몬 스테이,126.98440863,37.55460146,1,198622.33069445728,450564.320066742,2015,0.1867,0,0.0,0.017241806434506,0.1136,0.85,2,4,5.308267697401205,29.12170782187493,0,0.9339920839883746,0.002,3,True,Low-Low
중구,만리동,서울로하우스,126.96640937,37.55415432,5,197031.8800119937,450515.1089218206,2022,0.3318,49,61.2,1.217800805933228,0.1036,1.0,0,7,4.532599493153256,29.60653903006185,1,0.045021423835750675,0.178,3,False,Not significant
중구,남산동,그린네이비 게스트하우스,126.98585845,37.55597835,1,198750.4612546513,450717.118182965,1994,0.1531,0,0.0,0.0,0.413,0.85,2,3,4.343805421853684,35.997577778306535,0,0.9339920839883746,0.002,3,True,Low-Low
중구,회현동,뉴썬홈,126.97975051,37.55351514,2,198210.70849918725,450443.8299869381,2007,0.2337,0,0.0,0.4364612084771284,0.1251,0.45,2,5,4.74493212836325,25.04722946558981,0,0.7587648189647831,0.002,3,True,Low-Low
중구,신당동,서울 나침반,127.01753053,37.56041504,3,201548.8951168496,451209.5885778215,1991,0.2308,25,12.0,0.0080321716972642,0.4183,0.45,2,3,4.0943445622221,33.284594006223216,0,0.32080935812377764,0.053,3,False,Not significant
중구,신당동,연 스테이,127.02507646,37.56194734,3,202215.5639995752,451379.80690103257,2017,0.3997,18,11.1,0.8564722366632449,0.1108,0.55,1,7,3.784189633918261,24.052164268349703,0,0.4162813740615359,0.01,3,True,Low-Low
중구,남산동,욜로게스트하우스2,126.98470749,37.55629987,1,198648.7689349472,450752.8189978715,2021,0.1198,0,0.0,1.891014427323396,0.105,0.12,0,5,5.081404364984463,10.258859245606214,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남창동,소시 스테이,126.9766149,37.55367274,8,197933.6431367745,450461.3860081238,1964,0.2337,25,56.0,0.5309605321750466,0.4658,0.7,0,3,4.812184355372417,30.910840113351124,1,0.15783242832353575,0.229,1,False,Not significant
중구,광희동,하나 스테이,127.00881908,37.56150091,5,200779.19102630188,451329.9994286421,1992,0.2984,27,74.1,0.7114963192281418,0.4165,1.0,0,4,3.332204510175204,35.39425727003983,1,0.022054179794204466,0.359,3,False,Not significant
중구,회현동,운 스테이,126.98173233,37.55347515,0,198385.8258107675,450439.3556986358,1975,0.2423,4,0.0,0.0,0.1708,0.12,2,10,4.290459441148391,20.6470276517644,0,1.3806392379276307,0.001,3,True,Low-Low
중구,황학동,호호 하우스,127.02193464,37.56383295,11,201937.9279937399,451589.0179823092,2001,0.2539,27,85.2,0.1029324633330573,0.1337,0.7,0,4,3.688879454113936,22.66080208702305,1,0.6302848604751223,0.096,1,False,Not significant
중구,신당동,라 코메타 서울,127.00793615,37.55020235,3,200701.28749984896,450075.9868890707,2003,0.1506,24,87.5,1.5513302816268195,0.1308,1.0,1,5,4.663439094112067,35.73386910036547,1,-0.08017310881480713,0.331,2,False,Not significant
중구,신당동,소당 스테이,127.01216552,37.56159957,4,201074.85718728503,451340.9825311405,1991,0.2029,40,95.0,0.9998013647473248,0.4183,1.0,0,4,3.5263605246161616,37.160651056744186,1,-0.132637466133206,0.173,2,False,Not significant
중구,남산동,Win Win guest house,126.98433278,37.55719928,3,198615.6765679484,450852.6482636725,1935,0.0877,24,70.8,1.2127064842946906,0.2281,1.0,0,5,4.04305126783455,29.167035460493,1,0.43537577724908755,0.006,3,True,Low-Low
중구,을지로7가,별헤는집,127.00916357,37.56205259,3,200809.6217366148,451391.2323111343,1997,0.2656,29,72.4,0.8472978603872036,0.1394,0.7,0,4,3.951243718581428,24.12223270200696,1,0.14895972943581273,0.255,3,False,Not significant
중구,광희동,호야,127.00899032,37.56123206,5,200794.32342599385,451300.1616863032,1990,0.3074,37,83.8,0.8068064990324667,0.6908,1.0,0,4,4.406719247264253,44.89253137478536,1,0.022054179794204466,0.358,3,False,Not significant
중구,신당동,플라워니,127.01348627,37.56006699,7,201191.5734938535,451170.900184886,2002,0.2452,27,66.7,1.5427465379354282,0.1322,0.18,1,3,4.110873864173311,23.68828060520266,0,0.13076693999204822,0.142,1,False,Not significant
중구,필동,나미스 하우스,126.99674393,37.55760098,2,199712.3018769867,450897.1218049594,1993,0.2656,30,46.7,0.7884573603642702,0.6845,1.0,2,4,3.912023005428146,52.93538342857039,1,0.5743506563245729,0.013,3,True,Low-Low
중구,광희동,스테이 이비비,127.00798405,37.56096498,3,200705.41878222232,451270.51093260286,1992,0.3379,22,100.0,0.5543107357057295,0.4165,1.0,1,3,3.4011973816621555,43.11104662194757,1,0.244431745373571,0.118,3,False,Not significant
중구,회현동,명동재미하우스,126.98352534,37.55430366,0,198544.27649876176,450531.2811333073,1991,0.1947,0,0.0,1.5587292424420378,0.148,0.08,2,5,4.007333185232471,22.226737316277696,0,1.3397934031712153,0.001,3,True,Low-Low
중구,남산동,명동힐,126.98582784,37.55618754,1,198747.7600741895,450740.3361897452,1969,0.1457,0,0.0,0.0,0.457,0.85,2,5,4.330733340286331,37.104156940315214,0,0.9339920839883746,0.002,3,True,Low-Low
중구,회현동,남산 데이지,126.98341541,37.55426515,0,198534.5621793909,450527.0086911466,2015,0.1947,0,0.0,1.6105484067181275,0.376,0.08,2,2,3.713572066704308,28.18850014571173,0,1.3397934031712153,0.001,3,True,Low-Low
중구,신당동,서울 별장,127.00439667,37.5482818,1,200388.5270342422,449862.8084384589,2001,0.3074,0,0.0,0.0080321716972642,0.1337,0.25,2,7,4.04305126783455,21.89125963529479,0,0.2956802902192874,0.224,3,False,Not significant
중구,회현동,남산 네스트,126.98350118,37.554501,0,198542.14553228265,450553.1838920565,1961,0.184,0,0.0,1.8387844078729176,0.8916,0.85,2,2,3.295836866004329,52.86089869703983,0,1.3397934031712153,0.001,3,True,Low-Low
중구,필동,충무맨션,126.9950393,37.55679475,1,199561.6803521677,450807.6464406189,1994,0.2568,22,81.8,0.3011050927839216,0.413,0.85,0,4,3.713572066704308,32.27815218231694,1,0.9339920839883747,0.002,3,True,Low-Low
중구,신당동,디어스,127.01326003,37.55341959,4,201171.6882349889,450433.1150010099,2023,0.1457,16,100.0,0.6931471805599453,0.1022,1.0,0,4,3.713572066704308,26.70398738270709,1,-0.3458281340959541,0.014,2,True,Low-High
중구,남산동,문스하우스,126.98429161,37.55464992,1,198611.99158699304,450569.70026992186,2002,0.1814,0,0.0,0.1070981355563671,0.1322,0.85,2,2,4.795790545596741,29.39672308385965,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남산동,하우스 사라,126.98474419,37.55471617,1,198651.9831836374,450577.04664300615,1961,0.184,0,0.0,0.017241806434506,0.331,0.85,2,3,3.610917912644224,33.73473090224136,0,0.9339920839883746,0.002,3,True,Low-Low
중구,광희동,지안,127.00898635,37.56101811,5,200793.97493422704,451276.4157297754,1966,0.3165,37,91.9,0.6554068525770982,0.4623,1.0,0,1,3.828641396489095,38.67615564232766,1,0.031241077410822944,0.297,3,False,Not significant
중구,신당동,단이랑체리의집,127.01347049,37.55998923,7,201190.1804957367,451162.26954496535,1966,0.251,30,66.7,1.5306041511097028,0.4623,1.0,0,1,3.6375861597263857,37.79743455920878,1,0.13076693999204822,0.142,1,False,Not significant
중구,신당동,게스트 남산,127.00533075,37.54918702,5,200471.06456511267,449963.2812253184,1997,0.2481,16,100.0,1.840293584234649,0.1394,0.85,1,4,3.4657359027997265,35.43827371930226,1,0.045021423835750675,0.176,3,False,Not significant
중구,신당동,스테이 109,127.0188196,37.5603757,2,201662.7906791942,451205.244327168,1989,0.2539,59,20.3,0.1425630646548704,0.4218,0.55,1,5,4.700480365792417,31.91758146966021,1,0.44262625443870873,0.063,3,False,Not significant
중구,회현동,제이나인 롯지,126.98124944,37.55368801,0,198343.1612291522,450462.9890159187,1931,0.2365,5,20.0,0.0192578166044145,0.9593,0.12,2,2,3.9318256327243257,42.7298832764007,0,1.3806392379276307,0.001,3,True,Low-Low
중구,신당동,유에 하우스,127.01296516,37.55940725,6,201145.54114772505,451097.6703754409,1992,0.2834,28,57.1,0.5363047090669756,0.4165,1.0,2,3,3.784189633918261,45.93138538425943,1,0.013813293567847457,0.321,1,False,Not significant
중구,장충동,더차니스트 남산,126.99942799,37.55639497,0,199949.4578262876,450763.2642044256,1998,0.3873,0,0.0,0.0,0.138,0.85,2,4,3.871201010907891,31.18831283391783,0,1.3806392379276307,0.001,3,True,Low-Low
중구,황학동,스테이 담애,127.01787474,37.5638942,5,201579.2340605085,451595.740043827,1997,0.1153,14,71.4,0.255427056665336,0.1394,0.85,1,8,4.110873864173311,28.40833318784882,1,0.026647628602513705,0.324,3,False,Not significant
중구,신당동,스테이 단아,127.01378198,37.5600535,7,201217.70104138253,451169.4067444866,2001,0.2423,22,63.6,1.224723748430975,0.1337,0.18,0,4,3.871201010907891,16.33950687018749,0,0.13076693999204822,0.141,1,False,Not significant
중구,필동,남산하우스,126.99447247,37.5555527,1,199511.58803871536,450669.7964711558,2008,0.2715,30,100.0,1.0238110755854113,0.1237,0.85,1,3,3.912023005428146,34.236193149120474,1,1.0011827991219628,0.002,3,True,Low-Low
중구,만리동,더 파인 하우스,126.9660433,37.55237109,7,196999.46200768548,450317.2033313882,1996,0.2685,78,67.9,0.7119565125174415,0.4095,1.0,1,3,4.276666119016055,43.30740229357157,1,0.03169188428271652,0.389,1,False,Not significant
중구,남산동,봉스 비앤비(Bong's BNB),126.98435207,37.55451805,1,198617.33145427715,450555.06338261033,1971,0.1894,0,0.0,0.0257524961024146,0.869,0.85,2,2,3.713572066704308,48.22018916988056,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남산동,318 스테이 2,126.98586489,37.55633528,1,198751.0362462672,450756.7330783541,2022,0.1433,0,0.0,0.7805208107685339,0.1036,0.12,2,5,4.127134385045092,19.18174534819983,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남산동,Juny's Cozy Home,126.98599318,37.55581166,1,198762.36315868315,450698.6157956788,1994,0.1632,0,0.0,0.0,0.413,0.85,2,3,3.688879454113936,35.68102388036415,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남산동,남산 하이드아웃,126.98395471,37.55534782,1,198582.23600114023,450647.16387474793,1929,0.1482,0,0.0,2.956720234278976,0.9639,0.12,2,1,4.787491742782046,47.82238770846675,0,0.9339920839883746,0.002,3,True,Low-Low
중구,회현동,에이비팰리스,126.98294046,37.55556583,0,198492.62112430844,450671.3761676511,2001,0.1384,2,0.0,0.6190392084062234,0.1337,0.08,2,5,4.454347296253507,19.283254283568983,0,1.3806392379276307,0.001,3,True,Low-Low
중구,신당동,랜디모어,127.00885642,37.55887898,0,200782.5175429032,451038.9965233628,1987,0.2984,8,50.0,0.6891067710229404,0.4254,0.85,0,3,3.58351893845611,31.09484436958128,1,0.7271058818249865,0.041,3,True,Low-Low
중구,필동,섭 스테이,126.99709217,37.55767439,2,199743.07173607705,450905.268434166,1990,0.2715,14,42.9,0.5877866649021191,0.5554,1.0,2,4,4.31748811353631,48.36989390648514,1,0.5743506563245729,0.013,3,True,Low-Low
중구,장충동,남산맨션,127.00437344,37.55915152,3,200386.4181074377,451069.21735722304,1994,0.378,9,77.8,3.073405311872209,0.413,0.08,0,3,4.060443010546419,29.01788995039074,0,0.3399037613113292,0.054,3,False,Not significant
중구,예장동,태라 인 명동,126.98492108,37.55480677,1,198667.6149530441,450587.0996401404,1991,0.1814,1,100.0,0.0,0.4183,0.85,2,3,3.7612001156935615,43.13492538071922,1,0.9339920839883746,0.002,3,True,Low-Low
중구,회현동,남산인2,126.98328881,37.5547375,0,198523.3849441863,450579.4358846928,1997,0.1735,2,0.0,5.111987788356544,0.1394,0.12,2,4,4.394449154672439,31.224050903476925,0,1.3397934031712153,0.001,3,True,Low-Low
중구,남산동,보로하우스,126.98473123,37.5548131,1,198650.8397740542,450587.804902517,1983,0.1787,0,0.0,0.017241806434506,0.4324,0.85,2,2,3.713572066704308,36.42789192399527,0,0.9339920839883746,0.002,3,True,Low-Low
중구,중림동,서울로 드림 하우스,126.9665703,37.55441998,4,197046.1105216115,450544.5889418594,1932,0.3441,31,58.1,0.5512351621038674,0.9571,0.18,0,1,3.80666248977032,37.823325895574825,1,0.09239712782747246,0.252,3,False,Not significant
중구,남산동,스페이스 게스트하우스,126.98405565,37.55553044,1,198591.1585112576,450667.43100070383,1983,0.1433,0,0.0,2.941230175129656,0.4324,0.12,2,3,5.0238805208462765,33.74198475939391,0,0.9339920839883746,0.002,3,True,Low-Low
중구,남산동,케이브 명동,126.98421056,37.55568395,1,198604.849208429,450684.46647124685,1983,0.1384,0,0.0,2.7292726781328747,0.4324,0.85,2,5,5.159055299214529,43.51223140938031,0,0.9339920839883746,0.002,3,True,Low-Low
중구,예장동,서울타워빌,126.9849104,37.55500445,1,198666.67478191733,450609.0399136837,2007,0.1735,2,100.0,0.0,0.1251,0.85,2,5,4.0943445622221,35.519856401791586,1,0.9339920839883746,0.002,3,True,Low-Low
중구,신당동,체크인서울,127.01704396,37.55954155,3,201505.92221675388,451112.6336157752,1991,0.2685,44,15.9,0.1903537284912189,0.148,0.45,1,5,3.9889840465642745,22.053990528725404,0,0.32080935812377764,0.054,3,False,Not significant
중구,광희동,동대문 도도,127.00768423,37.56099125,3,200678.9283966614,451273.42438423226,1996,0.3441,22,100.0,0.6931471805599453,0.4095,1.0,0,3,3.80666248977032,37.60617863448014,1,0.18714853581091606,0.175,3,False,Not significant
중구,장충동,목인,126.9997944,37.55696119,0,199981.83354786053,450826.10775509005,1997,0.3749,2,0.0,0.0,0.1394,0.85,2,5,4.110873864173311,31.341420274325927,0,1.2581017336583846,0.002,3,True,Low-Low
중구,장충동,담온정,127.00350342,37.55895524,4,200309.54774206097,451047.42938222666,1961,0.3904,3,33.3,2.383810532916632,0.4712,0.08,1,3,4.262679877041316,31.80494939319897,0,0.23452423980263779,0.03,3,True,Low-Low
중구,신당동,신당동 스마일 스테이,127.01359526,37.56102698,12,201201.1878459483,451277.4491135039,2015,0.2002,46,71.7,0.5868902058550819,0.376,0.45,1,1,3.9889840465642745,32.20156129901675,1,1.4862919757223183,0.01,1,True,High-High
중구,광희동,DDP NEST,127.0074279,37.56041505,4,200656.2858053164,451209.47117379226,1998,0.3749,23,87.0,1.4315509527080117,0.406,1.0,0,4,4.158883083359672,39.05536460811916,1,0.1753046098129856,0.092,3,False,Not significant
중구,묵정동,모노블룸 스테이,127.00077798,37.55861369,5,200068.7394179333,451009.5158970816,1989,0.3564,29,96.6,0.1670540846631661,0.4218,0.45,1,3,4.02535169073515,35.33164695386449,1,0.08176901430222461,0.045,3,True,Low-Low
중구,신당동,로얄 202,127.00428966,37.54774673,1,200379.0734330681,449803.4216838067,2000,0.3318,0,0.0,0.0472528848505455,0.1351,0.25,2,5,4.07753744390572,22.309535828020515,0,0.22848957508569923,0.276,3,False,Not significant
중구,회현동,서울 스테이 남산,126.97896662,37.55405218,2,198141.45551207583,450503.45021986665,1995,0.251,4,100.0,2.0562582062241788,0.4113,0.25,2,6,5.147494476813453,41.46720599338592,0,0.600695536701746,0.006,3,True,Low-Low
중구,신당동,스틸 하우스 신당,127.01188693,37.56150693,3,201050.24429405155,451330.6974350212,1986,0.2139,44,90.9,0.9259216249351164,0.4272,1.0,1,3,3.970291913552122,43.52515598548523,1,-0.061078705627255446,0.368,2,False,Not significant
중구,황학동,고유홈,127.02068955,37.56586802,20,201827.8744215716,451814.8619162977,1992,0.2084,30,63.3,1.6857647375984393,0.4165,0.85,1,5,4.219507705176107,40.55137599793096,1,7.728819643046752,0.001,1,True,High-High
중구,신당동,후즈홈,127.00609988,37.5476378,9,200539.04174650245,449791.34060681367,1967,0.2924,8,25.0,0.3558681669687922,0.4606,0.18,2,3,4.219507705176107,32.451277119140826,0,-0.1904158802142289,0.252,4,False,Not significant
중구,광희동,스테이 디디피 해치,127.00861129,37.56073561,4,200760.8399657005,451245.0584655445,1995,0.3379,28,100.0,0.3014753945841167,0.1422,1.0,0,4,3.970291913552122,29.849586161395564,1,0.11608497982333336,0.176,3,False,Not significant
중구,신당동,솔리드 스테이,127.01670604,37.56081261,2,201476.04015822383,451253.7008809103,2003,0.2029,3,66.7,0.0080321716972642,0.1308,0.7,2,7,4.3694478524670215,31.87491145009892,0,0.389936493684363,0.093,3,False,Not significant
중구,신당동,스테이 아우어,127.00916391,37.55716023,0,200809.7047169332,450848.23827889713,2022,0.2112,16,93.8,0.3213819908976229,0.1036,0.08,0,7,3.4339872044851463,13.178380457045929,0,0.1961100299915878,0.329,3,False,Not significant
중구,남산동,동동 스테이,126.98444758,37.55539114,1,198625.78685690265,450651.9645588544,1983,0.1506,2,100.0,1.6163703492097452,0.4324,0.85,2,4,3.6375861597263857,47.02434071168977,1,0.9339920839883746,0.002,3,True,Low-Low
중구,중림동,시스앤브로 JL,126.96288389,37.55580362,3,196720.43541697075,450698.2787177249,1986,0.3074,9,55.6,0.3354899182711024,0.4272,1.0,0,4,4.007333185232471,33.23251860066303,1,0.11077092306070944,0.31,3,False,Not significant
중구,필동,남산벚꽃스테이,126.99684974,37.55784545,3,199721.65189077417,450924.2547531186,1984,0.2597,26,57.7,0.5877866649021191,0.567,1.0,2,5,4.290459441148391,50.10615034798267,1,0.4162813740615359,0.011,3,True,Low-Low
중구,황학동,홍스테이 신당,127.02104049,37.56450034,13,201858.9131530913,451663.0723671976,1964,0.2167,42,90.5,0.7746154052247027,0.4658,0.7,0,3,3.8918202981106265,33.85268616941874,1,3.001597310706676,0.001,1,True,High-High
중구,필동,블루브릭스 남산,126.99573705,37.55351364,1,199623.31592959235,450443.4793298741,1958,0.3811,0,0.0,0.0,0.8984,0.45,2,1,4.31748811353631,46.04271231302376,0,1.0683735142555508,0.001,3,True,Low-Low
중구,신당동,와유,127.00920992,37.5537573,9,200813.8070730172,450470.55400241,1992,0.0743,31,83.9,2.06522810442978,0.4165,0.85,1,4,3.912023005428146,41.11645179172735,1,0.3953871585899851,0.093,1,False,Not significant
중구,회현동,모데르노,126.98299508,37.55570914,0,198497.450218296,450687.28099580976,1995,0.1337,0,0.0,0.1941560144409574,0.4113,0.08,2,5,4.61512051684126,25.620456371284167,0,1.3806392379276307,0.001,3,True,Low-Low
중구,예장동,남산 하나 하우스,126.99379123,37.55235723,0,199451.3703202388,450315.1412337897,1970,0.3811,0,0.0,0.0,0.4553,0.85,2,3,3.970291913552122,39.62556686690221,0,1.2989475684148002,0.001,3,True,Low-Low
중구,남산동,스타리아1,126.98535198,37.55574338,1,198705.70580975723,450691.0461645512,2013,0.1506,3,33.3,0.0086580627431145,0.1165,0.85,2,5,5.3471075307174685,31.24942530451637,0,0.9339920839883746,0.002,3,True,Low-Low
중구,회현동,모던하우스,126.98329899,37.55680325,2,198524.3251930828,450808.7093690769,1960,0.0898,5,100.0,0.2089589163222533,0.4729,0.08,2,2,4.0943445622221,33.5971700426436,0,0.46897113481588154,0.054,3,False,Not significant
중구,장충동,글림스,127.0078024,37.55957821,4,200689.38214544544,451116.5945166711,1989,0.341,12,33.3,0.6931471805599453,0.6928,0.85,1,7,4.890349128221754,44.69589099922096,1,0.1989924618088465,0.055,3,False,Not significant
중구,남학동,해마루,126.98968561,37.55778377,2,199088.6487704297,450917.4543438283,1961,0.0858,8,12.5,0.6931471805599453,0.4712,0.7,2,3,5.313205979041787,38.19445489264923,0,0.7060750582104373,0.002,3,True,Low-Low
중구,신당동,뽀키 하우스,127.01289964,37.55998632,8,201139.74328506645,451161.9394940115,2019,0.2568,52,44.2,1.5040773967762742,0.369,0.7,1,2,3.8501476017100575,36.68031113929596,1,0.20930637660519888,0.152,1,False,Not significant
중구,충무로5가,익스테이 맨션 충무로,126.99738005,37.55916784,2,199768.51268118183,451071.0229201261,1967,0.2252,19,78.9,0.3076240822835546,0.1823,0.85,0,4,5.3471075307174685,26.51724753633212,1,0.3372467329300173,0.123,3,False,Not significant
중구,신당동,MJ House,127.0038562,37.55056307,2,200340.7561377258,450115.9998637829,2000,0.2539,1,0.0,0.0472528848505455,0.1351,0.85,2,3,3.8918202981106265,29.659035756991624,0,0.49531601519305446,0.033,3,True,Low-Low
중구,신당동,더 情(정) 스테이,127.01199061,37.56112752,4,201059.4100911409,451288.5885684556,1995,0.2252,44,88.6,1.2223512680773445,0.4113,0.7,0,4,3.80666248977032,33.499132412317735,1,-0.026042132151831997,0.412,2,False,Not significant
중구,광희동,선선 맨션,127.00746922,37.56123964,5,200659.92932586244,451300.99120895896,2022,0.3379,21,90.5,0.5436154465889815,0.1036,1.0,1,5,3.80666248977032,34.334196882840004,1,0.05420832145236915,0.151,3,False,Not significant
중구,남산동,올리브 호스텔 R1,126.98364318,37.55502744,1,198554.7029805069,450611.6102587022,1991,0.1607,1,0.0,3.1566270778566223,0.148,0.12,2,5,4.532599493153256,26.63560347809948,0,1.0347781566887568,0.002,3,True,Low-Low
중구,광희동,웨어하우스,127.00899987,37.56093266,5,200795.1703808735,451266.93190358434,1970,0.3196,40,90.0,0.4177352006999787,0.4553,1.0,1,2,3.8918202981106265,44.0111791979644,1,0.031241077410822944,0.293,3,False,Not significant
중구,회현동,미미스테이,126.98306439,37.55695778,4,198503.5993984091,450825.86407054734,2019,0.0858,10,80.0,0.9948154949864662,0.1079,0.08,2,4,4.605170185988092,24.91168914227424,0,0.16346068381505513,0.115,3,False,Not significant
중구,필동,무지개 하우스,126.99744776,37.55598648,0,199774.48565306904,450717.9295851098,1973,0.3533,5,20.0,0.0,0.45,1.0,2,3,3.332204510175204,42.445037605393615,0,1.0130267251198932,0.003,3,True,Low-Low
중구,회현동,부원 게스트하우스,126.9817271,37.55411022,0,198385.37737695576,450509.84097043326,2014,0.2112,3,0.0,0.0697333380146751,0.115,0.12,2,3,3.044522437723423,17.96450529802521,0,1.3806392379276307,0.001,3,True,Low-Low
중구,남산동,에밀리 메니지먼트,126.98413451,37.55520422,1,198598.1204636008,450631.2232899176,2024,0.1556,0,0.0,2.621513019964349,0.1011,0.85,2,4,4.787491742782046,34.36019424556417,0,0.9339920839883746,0.002,3,True,Low-Low
