"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9292|"선릉역_2"|11680|"강남구"|574680.76|46625.36|528055.4|240.7|274.69|282.65|287.75|284.7|283.44|280.33|274.74|283.74|301.23|298.88|248.39|215.68|192.63|179.87|174.86|169.26|173.06|179.55|187.68|194.75|218.59|253.67|264.66|270.09|226.55|258.85|266.23|269.95|267.1|264.82|262.38|258.14|266.85|284.91|282.63|234.07|203.02|181.96|169.59|164.74|159.47|162.81|169|177.62|183.5|205.78|239|248.9|255.18|"MULTIPOLYGON (((127.043005390696 37.5029644716322, 127.043013870195 37.5029599636439, 127.048646957989 37.5046066732781, 127.048748829627 37.5047417824131, 127.047856370999 37.5063549261026, 127.045606567581 37.507806398848, 127.045170866875 37.5073560615915, 127.046801714232 37.5063328114236, 127.046269817091 37.5057743951257, 127.04563103914 37.5061530559547, 127.04517265998 37.5055855971339, 127.044352789775 37.5057345632032, 127.044194157329 37.5052165460781, 127.042475239907 37.5054964665434, 127.042344931963 37.5050460120229, 127.041807777084 37.5051453070674, 127.042807509698 37.5030231062004, 127.043005390696 37.5029644716322)))"|"202505"
9293|"선릉역_3"|11680|"강남구"|326213.47|14852.64|311360.83|209.95|279.94|288.37|290.9|295.15|294.99|299.98|298.92|283.59|253.79|222.22|198.37|151.19|130.85|123.5|121|129|131.55|133.86|135.74|139.99|162.05|191.27|230.96|251.5|200.51|273.99|282.25|284.78|288.91|287.92|292.96|290.78|270.19|238.02|207.56|183.99|140.05|121.23|114.73|112.38|120.16|122.26|124.47|126.46|130.69|152.18|180.94|220.97|244.39|"MULTIPOLYGON (((127.052679686959 37.505866389941, 127.052662771615 37.5059384772423, 127.05221102187 37.5068847218627, 127.050322152607 37.5067143298093, 127.047336537929 37.5070398890174, 127.047319548156 37.5069993506588, 127.047709590823 37.5067559284873, 127.048195646672 37.5063232571295, 127.04841600482 37.5060303447675, 127.048975090317 37.5048498114088, 127.049229522223 37.5047956486287, 127.052685341844 37.5058663874847, 127.052679686959 37.505866389941)))"|"202505"
9294|"선릉역_4"|11680|"강남구"|16366987.94|15473680.24|893307.7|576.75|683.62|693.55|688.77|693.4|690.04|677.05|676.82|712.83|725.92|662.12|583.59|507.76|466|420.19|399.66|395.07|392.41|408.42|432.1|470.74|534.64|608.16|666.5|658.23|465.19|485.12|484.73|475.29|477.9|471.37|467.96|490.97|569.01|620.98|579.58|518.48|454.52|421.56|383.45|366.25|362.95|359.93|372.08|390.22|418.61|465.73|514.34|534.14|478.76|"MULTIPOLYGON (((127.057502484486 37.5047694823626, 127.057491191742 37.5047920127178, 127.056576373989 37.506504342761, 127.056418082165 37.5065674865823, 127.049393234568 37.5043631023547, 127.049279989431 37.5041288884106, 127.050934551504 37.5006773758681, 127.051036320467 37.500659313123, 127.052563393385 37.5011857463882, 127.052264125105 37.5018075657744, 127.052677001878 37.5019425371942, 127.052451131321 37.5024021450813, 127.053587961771 37.5027620480403, 127.053836432297 37.5022844079749, 127.05403528042 37.5036177993348, 127.054691371619 37.5038202299742, 127.054979395708 37.5033065297391, 127.055335722379 37.5034189924809, 127.055047713202 37.5039507135622, 127.055517157543 37.5040901542827, 127.05567527197 37.5037882467947, 127.056127762111 37.5039412078808, 127.056031897557 37.5043061571566, 127.057502484486 37.5047694823626)))"|"202505"
9295|"선정릉역_1"|11680|"강남구"|113980.27|20273.43|93706.84|211.93|282.51|293.71|305.67|310.57|321.31|317.91|302.29|298.38|281.27|245.61|197.34|158.83|129.18|108.44|108.34|109.13|119.16|123.5|123.15|120.84|138.94|185.66|237.7|266.84|178.38|239.87|249.39|259.59|263.75|272.63|269.77|256.1|251.06|235.63|205.47|164.35|132.38|107.52|90.1|90.05|90.68|99.09|102.77|102.52|100.56|115.88|155.65|200.24|226.05|"MULTIPOLYGON (((127.04411216891 37.5101878388615, 127.044106507277 37.5101765784246, 127.044055566765 37.5101000119422, 127.044346373381 37.5093385624395, 127.044402914519 37.5093205218771, 127.045935854315 37.5099844401947, 127.046102710846 37.5100316795675, 127.046744690607 37.5102206444741, 127.050079076153 37.5111991527488, 127.049536518761 37.5117444793787, 127.047596396286 37.5111866353929, 127.04411216891 37.5101878388615)))"|"202505"
9296|"선정릉역_2"|11680|"강남구"|208098.98|85342.62|122756.36|98.48|104.48|104.98|100.09|99.32|97.03|100.38|112.46|131.74|144.27|132.65|111.91|96.93|83.39|72.69|70.84|71.34|71.78|79.08|87.33|89.04|87.6|98.24|114.11|101.87|66.09|72.33|72.73|69.48|69.05|67.48|69.81|77.37|88.67|95.76|87.55|73.51|63.37|54.35|47.33|46.52|46.81|47.21|51.88|57.2|58.23|57.2|65.06|77.03|70.29|"MULTIPOLYGON (((127.043225521811 37.5123753305824, 127.043217038745 37.5123753335879, 127.043934181921 37.5104559502706, 127.050218339699 37.5122870510056, 127.049969834937 37.5127984701222, 127.049873713394 37.5128300445738, 127.049228867078 37.5126275829511, 127.049000132712 37.5131142145341, 127.048646604236 37.5130129942372, 127.048273845156 37.5138105263432, 127.047976881755 37.5137295540417, 127.047957065177 37.513693521928, 127.048530300961 37.5124296442513, 127.047792138411 37.5122114445136, 127.047639629882 37.5125133388384, 127.04690995352 37.5122973827621, 127.046466578768 37.5132481061893, 127.046421350116 37.5132729009019, 127.043225521811 37.5123753305824)))"|"202505"
9297|"수서역"|11680|"강남구"|365895.7|0|365895.7|20.76|5.69|6.56|7.01|8.38|7.27|6.62|5.63|12.55|21.74|28.56|33.93|38.02|44.37|40.16|37.13|34.75|31.67|30.67|28.72|22.48|17.21|13.81|9.45|5.77|20.76|5.69|6.56|7.01|8.38|7.27|6.62|5.63|12.55|21.74|28.56|33.93|38.02|44.37|40.16|37.13|34.75|31.67|30.67|28.72|22.48|17.21|13.81|9.45|5.77|"MULTIPOLYGON (((127.104773980282 37.4884857648099, 127.104776810171 37.4884880148376, 127.104528920444 37.4891189327663, 127.101073183817 37.4880857474432, 127.102916969503 37.4865367062085, 127.103742335224 37.4865112163956, 127.104265276519 37.4865107621361, 127.10395244803 37.4871957957222, 127.103946982426 37.487333203272, 127.103772330192 37.4877770982364, 127.103631434456 37.4881015809514, 127.104773980282 37.4884857648099)))"|"202505"
9298|"신사동가로수길_1"|11680|"강남구"|223422.9|28634.23|194788.67|320.64|240.5|235.79|230.06|227.94|223.28|217.42|210.4|204.94|205.4|216.49|243.43|314.36|370.5|409.58|449.16|483.43|515.87|515.32|481.57|437.07|398.06|329.66|280.25|254.77|289.32|212.14|206.36|200.83|198.43|194.04|189.27|184.1|180.1|180.95|192.26|218.42|285.28|338.61|374.66|411.11|442.13|472.44|471.57|440.86|401.4|365.55|301.99|253.66|227.45|"MULTIPOLYGON (((127.023061884441 37.5242716702608, 127.023030773618 37.5242671709863, 127.021780566028 37.5236412008738, 127.0226613582 37.5180818924016, 127.022409644972 37.5179760702748, 127.022610332712 37.5176471701961, 127.025082241199 37.5187031196106, 127.024601786013 37.5196470099575, 127.02429659266 37.5203881399224, 127.023544664828 37.5214627226688, 127.023417412659 37.5214942813888, 127.023440058155 37.5215663569311, 127.023307443136 37.5226002757557, 127.02314939959 37.5237310560992, 127.023061884441 37.5242716702608)))"|"202505"
9299|"신사역_1"|11650|"서초구"|106952.32|19424.36|87527.96|136.05|112.58|110.65|108.19|106.78|107.07|107.85|111.91|117.39|122.53|121.54|133.61|135.24|140.76|152|158.31|154.81|146.1|157.95|165.68|178.22|178.04|165.08|145.54|127.31|110.56|91.09|89.52|87.44|86.33|86.56|87.13|90.34|94.62|98.93|98.44|108.55|109.96|114.82|124.07|129.53|126.68|119.55|129.14|135.51|145.45|144.92|133.95|117.9|103|"MULTIPOLYGON (((127.016994213798 37.5179701531727, 127.01698572775 37.5179588918235, 127.016654738041 37.5173440041517, 127.016374672717 37.5168169563238, 127.016137038209 37.5163372048804, 127.015930508396 37.5158349241394, 127.015806016646 37.5154835501779, 127.015681507141 37.5150330662711, 127.01611983005 37.5151118496967, 127.016620375923 37.5152424308703, 127.017530990833 37.5155396391793, 127.01801458014 37.515692741704, 127.018797947082 37.5159606756462, 127.01923912531 37.5161182843848, 127.019174135502 37.5163300287176, 127.018967867235 37.5170283329887, 127.018803973151 37.5175531885058, 127.018246853996 37.5174383921961, 127.018128063378 37.5173505618234, 127.017898967086 37.5171771520232, 127.017299567684 37.5176908031007, 127.016994213798 37.5179701531727)))"|"202505"
9300|"신사역_2"|11680|"강남구"|282625.44|17381.79|265243.65|296.11|329.93|343.92|337.12|327.67|343.22|327.13|330.69|318.68|328.31|329.8|337.36|306.79|281.81|276.55|282.76|269.15|264.4|254.76|240.36|215.97|223.68|242.11|285.97|308.4|273.55|303.17|315.69|309.31|300.11|314.96|299.52|303.33|292.98|302.81|305.13|312.32|284.49|261.67|256.77|262.56|250.18|245.58|237.03|223.9|201.57|208.51|225.02|264.38|284.25|"MULTIPOLYGON (((127.0282297815 37.5188601204169, 127.028238269339 37.5188713809558, 127.028057432348 37.5192948907774, 127.027865160401 37.5193760238324, 127.02644531981 37.5187546454856, 127.024335413511 37.5178720968475, 127.022446161907 37.5171020959457, 127.020788852891 37.5164131166331, 127.020019602616 37.5161023962858, 127.019861187458 37.5158726667, 127.02023415034 37.5146427453194, 127.020494079201 37.5137552202352, 127.021065311363 37.5138632461808, 127.021099256166 37.5139082904323, 127.02083931288 37.5147147269905, 127.020664147219 37.5153229294739, 127.021291966826 37.5155030248829, 127.021438939227 37.5152281955897, 127.022355223627 37.5155073457799, 127.022253485318 37.5157326133205, 127.023198067677 37.5160477918603, 127.022830599045 37.5165681854992, 127.023800674084 37.5169802118074, 127.024691567273 37.5173539533715, 127.024852697688 37.5171669644088, 127.024892287868 37.517166956532, 127.026532680096 37.5178446193043, 127.026538344965 37.5178716480283, 127.026413980743 37.5180608839729, 127.026648730181 37.5181599437126, 127.026809956077 37.5182635238292, 127.02765279689 37.5186147283708, 127.028079502022 37.517740664944, 127.028107777724 37.5177316485701, 127.02843302426 37.517839694227, 127.028031750804 37.5186484308547, 127.027966742084 37.5187430502541, 127.028229780693 37.5188578679232, 127.0282297815 37.5188601204169)))"|"202505"
9301|"압구정 로데오거리_1"|11680|"강남구"|427751.7|50079.69|377672.01|309.57|245.97|177.52|134.23|118.39|112.32|111.39|114.23|122.71|140.65|205.68|302.81|384.45|458.35|490.39|509.23|493.74|479.42|455.65|456.71|435.97|425.13|377.71|356.39|320.65|273.33|217.17|156.73|118.51|104.53|99.17|98.35|100.85|108.34|124.18|181.6|267.35|339.44|404.69|432.97|449.61|435.94|423.29|402.3|403.24|384.93|375.36|333.49|314.66|283.11|"MULTIPOLYGON (((127.04700219001 37.5244608142114, 127.047007854532 37.5244743269722, 127.046205499736 37.5258756838635, 127.045798452935 37.5262362362346, 127.045221634864 37.5264707108514, 127.043700265992 37.5268496843483, 127.042325940821 37.5272105674053, 127.040827168346 37.5275894960144, 127.040702665644 37.5274769130191, 127.040408061932 37.5265850244645, 127.039915222991 37.5251706219253, 127.039309145644 37.5234949643458, 127.039405264741 37.5234228536882, 127.040168904603 37.5235217149618, 127.041786682807 37.5237058768064, 127.043953181174 37.5239889295688, 127.04576898012 37.5242270250879, 127.046934257006 37.5243662357906, 127.04700219001 37.5244608142114)))"|"202505"
9302|"압구정 로데오거리_2"|11680|"강남구"|575679.31|48580.64|527098.67|752.75|488.1|424.79|347.89|302.55|277.16|265.23|255.05|261.16|298.23|370.96|581.37|858.93|1050.76|1179.49|1274.19|1306.54|1299.59|1316.01|1319.39|1284.41|1113.12|872.22|693.47|619.19|701.21|430.23|375.23|311.48|271.73|248.03|238.83|231.83|240.45|279.02|352.27|557.86|826.91|1013.01|1138.54|1229.91|1259.61|1247.69|1242.18|1241.78|1180.7|1006.03|770.47|603.43|531.9|"MULTIPOLYGON (((127.033855921453 37.5220414800155, 127.033838968747 37.5220775245582, 127.03394068278 37.5218567522774, 127.03411600593 37.5218206639199, 127.035705598637 37.5223247708766, 127.03751018182 37.5229008705583, 127.038969713851 37.5233779432996, 127.039105605783 37.5236617139544, 127.039462484185 37.5247157655324, 127.039949622687 37.5260671021869, 127.040476451979 37.5275670877536, 127.040402985233 37.5276977564998, 127.039684699858 37.527882695904, 127.038118034885 37.5282886419835, 127.035787789257 37.528865981477, 127.035205193745 37.5289472394503, 127.034322783422 37.529001548699, 127.034090859502 37.5289971081984, 127.033972032965 37.5289115464398, 127.033903975411 37.5285016120171, 127.033807495338 37.5277673267259, 127.033733703429 37.5271726894705, 127.035006285325 37.526884015109, 127.034751515207 37.526370519477, 127.035548977897 37.5261630622333, 127.036041032107 37.5260457892863, 127.035865492578 37.5256313823156, 127.035865405462 37.5254421730762, 127.036509573864 37.5240409334458, 127.035321584054 37.5236538522946, 127.035638042375 37.5230185581374, 127.033709014311 37.5223929091626, 127.033855921453 37.5220414800155)))"|"202505"
9303|"압구정역"|11680|"강남구"|575250.48|65596.1|509654.38|1114.41|1252.56|1273.3|1318.72|1370.71|1405.46|1349.32|1302.39|1263.79|1236.77|1144.95|1076.47|995.8|938.29|918.9|921.12|894.28|897.39|945.88|988.65|1018.56|987.02|968.03|1080.37|1197.02|1004.27|1136.89|1156.83|1200.38|1249.62|1282.18|1227.73|1180.81|1137.94|1110.41|1025.6|965.29|891.9|840.56|823.48|828.34|806.39|809.12|850.76|885.47|904.53|873.29|862.05|968.95|1084.07|"MULTIPOLYGON (((127.033366331266 37.5289648309039, 127.032405108295 37.528817363985, 127.031420713787 37.5284617251107, 127.030328799892 37.5279664500183, 127.029344367539 37.5274531194543, 127.028699411282 37.5271424267415, 127.028665293422 37.5266513916424, 127.028648137066 37.5261378276659, 127.028613924993 37.525385503499, 127.028539996965 37.524295314613, 127.0284262077 37.5224573071629, 127.028329421221 37.5207003849033, 127.028283951505 37.5200832121187, 127.028385731175 37.5200066041093, 127.029375641006 37.5203217226279, 127.030925572616 37.5208123884969, 127.033420216192 37.5216091204481, 127.033505111411 37.5217352369758, 127.033273438281 37.5222668880345, 127.033058755128 37.5228570988345, 127.032351640848 37.5226320371895, 127.032227461523 37.5232537575603, 127.031469491024 37.5231548434879, 127.030536357923 37.523510971344, 127.030462919788 37.5237497536081, 127.030514074743 37.5243894486807, 127.030451867848 37.5244209988972, 127.02906044446 37.5244844030555, 127.02911739611 37.5255340507255, 127.031379912175 37.5254524078642, 127.030645003648 37.5265247780662, 127.030696119746 37.527056353215, 127.031558720288 37.5270223485309, 127.03151606463 37.5264457217761, 127.032757638134 37.5264093585096, 127.033167724104 37.5263957338751, 127.033284052382 37.5272674164287, 127.033428726942 37.5282809979329, 127.033505334246 37.5288486046214, 127.033465770708 37.5289252000386, 127.033366331266 37.5289648309039)), ((127.033366331266 37.5289648309039, 127.033372453678 37.5289657701794, 127.033358313064 37.5289680265, 127.033366331266 37.5289648309039)))"|"202505"
9304|"양재역_2"|11680|"강남구"|162343.85|99485.48|62858.37|14.91|10.37|10.22|11.33|13.19|12.15|13.11|12.19|11.07|12.31|14.34|18.48|18.24|19.06|20.17|18.61|17.89|19.06|18.05|14.8|16.08|14.54|12.2|10.46|10.19|6.36|4.2|4.1|4.24|4.77|4.46|4.82|4.57|3.99|4.7|6.58|8.22|8.62|7.79|8.97|8.47|8.4|9.22|7.22|6.12|6.81|5.68|4.59|4.52|4.25|"MULTIPOLYGON (((127.033842938705 37.485541980516, 127.033845765383 37.4855419797391, 127.034176180348 37.4848413588891, 127.034410762619 37.4847737183234, 127.034877187764 37.4848366571722, 127.035549973731 37.4849310697614, 127.036564809169 37.4850726797737, 127.037257387087 37.4851693292455, 127.038102616718 37.4852861998589, 127.038108283288 37.4853132281765, 127.037992642743 37.4858313405709, 127.037947467343 37.4859372223642, 127.037860064458 37.4863990131753, 127.037625459541 37.486423862961, 127.037585868199 37.4863878350032, 127.037585826883 37.4863022397798, 127.037517887189 37.4860972825131, 127.037447198074 37.4860522539909, 127.037441529521 37.4860207206328, 127.037382144054 37.4859689311008, 127.037365166605 37.485932896172, 127.037252088154 37.4859104055011, 127.037141853644 37.485923953963, 127.036992072139 37.4859938269101, 127.036927081654 37.4860434016245, 127.036748948816 37.4859353347891, 127.036305413016 37.4864828257819, 127.036067909772 37.4863545029104, 127.035856024705 37.4866113506442, 127.035183609036 37.4873728920027, 127.035138384137 37.4873796624535, 127.034861211149 37.4870396129492, 127.03520871349 37.4866273053365, 127.03423051312 37.4862716854437, 127.034205067848 37.4862604299859, 127.034261547627 37.4861365264316, 127.034473394083 37.4857828237699, 127.033842938705 37.485541980516)))"|"202505"
9305|"언주역_1"|11680|"강남구"|103787.76|6967.62999999999|96820.13|32.64|28.1|25.62|25.01|24.97|25.58|25|26.71|29.42|30.52|33.28|37.72|40.46|40.76|39.67|36.32|33.34|32.98|33.8|35.87|39.9|39.72|34.03|35.25|29.44|30.01|25.41|23.13|22.45|22.37|22.98|22.55|24.33|27.22|28.4|30.8|34.6|37.12|37.39|36.48|33.5|30.95|30.63|31.49|33.41|37.29|37.05|31.79|32.38|26.51|"MULTIPOLYGON (((127.034149163348 37.507107354171, 127.03425802371 37.5068903255486, 127.035233881874 37.5048094995048, 127.035878604528 37.5049714928768, 127.035234585889 37.5063682285256, 127.035280057568 37.5068817851356, 127.037598936505 37.5075928861999, 127.038696005299 37.5075835346695, 127.039024059591 37.5077095704527, 127.038379746939 37.5084395833848, 127.038289278957 37.5084666416658, 127.034239706239 37.5072514889031, 127.034149163348 37.507107354171), (127.03425802371 37.5068903255486, 127.034160469368 37.5070983410402, 127.034555963014 37.5062963411522, 127.03425802371 37.5068903255486)))"|"202505"
9306|"언주역_2"|11680|"강남구"|107320.14|22820.92|84499.22|36.13|22.34|20.51|18.21|18.07|18.87|17.79|17.11|19.53|24.27|35.09|49.69|50.63|60.39|55.34|62.17|65.35|56.49|54.99|42.9|36.57|35.93|33.98|29.16|21.8|26.83|17.13|15.98|14.39|14.23|14.73|13.97|13.52|15.05|18.52|26.27|36.57|37.1|43.62|40.46|45.24|46.91|40.24|39.62|31.54|27.4|27.14|25.19|21.93|17.1|"MULTIPOLYGON (((127.033550301975 37.5084274826787, 127.033544644962 37.5084229792239, 127.033957101568 37.5075849369273, 127.034155003508 37.5075308222162, 127.035042961866 37.507800872223, 127.036626587129 37.5082599197934, 127.037073403956 37.5083994404625, 127.037062123827 37.5084625138089, 127.036864370836 37.5088319830133, 127.03643480158 37.5093006307889, 127.035541161214 37.5090215829722, 127.035501526115 37.5089134745463, 127.035264225076 37.5093865673479, 127.034059516519 37.5090174972635, 127.034251628731 37.5086480343333, 127.033550301975 37.5084274826787)))"|"202505"
9307|"역삼역_1"|11680|"강남구"|1090250.18|159552.62|930697.56|455.59|512.47|524.82|527.7|534.51|543.08|532.8|525.56|523.21|520.59|530.43|504.1|451.49|408.8|377.46|369.26|352.92|358.28|351.17|339.69|350.33|376.49|430.19|485.37|502.33|405.18|456.78|468.01|470.21|476.64|484.88|475.29|468.8|466.65|464.99|473.67|450.25|402.81|363.44|335.98|327.8|311.75|316.39|308.69|297.95|308.38|333.44|382.28|432.4|446.16|"MULTIPOLYGON (((127.036815211166 37.5005428006801, 127.03667948655 37.5005068013092, 127.031261820465 37.4988234253835, 127.032188335121 37.4968770257367, 127.033476341605 37.4941826894817, 127.035195390987 37.4946957805607, 127.039052051268 37.4958929449688, 127.038193498687 37.4976771974333, 127.037221980889 37.4998038576353, 127.036815211166 37.5005428006801)))"|"202505"
9308|"역삼역_2"|11680|"강남구"|184028.72|0|184028.72|115.06|131.82|132.59|134.51|134.33|136.5|132.87|134.38|139.17|148.25|145.08|130.3|111.7|92.43|85.38|83.51|84.22|83.85|84.71|86.41|89.14|93.83|111.71|127.03|127.69|115.06|131.82|132.59|134.51|134.33|136.5|132.87|134.38|139.17|148.25|145.08|130.3|111.7|92.43|85.38|83.51|84.22|83.85|84.71|86.41|89.14|93.83|111.71|127.03|127.69|"MULTIPOLYGON (((127.042493260333 37.5022663760237, 127.042504569563 37.5022663720866, 127.041370631824 37.501915371439, 127.041458185222 37.5017418992416, 127.040935047861 37.5015731380721, 127.040677728655 37.5015033964554, 127.040626831741 37.5014921508768, 127.040544932457 37.5016678730914, 127.04000766011 37.5014968599981, 127.040109318789 37.5012580616594, 127.039376945244 37.5010398069862, 127.039328873821 37.5010240549371, 127.039213075488 37.5012606046437, 127.038373248581 37.501001833107, 127.037315695733 37.5006732945095, 127.037250633474 37.5005989817623, 127.037239288941 37.5005246526812, 127.037329671033 37.5003376676367, 127.037716598274 37.4995041238534, 127.037725072241 37.4994883537378, 127.038505496225 37.4997223711284, 127.038890198735 37.5001254472624, 127.039763951362 37.5003977191491, 127.040750823879 37.5007149969205, 127.041853639464 37.5010637617629, 127.042379539778 37.5011176403943, 127.042441750692 37.5011378912877, 127.042294946818 37.5015298773114, 127.042945338531 37.5017413852505, 127.042716590296 37.5022167430714, 127.042614837031 37.5022708386417, 127.042493260333 37.5022663760237)))"|"202505"
9309|"역삼역_3"|11680|"강남구"|217141.28|73515.33|143625.95|39.66|40.32|39.42|40.15|39.52|39.49|38.95|39.26|37.74|36.97|39.36|39.26|40.14|36.3|34.6|33.9|34.59|35.41|35.44|44.91|48.14|47.73|43.75|43.33|43.15|26.05|24.94|24.53|24.91|24.37|24.42|24.29|24.28|23.59|23.92|26.37|26.83|27.66|25.27|24.33|24.04|24.5|24.84|24.85|30.66|32.5|31.5|28.45|27.33|26.91|"MULTIPOLYGON (((127.039015202165 37.4956992414928, 127.03362893583 37.4940339827016, 127.033572355268 37.4939393929966, 127.034205035912 37.4926462818097, 127.035771388644 37.4931368819475, 127.03540424927 37.4939433845194, 127.036300528007 37.4942044133209, 127.036687458435 37.4934204271224, 127.0367298588 37.4934114044265, 127.03756110864 37.4936589281116, 127.037914117195 37.4929109882718, 127.038770814804 37.4931720106145, 127.039078618785 37.4925051716766, 127.039463477207 37.4932821619969, 127.040156190559 37.4934869144453, 127.03912544163 37.4956676712792, 127.039015202165 37.4956992414928)))"|"202505"
9310|"역삼역_4"|11680|"강남구"|739275.24|28628.87|710646.37|765.1|950.14|983.86|1001.88|1016.43|1014.81|1010.35|986.85|964.01|916.66|856.86|769.14|667.48|577.58|526.78|485.78|461.77|484.31|505.66|545.32|549.76|626.61|726.65|834.88|898.93|707.68|878.97|909.74|926.2|939.62|937.94|934.07|912.08|891.1|847.7|792.55|711.37|617.59|534.63|487.55|449.09|426.85|447.42|467.16|504.56|509.33|581.11|673.67|772.65|831.37|"MULTIPOLYGON (((127.035895558614 37.5049489629321, 127.035889897574 37.5049354495917, 127.03526777813 37.5047374098097, 127.035894851265 37.5034127585411, 127.036538840711 37.5020340386114, 127.036922966759 37.5012185185015, 127.037098199429 37.5010968306082, 127.038478104648 37.5015018553321, 127.040706361831 37.5021903995066, 127.04232385317 37.5026899048737, 127.042369215968 37.5029196441282, 127.041787465485 37.5041812443682, 127.041211357476 37.5054563545687, 127.040736664202 37.5060556783786, 127.04039159802 37.5058305429915, 127.040583623739 37.5053709696452, 127.039786151509 37.5051009317848, 127.039769159336 37.5050468773322, 127.040204107183 37.5041322204718, 127.03815110817 37.5034751476245, 127.038100209193 37.5034616484623, 127.038275354282 37.503155253916, 127.03754578943 37.5029257245868, 127.037110809689 37.503826856865, 127.037042955037 37.5038313823727, 127.036630098071 37.5037008613415, 127.036607453772 37.5036468081074, 127.036505662491 37.5036333234272, 127.036460485883 37.5037639818306, 127.036110228779 37.504489390163, 127.035895558614 37.5049489629321)))"|"202505"
9312|"은마아파트입구사거리_1"|11680|"강남구"|42850.25|3306.25|39544|0.88|0.24|0.19|0.19|0.18|0.16|0.2|0.24|0.44|0.67|0.94|1.15|1.4|1.36|1.63|1.72|1.61|1.71|1.6|1.41|1.17|0.91|0.73|0.64|0.3|0.73|0.19|0.16|0.15|0.14|0.13|0.17|0.19|0.35|0.55|0.78|0.96|1.16|1.12|1.35|1.45|1.34|1.45|1.36|1.19|0.99|0.75|0.6|0.52|0.25|"MULTIPOLYGON (((127.058987394667 37.4980923567034, 127.059165199559 37.4976958295721, 127.059747734768 37.4978825007953, 127.060296340013 37.4980601760613, 127.060527800131 37.4975960450547, 127.060911710473 37.496866041598, 127.061016169971 37.4966857887453, 127.061208500575 37.4967960640871, 127.061610209357 37.4971202202203, 127.061226299126 37.4978434684087, 127.060805669385 37.4986185412727, 127.06068977327 37.4986411245353, 127.060313658751 37.4985129202117, 127.059493576599 37.4982497838601, 127.058987394667 37.4980923567034)))"|"202505"
