"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9254|"강변테크노마트"|11215|"광진구"|259730.85|0|259730.85|10.63|6.51|5.99|5.79|5.82|5.99|5.64|5.24|6.22|5.96|9.42|11.86|14.48|15.49|16.3|16.96|18.43|15.72|15.29|14.71|13.91|12.01|8.38|9.53|9.39|10.63|6.51|5.99|5.79|5.82|5.99|5.64|5.24|6.22|5.96|9.42|11.86|14.48|15.49|16.3|16.96|18.43|15.72|15.29|14.71|13.91|12.01|8.38|9.53|9.39|"MULTIPOLYGON (((127.095698493298 37.5367260443765, 127.095695653344 37.5367170366999, 127.095160463145 37.5362511982837, 127.095041541346 37.5361544357528, 127.094730057414 37.5358821315352, 127.094707319344 37.535794302531, 127.094814622306 37.5356478060435, 127.095026361799 37.5353255327108, 127.095243708554 37.5349649622473, 127.09538486119 37.5347463587272, 127.09545268083 37.5346944975165, 127.095644995219 37.5346740717689, 127.095916792604 37.534878830801, 127.096307544459 37.535205127922, 127.096749253954 37.5355629173991, 127.09700130075 37.5358014771491, 127.096204331487 37.5363449690687, 127.095698493298 37.5367260443765)))"|"202403"
9255|"건대입구역_1"|11215|"광진구"|101418.24|27649.72|73768.52|153.45|158.16|158.15|155.08|156.52|154.96|155.09|159.83|163.77|163.44|159|152.87|149.53|143.53|140.64|132.73|133.06|138.13|141.19|148.74|155.11|167.87|173.47|166.86|155.05|93.47|91.55|90.69|88.25|89.19|88.21|88.94|93.08|96.58|97.82|96.84|94.96|93.76|91.55|91.09|85.89|85.82|88.49|90.31|95.28|98.58|106|108.13|101.09|91.21|"MULTIPOLYGON (((127.064737978876 37.5417562438675, 127.064732327 37.5417630043546, 127.064494373812 37.5413666944558, 127.064808269402 37.5412493970319, 127.065362555839 37.5410688991705, 127.0659451117 37.5408703633671, 127.066154393418 37.5408161890993, 127.066075059633 37.5406675685748, 127.065913554555 37.5403590664786, 127.065709579178 37.5400032850974, 127.0665155734 37.5397798471617, 127.066456070383 37.5396650032091, 127.066283231554 37.539333982955, 127.067012832169 37.5390993211417, 127.067148833187 37.5393537763526, 127.067299032256 37.5396690405798, 127.068054051204 37.5393893084409, 127.068277462729 37.5393261124769, 127.06807630764 37.538970333527, 127.068118736004 37.5389680570675, 127.068325145887 37.5388733358162, 127.068585300248 37.5387785836254, 127.068639140352 37.5388844198039, 127.069077464825 37.5387490201592, 127.069219168381 37.5390462669582, 127.069440230389 37.5395124042758, 127.069482802442 37.5396678012319, 127.070192584936 37.5394218687899, 127.070351318388 37.5397754164048, 127.07031742143 37.5398272433656, 127.069850828269 37.5399874413251, 127.069262640355 37.5401950095983, 127.068903494273 37.5403100922797, 127.068284192994 37.5405266833997, 127.067472594194 37.5408132061003, 127.066629880535 37.5411087503504, 127.066052982201 37.5413072864252, 127.065453458216 37.5415148418958, 127.064737978876 37.5417562438675)))"|"202403"
9256|"건대입구역_2"|11215|"광진구"|222937.94|72418.53|150519.41|205.83|213.32|203.51|200.01|196.66|194.07|191.96|186.5|180.86|181.25|175.02|176.67|175.02|186.18|191.06|191.8|203.65|207.1|209.08|234.32|233.32|257.06|256.09|250.1|240.62|150|153.19|145.47|142.11|140.36|137.54|135.45|131.14|127.31|127.64|123.38|125.57|125.6|136.63|141.81|143.11|154.73|156.35|158.01|176.02|174.93|191.66|190.87|183.77|175.4|"MULTIPOLYGON (((127.069065691747 37.5444996205382, 127.069057205046 37.5444996254031, 127.068776667325 37.5439704521845, 127.068530148598 37.5435178433661, 127.068294988509 37.5431102772448, 127.068787055922 37.5429410610304, 127.069109456218 37.5428440197077, 127.068902597545 37.5424522059036, 127.068721263125 37.5421302041781, 127.068642078683 37.5421550266438, 127.067918089048 37.5423649179204, 127.067901108123 37.5423559175505, 127.067688615474 37.5419821246354, 127.067643366552 37.5419956649461, 127.067377526319 37.5420723983165, 127.067179169184 37.5416850816547, 127.067071702679 37.5417166762811, 127.066701234656 37.5418362635075, 127.066505718269 37.5414579540651, 127.067221187063 37.541214288895, 127.067916857833 37.5409796404802, 127.068440018391 37.5407991457051, 127.068929255767 37.5406456978417, 127.069197899729 37.5405486869852, 127.069658836188 37.5403839899194, 127.070184837814 37.5402260106096, 127.070507214208 37.5401177030191, 127.070566625963 37.5401266781629, 127.07066015556 37.540322589542, 127.07098892425 37.5410048991708, 127.07119299465 37.5414327508194, 127.071385756396 37.5418651137579, 127.071589848314 37.5423109845192, 127.071796784215 37.5427703681027, 127.071986709179 37.5431869642619, 127.071613406566 37.5432998111118, 127.071542564858 37.5431714616345, 127.071372494787 37.5428089126139, 127.071264740368 37.5425319208662, 127.070984942114 37.5428068892322, 127.0711323879 37.5431784621163, 127.070917617065 37.5434173521152, 127.070615231189 37.5437441399976, 127.070318461028 37.5440281266171, 127.070143312403 37.5442917693556, 127.069846120061 37.5441185008132, 127.069673555966 37.5441163482688, 127.069441812609 37.5443642552995, 127.069065691747 37.5444996205382)))"|"202403"
9257|"구의역"|11215|"광진구"|161964.97|28706.94|133258.03|9.32|8.82|7.18|7.23|8.04|8.57|8.73|7.23|7.29|8.32|8.1|8.77|10.22|10.65|11.48|9.64|8.49|8.32|8.52|7.85|11.39|13.84|14.45|10.99|8.81|7.56|7.05|5.81|5.87|6.5|6.99|7.12|5.94|5.95|6.81|6.68|7.16|8.16|8.59|9.3|7.96|7|6.79|7.03|6.42|9.24|11.05|11.53|8.9|6.95|"MULTIPOLYGON (((127.083343326689 37.5394855520545, 127.083343319292 37.5394787946034, 127.083396554017 37.5390124931437, 127.083460915115 37.5383749949702, 127.083511324626 37.5379132003081, 127.083587218423 37.537476165197, 127.0836489732 37.5370436448296, 127.083663019754 37.5369557880751, 127.083790168574 37.5368295601677, 127.083937184253 37.5367641353663, 127.084149322317 37.536757229399, 127.084935891174 37.5369503892604, 127.085745108278 37.5371570426125, 127.086715615633 37.5374108761666, 127.087323926493 37.5375455841467, 127.087946400971 37.5376960460084, 127.088614165174 37.5378712484791, 127.088939565124 37.5379611070718, 127.089024524874 37.5380466385045, 127.089106938545 37.5383731877441, 127.089189426903 37.5387628064485, 127.088388666385 37.5385539180524, 127.087667146735 37.5383742486525, 127.087154992735 37.5382304627094, 127.086461768264 37.5380530178603, 127.086026027972 37.5379407067299, 127.08582795632 37.5378822839171, 127.085772160205 37.5385715844737, 127.085718879689 37.5389838274112, 127.085419013175 37.5389615163571, 127.085438368934 37.5385650651077, 127.085240354111 37.5385584484473, 127.084915048967 37.5385519215749, 127.084884247562 37.5388335040703, 127.08485905058 37.5390677803863, 127.084477156877 37.5390500298749, 127.084225378236 37.5390276819386, 127.084155201305 37.5395165204999, 127.083343326689 37.5394855520545)))"|"202403"
9258|"군자역"|11215|"광진구"|119110.99|23071.22|96039.77|45.45|47.3|48.33|45.49|46.48|46.25|43.9|42.25|42.52|44|47.17|45.27|42.81|43.75|43.86|50.81|45.57|45.33|45.34|47.01|48.72|45.65|42.73|44.5|45.67|31.03|31.54|32.1|30.23|30.81|30.67|29.31|28.45|28.97|30.37|32.94|31.48|29.78|30.41|30.52|35.15|31.66|31.47|31.45|32.69|33.47|31.32|29.2|30.27|30.48|"MULTIPOLYGON (((127.077011447705 37.5578745353822, 127.076937883164 37.5578745824876, 127.076923724766 37.5578633291561, 127.076909548181 37.5578340560067, 127.076787688579 37.5576404207546, 127.076668647666 37.5574355211794, 127.077172094057 37.5572527482705, 127.077483202347 37.5571309142801, 127.077293327837 37.5568292043678, 127.077148767868 37.5565702621604, 127.077066616289 37.5564712057814, 127.076953282943 37.5563136048531, 127.076865380053 37.5561222003675, 127.07714818852 37.5559981328504, 127.077544141725 37.5558469619634, 127.078239883565 37.5555807185106, 127.078912978978 37.555307728385, 127.079139237029 37.5552242378396, 127.079193007879 37.5552377172881, 127.079340392263 37.5554876452667, 127.079459465584 37.5557195719434, 127.079991184402 37.5555345157887, 127.08050871831 37.5553156795525, 127.081054546985 37.5551013269083, 127.08119342776 37.5553309860009, 127.081502357872 37.5558308271444, 127.081652578055 37.5560784978035, 127.080679679931 37.5564508143417, 127.07999525616 37.5567170645953, 127.079446583295 37.5569314141717, 127.078733866249 37.5572066857165, 127.077817519882 37.5575721841099, 127.077011447705 37.5578745353822)))"|"202403"
9259|"어린이대공원"|11215|"광진구"|123870.71|79478.5|44392.21|66.26|61.12|61.41|62.06|62.95|63.48|59.9|60.58|63.8|65.54|70.94|71.99|72.82|71.09|72.78|71.92|68.69|68.1|68.15|68.25|65.73|64.77|66.29|66.52|61.32|32.6|24.97|23.64|22.9|23.5|23.8|23.15|25.04|28.02|31.49|36.56|38.75|40.1|39.37|41.44|41.48|39.39|38.9|39.04|38.55|36.24|34.57|33.57|31.56|26.33|"MULTIPOLYGON (((127.071177171121 37.5487330589557, 127.070998934042 37.548726406744, 127.071209482382 37.5500101970221, 127.070213412443 37.5497675139374, 127.0701161763 37.5486278147634, 127.070014264174 37.5485557946242, 127.069527712076 37.5486056310723, 127.069504521971 37.5479929692923, 127.069085870009 37.5480427647249, 127.068853523693 37.547637450905, 127.068898714846 37.5475563357004, 127.070463083665 37.5474720888687, 127.071537988088 37.5473430635256, 127.073747044457 37.5469295258781, 127.073834978691 37.547172740073, 127.07379541626 37.5472178139964, 127.071826896674 37.5477145511062, 127.071883761425 37.5480163497983, 127.072721148764 37.5480090893339, 127.072605351337 37.5482118826495, 127.07218676416 37.5483292635007, 127.071876089012 37.5488813075174, 127.071513863055 37.5487688991448, 127.071177171121 37.5487330589557)))"|"202403"
9261|"왕십리역_1"|11200|"성동구"|63248.23|9082.57|54165.66|7.98|7.65|7.03|6.74|6.51|5.88|6.01|5.93|5.95|7.31|9.96|9.87|8.06|14.43|12.27|8.34|6.35|6.41|7.89|8.67|8.25|7.96|7.99|8.07|7.75|6.58|6.07|5.62|5.25|5.11|4.58|4.65|4.65|4.77|6.07|8.52|8.58|7.02|12.39|10.26|6.98|5.44|5.5|6.78|7.2|6.86|6.51|6.3|6.44|6.14|"MULTIPOLYGON (((127.033416017026 37.5623987739593, 127.033180035149 37.5620367868683, 127.033290367999 37.5619894550675, 127.033590231846 37.5618271952486, 127.033355255366 37.5615389420244, 127.032953294387 37.5611471191324, 127.032704189989 37.5608949080006, 127.032907832953 37.5606988882141, 127.032975683258 37.5605614689225, 127.033148127381 37.5601942687312, 127.033295134273 37.5598969019686, 127.033408202721 37.559637836352, 127.033566507894 37.5592999215473, 127.033637123986 37.5590205949478, 127.033600227614 37.5587570650391, 127.033520898749 37.5585138189766, 127.033580294513 37.5584619957793, 127.033701972642 37.5584912447459, 127.033826505699 37.558579057247, 127.033809583777 37.5587052006992, 127.033778599453 37.5590273136361, 127.033744778579 37.5593336599768, 127.033793018037 37.5596534986558, 127.033911953936 37.5598787137534, 127.034062008072 37.5600881527643, 127.034475274229 37.5604506865701, 127.034877219257 37.5607974547751, 127.035103674121 37.5610046182444, 127.035078317984 37.561247893072, 127.034823756516 37.5614642033188, 127.034475833332 37.5617143263852, 127.033961006826 37.5620636036065, 127.033416017026 37.5623987739593)), ((127.033416017026 37.5623987739593, 127.033417874898 37.5624016238638, 127.033415044355 37.5623993721549, 127.033416017026 37.5623987739593)))"|"202403"
9262|"왕십리역_2"|11200|"성동구"|71844.68|7318.64999999999|64526.03|25.67|25.23|27.25|26.45|26.63|26.42|26.61|27.04|29.42|30.12|31.85|29.47|27.55|24.24|22.82|21.75|20.66|21.28|21.6|24.29|24.56|25.3|25.52|25.77|24.17|23.41|23.05|24.92|24.19|24.36|24.17|24.35|24.73|26.9|27.5|29.05|26.85|25.1|22.07|20.76|19.79|18.79|19.36|19.66|22.1|22.35|23.03|23.26|23.51|22.09|"MULTIPOLYGON (((127.035164435082 37.5639733657209, 127.035136135651 37.5639666163879, 127.035085089497 37.5637166060719, 127.035019859119 37.5633855106029, 127.034948989321 37.5630972137443, 127.034852733359 37.5629868697116, 127.034748061243 37.5630387063181, 127.034335021618 37.5632257779435, 127.034091717534 37.5633227021276, 127.034128600149 37.5635456871005, 127.034222202195 37.5640569732881, 127.034196744318 37.5640772526578, 127.034021322241 37.5641133409249, 127.033772262893 37.5639962807592, 127.033534488969 37.5638003803099, 127.033384445242 37.5636292328631, 127.033310847101 37.5635639309717, 127.033070295773 37.5634851591166, 127.032974100122 37.5635122146261, 127.033463529809 37.5632913398779, 127.033964261283 37.5630389252967, 127.033514181217 37.562635855305, 127.033814039354 37.5624555751193, 127.034176115066 37.5622031976246, 127.034628719287 37.5619170063832, 127.03495684818 37.5616939182365, 127.035245581789 37.5619573756022, 127.035553950513 37.561840157903, 127.035667238125 37.5620698777367, 127.035517308133 37.5621510103752, 127.035104251973 37.5622862777477, 127.034824171457 37.5623922238663, 127.034846867546 37.5625251135846, 127.035135639558 37.5628674078654, 127.035311183862 37.5631083725643, 127.035365097838 37.5634417236233, 127.035436034182 37.5638719262229, 127.035427577066 37.5639417554367, 127.035164435082 37.5639733657209)))"|"202403"
9263|"장안평 중고차시장골목"|11200|"성동구"|278320.83|1731.67999999999|276589.15|37.01|39.7|42.15|44.26|43.29|41.75|45.63|48.09|48.95|50.26|45.19|39.25|32.38|30.12|27.9|26.68|25.76|26.06|26.77|25.94|28.44|34.25|37.09|43.75|34.68|36.68|39.17|41.6|43.64|42.68|41.15|45.05|47.56|48.55|49.91|44.93|39.02|32.19|29.96|27.76|26.55|25.63|25.93|26.63|25.8|28.27|34.02|36.82|43.36|34.2|"MULTIPOLYGON (((127.063900059184 37.5613622854966, 127.059412928731 37.5620313099083, 127.059287974582 37.5614457271983, 127.060968539185 37.5612151381558, 127.060854967489 37.5607241553396, 127.064216017687 37.5602313740321, 127.064312546436 37.5606187487674, 127.064844436978 37.5605508896919, 127.06471378766 37.5599698206095, 127.067332501073 37.5583916519853, 127.0691165564 37.5600664854819, 127.069557903279 37.560007666998, 127.069444908254 37.5602104551944, 127.069462073805 37.5604176732375, 127.069320774623 37.5606114677114, 127.065116595504 37.5611679218917, 127.064471207951 37.5608664366061, 127.064488055858 37.5607132591303, 127.064227782244 37.5607629524876, 127.064307126146 37.5609025638241, 127.063900059184 37.5613622854966)))"|"202403"
9264|"한양시장"|11200|"성동구"|48267.7|7556.03|40711.67|27.43|32.97|33.09|32.57|32.81|32.3|32.16|31.66|27.69|24.44|24.36|24.28|24.36|22.49|22.64|22.32|22.09|22.43|21.3|26.17|28.53|29.33|27.65|29.71|31.19|22.17|26.75|27.01|26.65|26.83|26.35|26.2|25.74|22.45|19.66|19.62|19.6|19.64|18.06|18.11|17.91|17.7|17.86|17.1|20.94|22.72|23.47|22.31|24.11|25.46|"MULTIPOLYGON (((127.039950763124 37.5612193717558, 127.039333898475 37.5611677647271, 127.039342173306 37.5607465487395, 127.03879037715 37.5606656357102, 127.038863754862 37.5602871961497, 127.04000126676 37.5603904434357, 127.040020862679 37.5599827385097, 127.040292526237 37.5600457186529, 127.039872996841 37.5585592205209, 127.04066231052 37.5583720047665, 127.041226602068 37.5606918681935, 127.039964672609 37.5607576092885, 127.039950763124 37.5612193717558)))"|"202403"
9265|"석촌역"|11710|"송파구"|19569.31|0|19569.31|1.32|0.72|0.56|0.51|0.55|0.56|0.51|0.65|0.74|0.89|0.93|1.22|1.62|3.52|2.76|1.59|1.4|1.21|1.13|1.44|3.2|2.85|1.52|1.11|0.74|1.32|0.72|0.56|0.51|0.55|0.56|0.51|0.65|0.74|0.89|0.93|1.22|1.62|3.52|2.76|1.59|1.4|1.21|1.13|1.44|3.2|2.85|1.52|1.11|0.74|"MULTIPOLYGON (((127.107100873987 37.5048458751434, 127.10682660029 37.5048348578179, 127.106147577242 37.5045156072793, 127.105802447632 37.5043807629878, 127.105836288353 37.5043176631104, 127.10604798969 37.5040651958779, 127.107188106939 37.5045507197614, 127.107492970815 37.5042013090303, 127.107628812566 37.5042912868565, 127.107100873987 37.5048458751434)))"|"202403"
9266|"사가정역"|11260|"중랑구"|8858.87|1207.46|7651.41|0.54|0.34|0.27|0.25|0.27|0.35|0.34|0.46|0.44|0.41|0.61|0.8|0.78|0.81|0.91|0.62|0.62|0.56|0.57|0.72|0.78|0.7|0.55|0.45|0.32|0.47|0.3|0.23|0.21|0.23|0.3|0.29|0.4|0.38|0.36|0.53|0.69|0.68|0.7|0.8|0.54|0.54|0.49|0.5|0.63|0.68|0.61|0.48|0.39|0.28|"MULTIPOLYGON (((127.08853475873 37.5814162041765, 127.088472505354 37.5814275124746, 127.088517895107 37.5815175777443, 127.088543546388 37.5816707267106, 127.088014315911 37.5817026509184, 127.087905828334 37.5808940940062, 127.087965196291 37.5808354862633, 127.089009390231 37.5806838001937, 127.089106261622 37.5812310783106, 127.088659249645 37.5813800726779, 127.08853475873 37.5814162041765)))"|"202403"
9267|"가락시장"|11710|"송파구"|1547.57|0|1547.57|0.43|0.4|0.4|0.4|0.37|0.37|0.39|0.39|0.4|0.4|0.41|0.43|0.43|0.42|0.43|0.43|0.43|0.4|0.45|0.5|0.55|0.52|0.49|0.42|0.4|0.43|0.4|0.4|0.4|0.37|0.37|0.39|0.39|0.4|0.4|0.41|0.43|0.43|0.42|0.43|0.43|0.43|0.4|0.45|0.5|0.55|0.52|0.49|0.42|0.4|"MULTIPOLYGON (((127.113778849195 37.4970663333651, 127.109287445738 37.4957100106857, 127.111869462643 37.4905719179804, 127.118148069003 37.492476001536, 127.11830664414 37.4926470348916, 127.114400473151 37.4968404901492, 127.113778849195 37.4970663333651)))"|"202403"
9268|"가락시장역"|11710|"송파구"|259790.54|637.180000000022|259153.36|10.88|9.87|9.93|9.67|9.87|9.37|9.27|8.86|9.03|8.86|9.3|9.2|9.41|11.07|21.07|14.98|10.77|9.3|10.98|11.87|12.46|12.31|11.11|11.8|11.09|10.84|9.79|9.85|9.59|9.79|9.3|9.21|8.79|8.98|8.83|9.27|9.17|9.38|11.04|21.05|14.95|10.75|9.27|10.96|11.84|12.42|12.26|11.06|11.73|11.01|"MULTIPOLYGON (((127.119075812049 37.4927994412571, 127.121084697481 37.49389664387, 127.121090437743 37.4939506981036, 127.120616413304 37.494523313013, 127.119750637168 37.4940736833149, 127.118791356672 37.4952864866347, 127.118633465103 37.4955569436483, 127.118553885395 37.4952867224207, 127.118203353605 37.4953005846024, 127.118202785174 37.4949356798886, 127.118077996462 37.4946790180212, 127.11832625404 37.4943454022296, 127.117743422976 37.494044142496, 127.118838412145 37.4928402225845, 127.119075812049 37.4927994412571)))"|"202403"
9269|"문정역"|11710|"송파구"|21724.18|10456.11|11268.07|0.79|0.63|0.68|0.7|0.77|0.74|0.65|0.6|0.63|0.65|0.73|0.79|0.83|0.96|0.94|0.88|0.75|0.68|0.82|0.86|0.82|0.9|0.84|0.74|0.69|0.51|0.42|0.46|0.46|0.51|0.5|0.44|0.39|0.39|0.43|0.46|0.52|0.54|0.63|0.64|0.58|0.5|0.44|0.54|0.56|0.54|0.59|0.54|0.47|0.48|"MULTIPOLYGON (((127.123362555292 37.4865151123858, 127.122827209267 37.4875833511461, 127.122170837847 37.4872326333581, 127.123365586238 37.4849023155453, 127.123761552005 37.485046066386, 127.124756578137 37.4850720615344, 127.124723169353 37.4853829421548, 127.123513290619 37.4853436540035, 127.123270848965 37.4857448503202, 127.123282668103 37.486060188841, 127.123531688302 37.4862266170017, 127.123362555292 37.4865151123858)))"|"202403"
9270|"방이동 먹자골목"|11710|"송파구"|329400.1|25282.9|304117.2|86.5|69.88|62.13|58.58|40.93|85.5|64.33|61.12|65.12|71.92|79.75|76.86|78.63|89.1|88.08|79.02|79.28|81.3|99.27|124.68|136.12|138.24|134.95|118.15|92.07|83.07|66.48|59.2|55.94|38.93|82.52|61.69|58.42|62.34|69.14|76.93|74.23|76.03|86.1|85.15|76.32|76.63|78.51|95.82|119.96|130.46|132.52|129.13|112.88|87.68|"MULTIPOLYGON (((127.10871699073 37.5158839008752, 127.107143986992 37.515362741332, 127.107030633754 37.5151916532225, 127.108293126596 37.5121361341613, 127.108971328926 37.5118291789315, 127.109141468074 37.5121623931501, 127.109616205412 37.5119457194997, 127.110330480475 37.5131163602984, 127.110013946485 37.5132337815985, 127.110376654239 37.5137560262392, 127.110681839512 37.5136115845418, 127.111078750528 37.5143139948953, 127.110445673802 37.5145488406217, 127.110694964083 37.514854949391, 127.110108642588 37.5161349072455, 127.108784561321 37.5156766099986, 127.10871699073 37.5158839008752)))"|"202403"
9271|"신천역"|11710|"송파구"|448253.18|67012.34|381240.84|129.36|139.64|136.51|136.49|136.88|134.97|134.23|133.69|131.11|130.72|123.44|119.01|111.47|115.45|121.92|120.69|118.05|119.29|118.76|123.31|129.74|138.43|138.66|148.27|144.83|109.59|117.57|114.87|114.64|114.74|112.89|112.17|111.81|110.03|109.65|103.93|100.39|94.7|98.83|104.55|103.58|101.19|102.27|102.15|105.7|111.09|117.99|118.22|125.41|122.36|"MULTIPOLYGON (((127.083007320802 37.5114963348022, 127.080304195536 37.5116040393571, 127.080106103341 37.511455506818, 127.080145444278 37.5112212209841, 127.079104904267 37.5112534452674, 127.079189373476 37.5109065052184, 127.078782138724 37.5108527128841, 127.079125614152 37.5094108894206, 127.079329091794 37.5093071404482, 127.079589204826 37.5092844435277, 127.079836899284 37.5082030806012, 127.086341395672 37.5092392345518, 127.086126864694 37.5095614957235, 127.085867316371 37.510084260899, 127.085664448543 37.5107241148372, 127.085551895044 37.5112152392859, 127.085314579916 37.5114001128539, 127.083007320802 37.5114963348022)))"|"202403"
9272|"잠실역"|11710|"송파구"|594747.6|314118.1|280629.5|26.07|10.69|13.58|14.78|14.26|14.48|10.75|9.17|10.75|13.03|22.73|30.6|34.22|37.96|40.56|43.56|46.53|42.51|47.14|37.02|36.93|34.21|26.77|14.9|13.44|9.01|4.27|6.76|7.83|6.9|7.02|5.16|3.94|4.03|5.56|9.5|12.13|13.82|12.46|14.13|14.84|15.19|13.11|12.61|10.09|9.82|8.95|7.9|5.56|4.72|"MULTIPOLYGON (((127.10317565023 37.5167582695629, 127.098920639635 37.5152842241947, 127.100185430724 37.5137199415828, 127.100564204242 37.5136115043495, 127.102012728785 37.5141508778104, 127.10306514152 37.5145103755762, 127.103619973571 37.5149423755369, 127.10401649235 37.5154015404685, 127.10317565023 37.5167582695629)))"|"202403"
9273|"잠실역 롯데월드"|11710|"송파구"|584224.98|0|584224.98|467.06|311.17|308.71|304.99|303.7|302.59|297.18|297.05|287.25|275.32|273.77|371.28|516.61|642.08|726.38|794.84|816.97|821.22|758.19|666.76|586.65|471.47|391.01|344.7|339.53|467.06|311.17|308.71|304.99|303.7|302.59|297.18|297.05|287.25|275.32|273.77|371.28|516.61|642.08|726.38|794.84|816.97|821.22|758.19|666.76|586.65|471.47|391.01|344.7|339.53|"MULTIPOLYGON (((127.095885090325 37.5119935443618, 127.094776469181 37.5118547714766, 127.094814113344 37.5102960144281, 127.097375694538 37.5101137605774, 127.098546285913 37.5100857734274, 127.09974556622 37.5103731002707, 127.101279049305 37.5110610770167, 127.10134156972 37.5112952836947, 127.100122021555 37.5128099865784, 127.099794108736 37.5128868451042, 127.097090006124 37.5122493586148, 127.095885090325 37.5119935443618)))"|"202403"
9275|"강남구청역_1"|11680|"강남구"|196471.34|11398.92|185072.42|24.95|31.42|44.12|48.62|49.61|48.07|36.58|26.11|18.58|15.42|13.27|14.88|18.96|19.41|19.04|17.8|16.6|15.68|16.06|18.97|18.64|19.74|19.02|19.7|29.95|23.57|29.74|41.8|46.1|47.05|45.59|34.67|24.72|17.57|14.56|12.5|14.02|17.85|18.27|17.91|16.73|15.61|14.74|15.1|17.84|17.53|18.58|17.93|18.59|28.34|"MULTIPOLYGON (((127.041189223323 37.5170161749681, 127.035623221062 37.5153420639771, 127.035589011844 37.5147384051617, 127.039333555845 37.5158544986725, 127.039672553518 37.5151876507022, 127.040328695604 37.5153676357337, 127.040554580581 37.5147188423937, 127.041538777416 37.5149617813071, 127.041877605349 37.5140246275047, 127.042352726627 37.5141325834088, 127.041189223323 37.5170161749681)))"|"202403"
