"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TWNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDT_CONT"|"DATA_STRD_YM"
9262|"왕십리역_2"|11200|"성동구"|71844.68|7176.84|64667.84|22.91|18.07|19.12|18.89|18.63|18.65|18.72|19.81|24.29|29.36|30.89|28.71|27.65|26.2|24.21|22.73|21.72|21.43|22.5|23.43|24.96|26.72|24.29|21.51|17.37|20.94|16.54|17.52|17.3|17.07|17.09|17.15|18.14|22.22|26.84|28.23|26.24|25.25|23.92|22.1|20.75|19.83|19.56|20.53|21.37|22.77|24.38|22.17|19.64|15.89|"MULTIPOLYGON (((127.035164435082 37.5639733657209, 127.035136135651 37.5639666163879, 127.035085089497 37.5637166060719, 127.035019859119 37.5633855106029, 127.034948989321 37.5630972137443, 127.034852733359 37.5629868697116, 127.034748061243 37.5630387063181, 127.034335021618 37.5632257779435, 127.034091717534 37.5633227021276, 127.034128600149 37.5635456871005, 127.034222202195 37.5640569732881, 127.034196744318 37.5640772526578, 127.034021322241 37.5641133409249, 127.033772262893 37.5639962807592, 127.033534488969 37.5638003803099, 127.033384445242 37.5636292328631, 127.033310847101 37.5635639309717, 127.033070295773 37.5634851591166, 127.032974100122 37.5635122146261, 127.033463529809 37.5632913398779, 127.033964261283 37.5630389252967, 127.033514181217 37.562635855305, 127.033814039354 37.5624555751193, 127.034176115066 37.5622031976246, 127.034628719287 37.5619170063832, 127.03495684818 37.5616939182365, 127.035245581789 37.5619573756022, 127.035553950513 37.561840157903, 127.035667238125 37.5620698777367, 127.035517308133 37.5621510103752, 127.035104251973 37.5622862777477, 127.034824171457 37.5623922238663, 127.034846867546 37.5625251135846, 127.035135639558 37.5628674078654, 127.035311183862 37.5631083725643, 127.035365097838 37.5634417236233, 127.035436034182 37.5638719262229, 127.035427577066 37.5639417554367, 127.035164435082 37.5639733657209)))"|"202409"
9263|"장안평 중고차시장골목"|11200|"성동구"|278320.83|1731.67999999999|276589.15|33.03|33.29|33.29|33.08|34.27|32.3|33.02|37.36|43.75|44.47|41.44|37.94|34.53|29.61|28.2|27.69|26.64|27.64|26.71|27.24|28.45|32.43|35.69|35.1|28.59|32.75|32.87|32.86|32.63|33.82|31.85|32.58|36.95|43.39|44.14|41.16|37.71|34.33|29.44|28.06|27.55|26.51|27.51|26.58|27.11|28.31|32.23|35.44|34.81|28.23|"MULTIPOLYGON (((127.063900059184 37.5613622854966, 127.059412928731 37.5620313099083, 127.059287974582 37.5614457271983, 127.060968539185 37.5612151381558, 127.060854967489 37.5607241553396, 127.064216017687 37.5602313740321, 127.064312546436 37.5606187487674, 127.064844436978 37.5605508896919, 127.06471378766 37.5599698206095, 127.067332501073 37.5583916519853, 127.0691165564 37.5600664854819, 127.069557903279 37.560007666998, 127.069444908254 37.5602104551944, 127.069462073805 37.5604176732375, 127.069320774623 37.5606114677114, 127.065116595504 37.5611679218917, 127.064471207951 37.5608664366061, 127.064488055858 37.5607132591303, 127.064227782244 37.5607629524876, 127.064307126146 37.5609025638241, 127.063900059184 37.5613622854966)))"|"202409"
9264|"한양시장"|11200|"성동구"|48267.7|7556.03|40711.67|30.95|35.6|35.35|35.9|35.93|35.36|34.55|33.33|30.45|28.09|27.72|27.51|25.68|25.85|24.53|24.82|23|24.95|26.56|30.31|32.49|34.64|36.54|36.53|37.2|25.11|29.1|29|29.51|29.54|29.05|28.35|27.29|24.68|22.65|22.44|22.38|20.74|20.91|19.88|20.17|18.79|20.25|21.34|24.13|25.82|27.6|29.34|29.44|30.36|"MULTIPOLYGON (((127.039950763124 37.5612193717558, 127.039333898475 37.5611677647271, 127.039342173306 37.5607465487395, 127.03879037715 37.5606656357102, 127.038863754862 37.5602871961497, 127.04000126676 37.5603904434357, 127.040020862679 37.5599827385097, 127.040292526237 37.5600457186529, 127.039872996841 37.5585592205209, 127.04066231052 37.5583720047665, 127.041226602068 37.5606918681935, 127.039964672609 37.5607576092885, 127.039950763124 37.5612193717558)))"|"202409"
9265|"석촌역"|11710|"송파구"|19569.31|0|19569.31|2.18|1.09|0.92|0.97|0.95|0.89|0.92|1.04|1.04|1.32|1.59|2.06|7.3|6.2|5.74|2.87|2.19|1.27|1.36|1.44|1.64|1.34|1.39|1.64|1.16|2.18|1.09|0.92|0.97|0.95|0.89|0.92|1.04|1.04|1.32|1.59|2.06|7.3|6.2|5.74|2.87|2.19|1.27|1.36|1.44|1.64|1.34|1.39|1.64|1.16|"MULTIPOLYGON (((127.107100873987 37.5048458751434, 127.10682660029 37.5048348578179, 127.106147577242 37.5045156072793, 127.105802447632 37.5043807629878, 127.105836288353 37.5043176631104, 127.10604798969 37.5040651958779, 127.107188106939 37.5045507197614, 127.107492970815 37.5042013090303, 127.107628812566 37.5042912868565, 127.107100873987 37.5048458751434)))"|"202409"
9266|"사가정역"|11260|"중랑구"|8858.87|1207.46|7651.41|0.81|0.61|0.42|0.4|0.4|0.45|0.57|0.64|0.74|0.65|0.66|0.95|1.02|1.05|1.04|1.08|1.04|1.1|1.01|1.01|1.2|1.02|0.9|0.75|0.66|0.71|0.53|0.36|0.34|0.34|0.38|0.49|0.56|0.64|0.57|0.57|0.83|0.89|0.91|0.91|0.94|0.9|0.96|0.88|0.88|1.05|0.89|0.79|0.65|0.57|"MULTIPOLYGON (((127.08853475873 37.5814162041765, 127.088472505354 37.5814275124746, 127.088517895107 37.5815175777443, 127.088543546388 37.5816707267106, 127.088014315911 37.5817026509184, 127.087905828334 37.5808940940062, 127.087965196291 37.5808354862633, 127.089009390231 37.5806838001937, 127.089106261622 37.5812310783106, 127.088659249645 37.5813800726779, 127.08853475873 37.5814162041765)))"|"202409"
9267|"가락시장"|11710|"송파구"|1547.57|0|1547.57|0.43|0.4|0.39|0.38|0.37|0.37|0.38|0.4|0.42|0.41|0.42|0.42|0.44|0.44|0.43|0.43|0.45|0.46|0.44|0.47|0.49|0.49|0.47|0.46|0.42|0.43|0.4|0.39|0.38|0.37|0.37|0.38|0.4|0.42|0.41|0.42|0.42|0.44|0.44|0.43|0.43|0.45|0.46|0.44|0.47|0.49|0.49|0.47|0.46|0.42|"MULTIPOLYGON (((127.113778849195 37.4970663333651, 127.109287445738 37.4957100106857, 127.111869462643 37.4905719179804, 127.118148069003 37.492476001536, 127.11830664414 37.4926470348916, 127.114400473151 37.4968404901492, 127.113778849195 37.4970663333651)))"|"202409"
9268|"가락시장역"|11710|"송파구"|259790.54|637.180000000022|259153.36|36.98|32.78|33.72|34.06|33.58|32.71|32.35|32.27|34.93|38.51|39.71|38.98|37.92|37.94|37.75|37.88|38.76|37.77|38.21|40.39|40.88|41.26|40.96|39.3|34.44|36.79|32.53|33.46|33.8|33.32|32.46|32.1|32.04|34.73|38.35|39.55|38.83|37.78|37.8|37.62|37.75|38.63|37.63|38.07|40.24|40.71|41.08|40.76|39.08|34.19|"MULTIPOLYGON (((127.119075812049 37.4927994412571, 127.121084697481 37.49389664387, 127.121090437743 37.4939506981036, 127.120616413304 37.494523313013, 127.119750637168 37.4940736833149, 127.118791356672 37.4952864866347, 127.118633465103 37.4955569436483, 127.118553885395 37.4952867224207, 127.118203353605 37.4953005846024, 127.118202785174 37.4949356798886, 127.118077996462 37.4946790180212, 127.11832625404 37.4943454022296, 127.117743422976 37.494044142496, 127.118838412145 37.4928402225845, 127.119075812049 37.4927994412571)))"|"202409"
9269|"문정역"|11710|"송파구"|21724.18|10456.11|11268.07|0.92|1.05|1.17|1.15|1.08|1.11|1.14|0.95|0.8|0.83|0.82|0.79|0.82|0.81|0.84|0.78|0.68|0.8|0.91|0.94|0.94|0.82|0.81|0.91|1.02|0.7|0.88|0.97|0.97|0.91|0.89|0.91|0.74|0.58|0.62|0.59|0.57|0.59|0.59|0.6|0.55|0.46|0.56|0.66|0.69|0.67|0.59|0.59|0.67|0.85|"MULTIPOLYGON (((127.123362555292 37.4865151123858, 127.122827209267 37.4875833511461, 127.122170837847 37.4872326333581, 127.123365586238 37.4849023155453, 127.123761552005 37.485046066386, 127.124756578137 37.4850720615344, 127.124723169353 37.4853829421548, 127.123513290619 37.4853436540035, 127.123270848965 37.4857448503202, 127.123282668103 37.486060188841, 127.123531688302 37.4862266170017, 127.123362555292 37.4865151123858)))"|"202409"
9270|"방이동 먹자골목"|11710|"송파구"|329704|25282.9|304421.1|101.92|96.43|68.14|60.46|47.49|68.25|72.57|71.59|81.36|92.01|95.52|89.36|89.77|97.25|94.51|83.03|79.55|80.5|103.67|142.55|170.17|178.97|184.84|164.67|131.6|98.15|92.21|65.24|58.14|45.7|66.02|70.26|69.26|78.76|89.38|92.77|86.88|87.17|94.18|91.48|80.42|76.87|77.68|100.03|137.11|163.06|171.3|177.13|157.57|125.59|"MULTIPOLYGON (((127.10871699073 37.5158839008752, 127.107143986992 37.515362741332, 127.107030633754 37.5151916532225, 127.108293126596 37.5121361341613, 127.108971328926 37.5118291789315, 127.109141468074 37.5121623931501, 127.109616205412 37.5119457194997, 127.110330480475 37.5131163602984, 127.110013946485 37.5132337815985, 127.110376654239 37.5137560262392, 127.110681839512 37.5136115845418, 127.111078750528 37.5143139948953, 127.110445673802 37.5145488406217, 127.110694964083 37.514854949391, 127.110108642588 37.5161349072455, 127.108784561321 37.5156766099986, 127.10871699073 37.5158839008752)))"|"202409"
9271|"신천역"|11710|"송파구"|447581.21|66340.37|381240.84|135.89|147.48|144.96|139.4|128.8|127.21|126.44|126.54|127.55|130.39|130.81|123.37|132.92|140.9|148.2|134.24|125.87|123.88|124.2|127.55|139.15|157.31|153.48|155.26|145.17|115.91|126.07|123.4|117.84|108.39|106.76|106.18|106.35|107.58|110.68|111.02|105.38|113.73|120.89|127.43|115.03|107.63|106.36|107.12|110.73|120.65|135.2|131.72|132.24|123.26|"MULTIPOLYGON (((127.083007320802 37.5114963348022, 127.080304195536 37.5116040393571, 127.080106103341 37.511455506818, 127.080145444278 37.5112212209841, 127.079104904267 37.5112534452674, 127.079189373476 37.5109065052184, 127.078782138724 37.5108527128841, 127.079125614152 37.5094108894206, 127.079329091794 37.5093071404482, 127.079589204826 37.5092844435277, 127.079836899284 37.5082030806012, 127.086341395672 37.5092392345518, 127.086126864694 37.5095614957235, 127.085867316371 37.510084260899, 127.085664448543 37.5107241148372, 127.085551895044 37.5112152392859, 127.085314579916 37.5114001128539, 127.083007320802 37.5114963348022)))"|"202409"
9272|"잠실역"|11710|"송파구"|594747.6|314118.1|280629.5|28.73|13.99|12.89|12.74|12.67|12.3|12.65|13.75|14.37|16.91|28.59|34.78|43.08|42.05|43.21|48.21|48.94|50.67|39.92|41.71|36.53|41.53|29.38|21.22|16.34|6.28|2.57|2.4|2.28|2.45|2.31|2.59|2.86|2.81|3.63|10.96|12.44|11.4|7.5|8.71|11.32|11.29|11.48|10|7.75|6.53|5.58|4.76|4.06|3.01|"MULTIPOLYGON (((127.10317565023 37.5167582695629, 127.098920639635 37.5152842241947, 127.100185430724 37.5137199415828, 127.100564204242 37.5136115043495, 127.102012728785 37.5141508778104, 127.10306514152 37.5145103755762, 127.103619973571 37.5149423755369, 127.10401649235 37.5154015404685, 127.10317565023 37.5167582695629)))"|"202409"
9273|"잠실역 롯데월드"|11710|"송파구"|584224.98|0|584224.98|410.23|312.66|312.54|311.65|313.92|312.93|310.94|311.08|306.47|294.79|286.7|297.95|390.21|478.23|552.99|619.4|647.9|660.64|610.86|556.77|502.88|431.86|365.63|333.07|323.43|410.23|312.66|312.54|311.65|313.92|312.93|310.94|311.08|306.47|294.79|286.7|297.95|390.21|478.23|552.99|619.4|647.9|660.64|610.86|556.77|502.88|431.86|365.63|333.07|323.43|"MULTIPOLYGON (((127.095885090325 37.5119935443618, 127.094776469181 37.5118547714766, 127.094814113344 37.5102960144281, 127.097375694538 37.5101137605774, 127.098546285913 37.5100857734274, 127.09974556622 37.5103731002707, 127.101279049305 37.5110610770167, 127.10134156972 37.5112952836947, 127.100122021555 37.5128099865784, 127.099794108736 37.5128868451042, 127.097090006124 37.5122493586148, 127.095885090325 37.5119935443618)))"|"202409"
9275|"강남구청역_1"|11680|"강남구"|196471.34|11398.92|185072.42|57.65|61.83|72.01|72.33|73.88|71.46|68.73|62.68|62.41|64.31|63.41|58.46|54.37|50.97|47.03|45.66|45.2|43.84|46.12|44.73|50.4|49.77|54.63|57.06|62.4|54.19|58.22|67.87|68.19|69.66|67.36|64.75|58.96|58.6|60.36|59.47|54.82|51.01|47.84|44.14|42.86|42.4|41.1|43.25|41.99|47.35|46.77|51.34|53.63|58.74|"MULTIPOLYGON (((127.041189223323 37.5170161749681, 127.035623221062 37.5153420639771, 127.035589011844 37.5147384051617, 127.039333555845 37.5158544986725, 127.039672553518 37.5151876507022, 127.040328695604 37.5153676357337, 127.040554580581 37.5147188423937, 127.041538777416 37.5149617813071, 127.041877605349 37.5140246275047, 127.042352726627 37.5141325834088, 127.041189223323 37.5170161749681)))"|"202409"
9276|"강남구청역_2"|11680|"강남구"|136567.86|2452.69999999998|134115.16|30.13|23.97|19.28|19.25|20.16|18.9|17.93|16.08|15.85|16.97|17.79|23.97|34.73|43.21|46.32|39.41|35.42|33.58|38.86|46.49|48.76|46.61|36.79|30.4|32.39|29.61|23.53|18.93|18.89|19.79|18.56|17.61|15.79|15.58|16.69|17.5|23.58|34.15|42.49|45.55|38.76|34.83|33.02|38.22|45.71|47.93|45.79|36.13|29.85|31.79|"MULTIPOLYGON (((127.036735490633 37.5173419515568, 127.035581601927 37.5170900120128, 127.035597890179 37.5156033607509, 127.041090400896 37.5173045275246, 127.040723302345 37.5183047578075, 127.040378254809 37.518223782476, 127.040558988946 37.5177416889145, 127.04025919273 37.5176652031936, 127.040117751726 37.5175751499056, 127.039806642787 37.5174941617554, 127.039603313379 37.5180393313376, 127.039246956675 37.5179583563569, 127.039461583944 37.5173816488167, 127.039127858057 37.5173096761443, 127.038913228425 37.5178863830863, 127.038539896893 37.5177873914104, 127.038635904128 37.5175035468856, 127.037436747585 37.5172246098138, 127.037499078041 37.5174678601576, 127.037436897179 37.5175354539891, 127.036910848874 37.5174049687673, 127.03706335693 37.5169904638077, 127.036610858595 37.5169050048802, 127.036735490633 37.5173419515568)))"|"202409"
9277|"강남역_3"|11680|"강남구"|588907.6|26160.96|562746.64|786.84|674.33|646.53|636.54|631.62|619.75|629.98|623.9|603.87|594.58|603.58|694.29|820.38|893.69|925.09|923.23|929.62|937.09|934.89|927.71|990.16|1005.56|998.27|865.8|773.75|736.38|630.25|604.56|595.45|590.47|579.49|588.84|583.35|564.91|556.63|565.44|651.06|769.01|837.04|866.78|865.28|870.72|877.45|875.72|868.18|926.21|940.65|933.33|809.15|723.08|"MULTIPOLYGON (((127.030933960165 37.4990577680288, 127.030476329187 37.5000196996754, 127.029661995457 37.4997721223667, 127.029096992417 37.5009615767939, 127.029023505288 37.5010201590348, 127.028853995118 37.5013625786797, 127.027706003302 37.5010249650665, 127.027434811715 37.5016737453629, 127.02804010637 37.502392157864, 127.027503021375 37.5026918603967, 127.028085692459 37.5033719850447, 127.027291127028 37.5031401545657, 127.026726054931 37.5043115770046, 127.027826015784 37.5046176757201, 127.028100074911 37.50406124668, 127.028331938335 37.5041130014811, 127.028580703414 37.5039913094739, 127.02948867107 37.5050069740577, 127.029149652953 37.5057391164347, 127.024783680787 37.5044381178767, 127.027835012031 37.4980628971195, 127.030933960165 37.4990577680288)))"|"202409"
9278|"강남역_4"|11680|"강남구"|734663.37|93501.42|641161.95|316.51|325.98|319.52|317.84|317.25|321.64|315.94|318.32|310.99|311.61|316.82|324.48|314.74|325.36|316.6|305.07|289.51|289.79|289.74|304.06|320.55|334.6|326.48|338.28|341.13|262.74|246.52|230.34|225.78|218.79|224.5|226.44|247.67|261.81|271.64|281.18|292.17|284.39|293.07|286.81|275.36|262.11|262.25|261.19|270.78|281.45|288.11|278.42|283.73|251.35|"MULTIPOLYGON (((127.031029988308 37.4988144738046, 127.027891497669 37.4979007043219, 127.029416985895 37.4947738786448, 127.030152098918 37.4949989521582, 127.029982617804 37.4953684037956, 127.030299274953 37.4954404067769, 127.030191928396 37.4956521682698, 127.030655609955 37.4957646793837, 127.030949377527 37.4951384104316, 127.029462182869 37.4946792627788, 127.030196628553 37.4931699086191, 127.032187067217 37.4937910972109, 127.03204582466 37.494052424355, 127.032385101685 37.4941424359135, 127.032531997213 37.4938811068772, 127.033193597348 37.4940791508251, 127.033244540762 37.4942142872886, 127.032916873534 37.4948450761036, 127.032515385057 37.4947235474568, 127.032360022545 37.4950231712066, 127.032526839111 37.4950749349017, 127.032433623397 37.495259664682, 127.032668297152 37.4953294303376, 127.031029988308 37.4988144738046)))"|"202409"
9279|"논현역_1"|11680|"강남구"|559295.82|173050.98|386244.84|823.21|949.91|938.43|950.08|952.74|959.96|936.91|904.24|883.28|869.88|864.79|835.1|792.16|728.79|661.6|656.25|648.65|663.46|675.8|703.2|732.6|798.35|830.48|892.05|928.28|631.48|708.68|702.98|710.1|713.4|717.57|700.92|679.21|673.14|675.21|680.8|660.28|627.17|575.89|524.93|520.48|515.28|526.56|533.23|548.94|562.56|608.52|629.44|672.72|687.45|"MULTIPOLYGON (((127.022164032413 37.5111830820739, 127.022156075318 37.5111735787114, 127.02215607969 37.5111893461877, 127.022144769736 37.5111916006745, 127.021743205022 37.5110475108103, 127.021680973769 37.5109619266444, 127.022291393627 37.509709431714, 127.023037416787 37.5081167813888, 127.023919061044 37.5063056077524, 127.0246933017 37.5047512331584, 127.025909196451 37.5050933667422, 127.027735893144 37.5056245629651, 127.028861334306 37.5059576762637, 127.028663544206 37.5063181219172, 127.028590036771 37.5063361588657, 127.027498522085 37.5060075405036, 127.027295095298 37.5064400650661, 127.02722726565 37.5065256748775, 127.028426230968 37.5068542711566, 127.028279292508 37.5071065845364, 127.027074857271 37.5073275975721, 127.027007152888 37.5077826169151, 127.026933655907 37.5078366927956, 127.025830816598 37.5075080615595, 127.025446549263 37.508359584755, 127.024977145373 37.5082560645829, 127.024841509782 37.5085308963478, 127.025339203649 37.5086749562772, 127.025423978104 37.5085127592063, 127.025480526076 37.5085037376879, 127.026826574283 37.5089089049007, 127.02666830398 37.5091251786704, 127.026210332233 37.5094090905422, 127.026538427993 37.5096973407678, 127.026046531453 37.5100127941617, 127.026674457869 37.510602815577, 127.026278676066 37.5108596843438, 127.025769548344 37.5103867662238, 127.025045829923 37.5108644428479, 127.025588880851 37.511314832132, 127.025345860072 37.5118059259738, 127.02477462618 37.5116618807448, 127.024734975722 37.5114591638947, 127.024248576497 37.511319604297, 127.024033815427 37.5117836600053, 127.022902641251 37.511409957156, 127.023083493594 37.5110044746304, 127.022376519826 37.5107748477695, 127.022164032413 37.5111830820739)), ((127.02215607969 37.5111893461877, 127.022161315123 37.5111883025747, 127.022156082189 37.5111983561751, 127.02215607969 37.5111893461877)), ((127.022161315123 37.5111883025747, 127.022164032413 37.5111830820739, 127.022167389644 37.511187091701, 127.022161315123 37.5111883025747)))"|"202409"
9280|"논현역_2"|11680|"강남구"|75623.9|2984.12999999999|72639.77|13.65|13|13.28|14.56|14.99|17.39|14.47|12.66|10.11|10.76|12.44|14.03|15.48|15.98|14.25|16.22|14.74|15.77|14.03|10.76|10.73|10.86|11.56|12.72|16.91|13.12|12.49|12.75|13.98|14.4|16.71|13.9|12.16|9.72|10.34|11.95|13.48|14.87|15.35|13.69|15.58|14.16|15.15|13.48|10.34|10.31|10.43|11.1|12.21|16.24|"MULTIPOLYGON (((127.0208349695 37.5128277104201, 127.021545332111 37.511277299444, 127.023219451947 37.5117995809061, 127.022874678114 37.512502423058, 127.022343026255 37.5123403389039, 127.022009543893 37.5130116415169, 127.021811559737 37.5128494962185, 127.021342197554 37.512989231263, 127.0208349695 37.5128277104201)), ((127.0208349695 37.5128277104201, 127.020833168373 37.512831641492, 127.020833167203 37.5128271364999, 127.0208349695 37.5128277104201)))"|"202409"
9281|"논현역_3"|11650|"서초구"|260646.33|44820.9|215825.43|149.39|103.59|95.31|90.85|89.36|87.95|89.7|90.47|93.63|104.51|135.39|176.51|188.38|206.57|212.78|214.86|217.92|223|212.41|205.62|188.99|163.59|150.48|128.63|114.88|118.84|80.03|73.87|69.96|68.79|67.01|68.92|69.84|73.22|83.91|110.41|143.51|152.54|165.06|170.12|174.51|176.76|179.49|169.41|165.2|151.77|130.6|117.93|100.65|88.65|"MULTIPOLYGON (((127.019435688579 37.5103721371064, 127.019438515107 37.5103676316798, 127.019633520026 37.5099553947052, 127.01974938528 37.5096850770558, 127.019791794669 37.5096670504714, 127.019986911607 37.5097210798231, 127.020232931701 37.5097998782065, 127.020385549119 37.5095137865704, 127.020504237401 37.5092389627112, 127.02057491225 37.5091826388043, 127.020801137609 37.5092591867302, 127.021081095638 37.5093672602343, 127.021120652029 37.5092546287514, 127.02127890093 37.508896455068, 127.021425862244 37.5086283829801, 127.021538954466 37.5085923237625, 127.021784927098 37.5085044340994, 127.021864062597 37.5083737755224, 127.021487969778 37.5082612152691, 127.021024219347 37.5081283959495, 127.021179649532 37.5078107677658, 127.021323774973 37.5075179187509, 127.021629250923 37.5079075489408, 127.021796090602 37.5079660851624, 127.021846983555 37.5079570663602, 127.021948711307 37.5077272938794, 127.022075876031 37.5074614768752, 127.022027776192 37.5073443553861, 127.021612099101 37.5072160349342, 127.021538577575 37.5071912700265, 127.021510284486 37.5071236999025, 127.021555497662 37.5070245822573, 127.021753318295 37.5066438760507, 127.021880477562 37.5063622917185, 127.022035891768 37.5060131273338, 127.022194221422 37.5059860695471, 127.021803927977 37.5055987078896, 127.021348600125 37.5051820734435, 127.021023367947 37.5048802931044, 127.020590669079 37.5044681569171, 127.020271140959 37.504337563501, 127.019629287008 37.5041844944758, 127.019191020567 37.5040899564146, 127.019182530945 37.5040584227013, 127.019346417215 37.5036349279501, 127.020022204914 37.503830790668, 127.0205622741 37.5039951366435, 127.020873312102 37.5040987006874, 127.021093720135 37.5036143766806, 127.021351030197 37.5036909184346, 127.021961791049 37.5038755185352, 127.022784625448 37.5041208947099, 127.023451948987 37.5043325068188, 127.023774298571 37.5044247986059, 127.024164515963 37.5045486114278, 127.023757624766 37.5053978814212, 127.02341854427 37.5061142398321, 127.023133146728 37.5067179623822, 127.02286751706 37.507251853139, 127.022576453805 37.5078488177655, 127.022341908383 37.5083444091913, 127.021869975738 37.509317571035, 127.021590205696 37.5099100260696, 127.02141782171 37.5102817174911, 127.021171957051 37.5108020857783, 127.021027760327 37.5108494122959, 127.020733664518 37.5107638659812, 127.020091742219 37.5105612447195, 127.019435688579 37.5103721371064)))"|"202409"
9282|"논현역_4"|11650|"서초구"|354096.55|54805.59|299290.96|242.52|282.42|316.76|316.32|306.54|266.03|259.27|240.44|232.25|222.71|224.96|222.42|225.48|205.56|205.13|204.28|201.57|196.49|197.96|223.19|247.83|260.5|258.73|249.67|253.56|206.05|237.56|267.35|266.28|256.94|219.58|213.88|198.43|193.71|187.26|190.38|189.58|194.22|177.55|177.43|177.97|175.95|171.6|171.84|193.6|215.44|224.98|220.82|210.9|211.62|"MULTIPOLYGON (((127.016306001198 37.5149841285917, 127.016266782156 37.5146433122106, 127.016190353407 37.5142446301041, 127.01615635142 37.5138954975264, 127.016210074149 37.5138729658324, 127.016574878952 37.5139990592085, 127.01710935598 37.5141521589205, 127.017236545421 37.5138705799383, 127.01737221038 37.5135574647153, 127.017411799619 37.5135619643381, 127.01716006201 37.5132331338388, 127.01805351078 37.5127329569032, 127.017694298342 37.512300527791, 127.018508566492 37.5118386506921, 127.01847177699 37.5117080112206, 127.017982519212 37.5113837215078, 127.018098400165 37.5111471929929, 127.018788396871 37.5113700904599, 127.018876010933 37.5111853727732, 127.018986240371 37.5109781266767, 127.018163344123 37.51073722934, 127.017852283798 37.5106404157742, 127.018061439201 37.5102416944209, 127.018997443931 37.5105231206139, 127.019848621234 37.5107820277042, 127.020609312452 37.51101166096, 127.020940176658 37.5111287364512, 127.020979783683 37.5112053147755, 127.020618049837 37.5120027580819, 127.020307171713 37.5126605372665, 127.020066982382 37.5133228093858, 127.019852246333 37.5140166119038, 127.019648827309 37.5147509571181, 127.019467997385 37.5153636636919, 127.019301282618 37.5158885204785, 127.019222112189 37.5159245723893, 127.01817856661 37.5155733362439, 127.017539436359 37.5153639433982, 127.016962525368 37.5151748113484, 127.016306001198 37.5149841285917)), ((127.016306001198 37.5149841285917, 127.016306439677 37.5149879390064, 127.016303610991 37.5149834343733, 127.016306001198 37.5149841285917)))"|"202409"
