"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9264|"한양시장"|11200|"성동구"|48267.7|8387.53|39880.17|22.36|25.53|25.17|24.39|23.85|23.63|22.79|22.17|20.79|20.25|21.3|21.1|20.49|21.11|21.47|19.41|18.98|19.02|19.38|22.54|21.93|23.18|25.13|25.93|27.2|17.51|20.27|20.02|19.42|19|18.85|18.12|17.64|16.39|15.71|16.49|16.5|16.13|16.49|16.61|15.08|14.74|14.77|14.98|17.52|16.93|17.69|19.35|20.11|21.41|"MULTIPOLYGON (((127.039950763124 37.5612193717558, 127.039333898475 37.5611677647271, 127.039342173306 37.5607465487395, 127.03879037715 37.5606656357102, 127.038863754862 37.5602871961497, 127.04000126676 37.5603904434357, 127.040020862679 37.5599827385097, 127.040292526237 37.5600457186529, 127.039872996841 37.5585592205209, 127.04066231052 37.5583720047665, 127.041226602068 37.5606918681935, 127.039964672609 37.5607576092885, 127.039950763124 37.5612193717558)))"|"202412"
9265|"석촌역"|11710|"송파구"|19569.31|0|19569.31|1.59|0.68|0.56|0.47|0.62|0.52|0.61|0.59|0.7|1.22|2|2.41|2.43|2.72|2.26|1.94|1.57|1.49|1.73|2.98|3.02|2.64|2.26|1.57|1.02|1.59|0.68|0.56|0.47|0.62|0.52|0.61|0.59|0.7|1.22|2|2.41|2.43|2.72|2.26|1.94|1.57|1.49|1.73|2.98|3.02|2.64|2.26|1.57|1.02|"MULTIPOLYGON (((127.107100873987 37.5048458751434, 127.10682660029 37.5048348578179, 127.106147577242 37.5045156072793, 127.105802447632 37.5043807629878, 127.105836288353 37.5043176631104, 127.10604798969 37.5040651958779, 127.107188106939 37.5045507197614, 127.107492970815 37.5042013090303, 127.107628812566 37.5042912868565, 127.107100873987 37.5048458751434)))"|"202412"
9266|"사가정역"|11260|"중랑구"|8858.87|1207.46|7651.41|0.83|0.63|0.53|0.45|0.45|0.54|0.58|0.63|0.74|0.8|0.77|0.91|0.87|0.9|0.93|1.02|1.04|1.05|1.02|1.06|1.05|1.03|1.04|0.93|0.76|0.72|0.55|0.45|0.39|0.39|0.46|0.5|0.54|0.64|0.7|0.67|0.79|0.76|0.78|0.81|0.89|0.91|0.92|0.89|0.92|0.91|0.9|0.91|0.81|0.66|"MULTIPOLYGON (((127.08853475873 37.5814162041765, 127.088472505354 37.5814275124746, 127.088517895107 37.5815175777443, 127.088543546388 37.5816707267106, 127.088014315911 37.5817026509184, 127.087905828334 37.5808940940062, 127.087965196291 37.5808354862633, 127.089009390231 37.5806838001937, 127.089106261622 37.5812310783106, 127.088659249645 37.5813800726779, 127.08853475873 37.5814162041765)))"|"202412"
9267|"가락시장"|11710|"송파구"|1547.57|0|1547.57|1.2|1.4|1.4|1.4|1.4|1.41|1.42|1.4|1.4|1.32|1.14|1.05|1|0.95|0.96|0.95|0.96|0.93|0.96|1.07|1.13|1.23|1.3|1.34|1.35|1.2|1.4|1.4|1.4|1.4|1.41|1.42|1.4|1.4|1.32|1.14|1.05|1|0.95|0.96|0.95|0.96|0.93|0.96|1.07|1.13|1.23|1.3|1.34|1.35|"MULTIPOLYGON (((127.113778849195 37.4970663333651, 127.109287445738 37.4957100106857, 127.111869462643 37.4905719179804, 127.118148069003 37.492476001536, 127.11830664414 37.4926470348916, 127.114400473151 37.4968404901492, 127.113778849195 37.4970663333651)))"|"202412"
9268|"가락시장역"|11710|"송파구"|259790.54|637.180000000022|259153.36|15.35|16.81|15.56|13.76|13.43|12.09|11.71|14.39|16.57|16.41|17.02|16.7|17.86|16.27|14.91|13|12.07|10.41|12.28|15.02|16.07|20.67|21.6|19.07|14.85|15.28|16.71|15.47|13.68|13.36|12.02|11.65|14.31|16.49|16.35|16.96|16.64|17.79|16.2|14.84|12.94|12.02|10.36|12.23|14.96|16.01|20.59|21.51|18.98|14.77|"MULTIPOLYGON (((127.119075812049 37.4927994412571, 127.121084697481 37.49389664387, 127.121090437743 37.4939506981036, 127.120616413304 37.494523313013, 127.119750637168 37.4940736833149, 127.118791356672 37.4952864866347, 127.118633465103 37.4955569436483, 127.118553885395 37.4952867224207, 127.118203353605 37.4953005846024, 127.118202785174 37.4949356798886, 127.118077996462 37.4946790180212, 127.11832625404 37.4943454022296, 127.117743422976 37.494044142496, 127.118838412145 37.4928402225845, 127.119075812049 37.4927994412571)))"|"202412"
9269|"문정역"|11710|"송파구"|21724.18|10456.11|11268.07|1.55|1.72|1.85|1.9|1.92|1.91|1.82|1.64|1.52|1.43|1.28|1.32|1.3|1.52|1.42|1.46|1.59|1.55|1.39|1.38|1.4|1.36|1.4|1.41|1.57|1.1|1.25|1.33|1.37|1.39|1.39|1.33|1.14|1.05|0.98|0.9|0.95|0.93|1.07|1.01|1.04|1.11|1.08|0.96|0.99|1.01|0.94|0.96|0.97|1.13|"MULTIPOLYGON (((127.123362555292 37.4865151123858, 127.122827209267 37.4875833511461, 127.122170837847 37.4872326333581, 127.123365586238 37.4849023155453, 127.123761552005 37.485046066386, 127.124756578137 37.4850720615344, 127.124723169353 37.4853829421548, 127.123513290619 37.4853436540035, 127.123270848965 37.4857448503202, 127.123282668103 37.486060188841, 127.123531688302 37.4862266170017, 127.123362555292 37.4865151123858)))"|"202412"
9270|"방이동 먹자골목"|11710|"송파구"|329704|25282.9|304421.1|119.8|100.17|76.13|75.25|58.23|85.05|88.99|82.54|92.19|98.05|102|100.3|110.86|119.47|106.59|105.65|108.11|105.02|131.42|181.35|214.55|215.86|198.58|183.63|132.69|114.72|94.75|72.11|71.36|55.01|81.35|85.31|79|88.48|94.48|98.48|96.72|106.93|115.14|102.86|101.63|104.02|100.98|126.73|173.8|205.44|206.19|189.69|175.02|125.95|"MULTIPOLYGON (((127.10871699073 37.5158839008752, 127.107143986992 37.515362741332, 127.107030633754 37.5151916532225, 127.108293126596 37.5121361341613, 127.108971328926 37.5118291789315, 127.109141468074 37.5121623931501, 127.109616205412 37.5119457194997, 127.110330480475 37.5131163602984, 127.110013946485 37.5132337815985, 127.110376654239 37.5137560262392, 127.110681839512 37.5136115845418, 127.111078750528 37.5143139948953, 127.110445673802 37.5145488406217, 127.110694964083 37.514854949391, 127.110108642588 37.5161349072455, 127.108784561321 37.5156766099986, 127.10871699073 37.5158839008752)))"|"202412"
9271|"신천역"|11710|"송파구"|447581.21|66340.37|381240.84|118.78|126.03|122.91|119.95|120.01|116.18|114.45|114.78|113.41|113.68|110.05|108.8|107.9|108.05|106.15|108.33|107.98|106.47|114.3|131.78|138.9|137.07|136.58|136.94|129.93|103.24|108.89|106.22|103.82|103.74|100.12|98.8|99.3|97.91|98.28|95.3|94.49|94.45|94.88|92.6|94.73|94.45|93.35|100.62|115.52|121.24|118.85|118.72|118.94|112.5|"MULTIPOLYGON (((127.083007320802 37.5114963348022, 127.080304195536 37.5116040393571, 127.080106103341 37.511455506818, 127.080145444278 37.5112212209841, 127.079104904267 37.5112534452674, 127.079189373476 37.5109065052184, 127.078782138724 37.5108527128841, 127.079125614152 37.5094108894206, 127.079329091794 37.5093071404482, 127.079589204826 37.5092844435277, 127.079836899284 37.5082030806012, 127.086341395672 37.5092392345518, 127.086126864694 37.5095614957235, 127.085867316371 37.510084260899, 127.085664448543 37.5107241148372, 127.085551895044 37.5112152392859, 127.085314579916 37.5114001128539, 127.083007320802 37.5114963348022)))"|"202412"
9272|"잠실역"|11710|"송파구"|594747.6|314118.1|280629.5|34.56|15.9|15.75|15.7|16.24|15.58|15.35|15.35|22.16|24.72|30.46|37.56|39.15|44.98|52.85|58.51|56.58|57.55|61.17|56.59|47.39|43.73|35.83|27.42|22.81|9.96|5|5.08|4.73|5.6|4.98|5.03|5.13|6.87|8.43|12.59|13.38|13.21|13.21|14.96|19.44|18.86|17.3|16.38|13.61|9.55|8.4|7.39|5.37|4.51|"MULTIPOLYGON (((127.10317565023 37.5167582695629, 127.098920639635 37.5152842241947, 127.100185430724 37.5137199415828, 127.100564204242 37.5136115043495, 127.102012728785 37.5141508778104, 127.10306514152 37.5145103755762, 127.103619973571 37.5149423755369, 127.10401649235 37.5154015404685, 127.10317565023 37.5167582695629)))"|"202412"
9273|"잠실역 롯데월드"|11710|"송파구"|583827.9|0|583827.9|668.72|400.47|390.48|384.73|383.44|382.26|381.78|378.28|377.17|372.61|388.39|477.66|690.74|877.65|1027.02|1144.36|1235.86|1267.79|1191.06|1076.07|940.13|739.13|592.97|492.21|456.99|668.72|400.47|390.48|384.73|383.44|382.26|381.78|378.28|377.17|372.61|388.39|477.66|690.74|877.65|1027.02|1144.36|1235.86|1267.79|1191.06|1076.07|940.13|739.13|592.97|492.21|456.99|"MULTIPOLYGON (((127.095885090325 37.5119935443618, 127.094776469181 37.5118547714766, 127.094814113344 37.5102960144281, 127.097375694538 37.5101137605774, 127.098546285913 37.5100857734274, 127.09974556622 37.5103731002707, 127.101279049305 37.5110610770167, 127.10134156972 37.5112952836947, 127.100122021555 37.5128099865784, 127.099794108736 37.5128868451042, 127.097090006124 37.5122493586148, 127.095885090325 37.5119935443618)))"|"202412"
9275|"강남구청역_1"|11680|"강남구"|196471.34|11398.92|185072.42|55.66|62.08|63.25|62|61.44|60.5|56.69|53|53.79|60.07|60.45|57.96|56.53|56.88|49.26|51|49.83|48.33|48.45|49.04|52.66|52.95|54.28|55.14|60.07|52.25|58.42|59.54|58.36|57.82|56.93|53.3|49.75|50.42|56.33|56.63|54.27|52.98|53.35|46.14|47.77|46.64|45.27|45.42|46|49.46|49.76|51.01|51.78|56.5|"MULTIPOLYGON (((127.041189223323 37.5170161749681, 127.035623221062 37.5153420639771, 127.035589011844 37.5147384051617, 127.039333555845 37.5158544986725, 127.039672553518 37.5151876507022, 127.040328695604 37.5153676357337, 127.040554580581 37.5147188423937, 127.041538777416 37.5149617813071, 127.041877605349 37.5140246275047, 127.042352726627 37.5141325834088, 127.041189223323 37.5170161749681)))"|"202412"
9276|"강남구청역_2"|11680|"강남구"|136571.46|2452.69999999998|134118.76|33.73|24.11|21.56|20.72|19|18.46|16.97|16.26|17.74|19.9|26.11|32|44.24|51.13|50.61|52.42|47.79|44.94|44.85|49.85|50.69|44.95|35.77|30.8|29.09|33.16|23.66|21.16|20.34|18.66|18.13|16.67|15.97|17.44|19.57|25.69|31.49|43.52|50.29|49.78|51.56|47.01|44.21|44.12|49.02|49.84|44.18|35.14|30.25|28.56|"MULTIPOLYGON (((127.036735490633 37.5173419515568, 127.035581601927 37.5170900120128, 127.035597890179 37.5156033607509, 127.041090400896 37.5173045275246, 127.040723302345 37.5183047578075, 127.040378254809 37.518223782476, 127.040558988946 37.5177416889145, 127.04025919273 37.5176652031936, 127.040117751726 37.5175751499056, 127.039806642787 37.5174941617554, 127.039603313379 37.5180393313376, 127.039246956675 37.5179583563569, 127.039461583944 37.5173816488167, 127.039127858057 37.5173096761443, 127.038913228425 37.5178863830863, 127.038539896893 37.5177873914104, 127.038635904128 37.5175035468856, 127.037436747585 37.5172246098138, 127.037499078041 37.5174678601576, 127.037436897179 37.5175354539891, 127.036910848874 37.5174049687673, 127.03706335693 37.5169904638077, 127.036610858595 37.5169050048802, 127.036735490633 37.5173419515568)))"|"202412"
9277|"강남역_3"|11680|"강남구"|588907.6|26160.96|562746.64|898.62|737.84|708.7|677.89|667.23|651.38|667.45|672.34|653.96|625.68|642.27|774.75|893.92|1015.6|1083.82|1152.88|1148.07|1144.65|1133.62|1159.97|1208.48|1225.88|1123.43|962.24|834.93|840.99|689.21|662.06|633.41|623.26|608.58|623.24|627.8|611.23|585.34|601.81|726.48|837.93|952.06|1015.39|1080.93|1076.44|1072.36|1061.78|1085.72|1130.36|1146.67|1050.74|899.89|780.95|"MULTIPOLYGON (((127.030933960165 37.4990577680288, 127.030476329187 37.5000196996754, 127.029661995457 37.4997721223667, 127.029096992417 37.5009615767939, 127.029023505288 37.5010201590348, 127.028853995118 37.5013625786797, 127.027706003302 37.5010249650665, 127.027434811715 37.5016737453629, 127.02804010637 37.502392157864, 127.027503021375 37.5026918603967, 127.028085692459 37.5033719850447, 127.027291127028 37.5031401545657, 127.026726054931 37.5043115770046, 127.027826015784 37.5046176757201, 127.028100074911 37.50406124668, 127.028331938335 37.5041130014811, 127.028580703414 37.5039913094739, 127.02948867107 37.5050069740577, 127.029149652953 37.5057391164347, 127.024783680787 37.5044381178767, 127.027835012031 37.4980628971195, 127.030933960165 37.4990577680288)))"|"202412"
9278|"강남역_4"|11680|"강남구"|734685.57|93501.4199999999|641184.15|379.52|416.53|407.46|416.25|423.74|422.26|421.97|422.36|418|405.91|403.35|400.57|365.67|360.67|347.48|336.4|332.23|309.58|313.4|324.14|334.96|351.53|374.89|389.24|409.84|321.35|327.88|306.58|308.09|310.2|312.33|319.43|341.92|361.26|360.63|362.61|363.83|334.99|330.66|319.01|309.27|306.58|285.09|284.67|290.32|294.53|305.03|323.13|335.57|318.71|"MULTIPOLYGON (((127.031029988308 37.4988144738046, 127.027891497669 37.4979007043219, 127.029416985895 37.4947738786448, 127.030152098918 37.4949989521582, 127.029982617804 37.4953684037956, 127.030299274953 37.4954404067769, 127.030191928396 37.4956521682698, 127.030655609955 37.4957646793837, 127.030949377527 37.4951384104316, 127.029462182869 37.4946792627788, 127.030196628553 37.4931699086191, 127.032187067217 37.4937910972109, 127.03204582466 37.494052424355, 127.032385101685 37.4941424359135, 127.032531997213 37.4938811068772, 127.033193597348 37.4940791508251, 127.033244540762 37.4942142872886, 127.032916873534 37.4948450761036, 127.032515385057 37.4947235474568, 127.032360022545 37.4950231712066, 127.032526839111 37.4950749349017, 127.032433623397 37.495259664682, 127.032668297152 37.4953294303376, 127.031029988308 37.4988144738046)))"|"202412"
9279|"논현역_1"|11680|"강남구"|559324.86|171997.86|387327|965.28|1081.26|1079.72|1106.26|1108.36|1118.13|1094.6|1043.14|1025.3|999.62|999.42|998.9|928.08|877.03|820.14|765.38|755.89|751.8|781.95|853.18|916.11|939.79|991.91|1056.52|1074.12|731.78|793.77|794.84|811.53|813.86|821|806.12|769.13|768.18|762.96|773.51|781.9|730.05|689.1|643.58|601.4|598.67|592.02|612.09|657.74|699.94|711.7|751.25|791.68|786.8|"MULTIPOLYGON (((127.022164032413 37.5111830820739, 127.022156075318 37.5111735787114, 127.02215607969 37.5111893461877, 127.022144769736 37.5111916006745, 127.021743205022 37.5110475108103, 127.021680973769 37.5109619266444, 127.022291393627 37.509709431714, 127.023037416787 37.5081167813888, 127.023919061044 37.5063056077524, 127.0246933017 37.5047512331584, 127.025909196451 37.5050933667422, 127.027735893144 37.5056245629651, 127.028861334306 37.5059576762637, 127.028663544206 37.5063181219172, 127.028590036771 37.5063361588657, 127.027498522085 37.5060075405036, 127.027295095298 37.5064400650661, 127.02722726565 37.5065256748775, 127.028426230968 37.5068542711566, 127.028279292508 37.5071065845364, 127.027074857271 37.5073275975721, 127.027007152888 37.5077826169151, 127.026933655907 37.5078366927956, 127.025830816598 37.5075080615595, 127.025446549263 37.508359584755, 127.024977145373 37.5082560645829, 127.024841509782 37.5085308963478, 127.025339203649 37.5086749562772, 127.025423978104 37.5085127592063, 127.025480526076 37.5085037376879, 127.026826574283 37.5089089049007, 127.02666830398 37.5091251786704, 127.026210332233 37.5094090905422, 127.026538427993 37.5096973407678, 127.026046531453 37.5100127941617, 127.026674457869 37.510602815577, 127.026278676066 37.5108596843438, 127.025769548344 37.5103867662238, 127.025045829923 37.5108644428479, 127.025588880851 37.511314832132, 127.025345860072 37.5118059259738, 127.02477462618 37.5116618807448, 127.024734975722 37.5114591638947, 127.024248576497 37.511319604297, 127.024033815427 37.5117836600053, 127.022902641251 37.511409957156, 127.023083493594 37.5110044746304, 127.022376519826 37.5107748477695, 127.022164032413 37.5111830820739)), ((127.02215607969 37.5111893461877, 127.022161315123 37.5111883025747, 127.022156082189 37.5111983561751, 127.02215607969 37.5111893461877)), ((127.022161315123 37.5111883025747, 127.022164032413 37.5111830820739, 127.022167389644 37.511187091701, 127.022161315123 37.5111883025747)))"|"202412"
9280|"논현역_2"|11680|"강남구"|75623.9|2984.12999999999|72639.77|16.68|13.14|14.68|14.02|15.26|18.24|14.18|12.94|11.83|13.48|15.92|19.28|23.71|24.88|20.16|21.94|21.52|19.19|17.52|14.65|13.12|15.06|14.47|14.72|16.32|16.02|12.62|14.1|13.47|14.66|17.52|13.62|12.43|11.36|12.95|15.29|18.52|22.77|23.9|19.37|21.08|20.67|18.43|16.83|14.07|12.6|14.46|13.9|14.14|15.68|"MULTIPOLYGON (((127.0208349695 37.5128277104201, 127.021545332111 37.511277299444, 127.023219451947 37.5117995809061, 127.022874678114 37.512502423058, 127.022343026255 37.5123403389039, 127.022009543893 37.5130116415169, 127.021811559737 37.5128494962185, 127.021342197554 37.512989231263, 127.0208349695 37.5128277104201)), ((127.0208349695 37.5128277104201, 127.020833168373 37.512831641492, 127.020833167203 37.5128271364999, 127.0208349695 37.5128277104201)))"|"202412"
9281|"논현역_3"|11650|"서초구"|260655.01|44820.89|215834.12|253.62|185.15|183.55|179.7|177.8|178.91|178.77|178.68|181.97|196.03|223.43|283|346.06|349.86|369.01|371.06|367.43|343.62|329.53|294.3|269.1|238.77|235.7|217.75|207.59|192.02|133.84|132.66|129.27|128.07|128.05|128.92|129.9|135.49|149.75|173.57|219.71|267.38|270.58|287.43|288.2|286.94|268.08|256.73|226.79|203.62|179.05|174.36|160.4|149.78|"MULTIPOLYGON (((127.019435688579 37.5103721371064, 127.019438515107 37.5103676316798, 127.019633520026 37.5099553947052, 127.01974938528 37.5096850770558, 127.019791794669 37.5096670504714, 127.019986911607 37.5097210798231, 127.020232931701 37.5097998782065, 127.020385549119 37.5095137865704, 127.020504237401 37.5092389627112, 127.02057491225 37.5091826388043, 127.020801137609 37.5092591867302, 127.021081095638 37.5093672602343, 127.021120652029 37.5092546287514, 127.02127890093 37.508896455068, 127.021425862244 37.5086283829801, 127.021538954466 37.5085923237625, 127.021784927098 37.5085044340994, 127.021864062597 37.5083737755224, 127.021487969778 37.5082612152691, 127.021024219347 37.5081283959495, 127.021179649532 37.5078107677658, 127.021323774973 37.5075179187509, 127.021629250923 37.5079075489408, 127.021796090602 37.5079660851624, 127.021846983555 37.5079570663602, 127.021948711307 37.5077272938794, 127.022075876031 37.5074614768752, 127.022027776192 37.5073443553861, 127.021612099101 37.5072160349342, 127.021538577575 37.5071912700265, 127.021510284486 37.5071236999025, 127.021555497662 37.5070245822573, 127.021753318295 37.5066438760507, 127.021880477562 37.5063622917185, 127.022035891768 37.5060131273338, 127.022194221422 37.5059860695471, 127.021803927977 37.5055987078896, 127.021348600125 37.5051820734435, 127.021023367947 37.5048802931044, 127.020590669079 37.5044681569171, 127.020271140959 37.504337563501, 127.019629287008 37.5041844944758, 127.019191020567 37.5040899564146, 127.019182530945 37.5040584227013, 127.019346417215 37.5036349279501, 127.020022204914 37.503830790668, 127.0205622741 37.5039951366435, 127.020873312102 37.5040987006874, 127.021093720135 37.5036143766806, 127.021351030197 37.5036909184346, 127.021961791049 37.5038755185352, 127.022784625448 37.5041208947099, 127.023451948987 37.5043325068188, 127.023774298571 37.5044247986059, 127.024164515963 37.5045486114278, 127.023757624766 37.5053978814212, 127.02341854427 37.5061142398321, 127.023133146728 37.5067179623822, 127.02286751706 37.507251853139, 127.022576453805 37.5078488177655, 127.022341908383 37.5083444091913, 127.021869975738 37.509317571035, 127.021590205696 37.5099100260696, 127.02141782171 37.5102817174911, 127.021171957051 37.5108020857783, 127.021027760327 37.5108494122959, 127.020733664518 37.5107638659812, 127.020091742219 37.5105612447195, 127.019435688579 37.5103721371064)))"|"202412"
9282|"논현역_4"|11650|"서초구"|354096.55|53501.73|300594.82|311.72|363.5|386.91|385.79|379.54|338.43|335.53|311.79|297.99|289.11|286.04|283.92|285.86|274.06|272.8|283.51|288.4|287.94|283.8|272.5|298.41|306.13|313.67|315|340.56|267.75|310.68|330.58|327.87|322.15|284.25|282.16|262.36|252.04|245.88|245.46|244.47|247.56|237.41|237.68|247.04|252.42|253.49|248.98|237.19|258.38|264.28|270.49|270.9|292.31|"MULTIPOLYGON (((127.016306001198 37.5149841285917, 127.016266782156 37.5146433122106, 127.016190353407 37.5142446301041, 127.01615635142 37.5138954975264, 127.016210074149 37.5138729658324, 127.016574878952 37.5139990592085, 127.01710935598 37.5141521589205, 127.017236545421 37.5138705799383, 127.01737221038 37.5135574647153, 127.017411799619 37.5135619643381, 127.01716006201 37.5132331338388, 127.01805351078 37.5127329569032, 127.017694298342 37.512300527791, 127.018508566492 37.5118386506921, 127.01847177699 37.5117080112206, 127.017982519212 37.5113837215078, 127.018098400165 37.5111471929929, 127.018788396871 37.5113700904599, 127.018876010933 37.5111853727732, 127.018986240371 37.5109781266767, 127.018163344123 37.51073722934, 127.017852283798 37.5106404157742, 127.018061439201 37.5102416944209, 127.018997443931 37.5105231206139, 127.019848621234 37.5107820277042, 127.020609312452 37.51101166096, 127.020940176658 37.5111287364512, 127.020979783683 37.5112053147755, 127.020618049837 37.5120027580819, 127.020307171713 37.5126605372665, 127.020066982382 37.5133228093858, 127.019852246333 37.5140166119038, 127.019648827309 37.5147509571181, 127.019467997385 37.5153636636919, 127.019301282618 37.5158885204785, 127.019222112189 37.5159245723893, 127.01817856661 37.5155733362439, 127.017539436359 37.5153639433982, 127.016962525368 37.5151748113484, 127.016306001198 37.5149841285917)), ((127.016306001198 37.5149841285917, 127.016306439677 37.5149879390064, 127.016303610991 37.5149834343733, 127.016306001198 37.5149841285917)))"|"202412"
9283|"대치역_1"|11680|"강남구"|61197.25|14232.4|46964.85|4.25|1.52|1.42|1.36|1.33|1.22|1.34|1.69|2.82|3.85|4.92|5.77|6.35|6.94|7.42|7.88|8|7.66|6.66|6.35|5.45|4.36|3.51|2.71|1.59|4.25|1.52|1.42|1.36|1.33|1.22|1.34|1.69|2.82|3.85|4.92|5.77|6.35|6.94|7.42|7.88|8|7.66|6.66|6.35|5.45|4.36|3.51|2.71|1.59|"MULTIPOLYGON (((127.063007217977 37.4941844889823, 127.06300155657 37.4941754819238, 127.059998213936 37.4928119934769, 127.060444386007 37.4921945852309, 127.063436418996 37.493576088452, 127.063007217977 37.4941844889823)))"|"202412"
9284|"대치역_2"|11680|"강남구"|77268.65|9920.07999999999|67348.57|7.61|2.71|2.53|2.43|2.38|2.19|2.4|3.03|5.03|6.87|8.8|10.31|11.35|12.4|13.26|14.09|14.29|13.7|11.91|11.35|9.74|7.8|6.27|4.85|2.85|6.63|2.37|2.21|2.12|2.08|1.91|2.09|2.64|4.39|5.99|7.67|8.99|9.89|10.81|11.55|12.29|12.46|11.94|10.38|9.89|8.49|6.79|5.46|4.23|2.48|"MULTIPOLYGON (((127.061305622034 37.4945097248818, 127.056961812172 37.4924665756446, 127.057198885969 37.4919438829759, 127.062210083847 37.4942840122925, 127.062097237058 37.4945723907207, 127.06146373992 37.494266374247, 127.061305622034 37.4945097248818)))"|"202412"
9285|"도산공원사거리_1"|11680|"강남구"|117063.66|7762.71000000001|109300.95|34.1|35.33|34.52|34.4|33.83|36.52|35.27|33.61|32.43|31.57|32.1|33.47|36.26|36.61|32.64|30.7|30.14|29.22|35.21|38.23|39.25|38.72|35.13|32.25|31|31.99|33.14|32.42|32.32|31.79|34.27|33.12|31.56|30.47|29.7|30.2|31.4|33.97|34.28|30.57|28.73|28.21|27.36|32.98|35.83|36.8|36.31|32.99|30.28|29.13|"MULTIPOLYGON (((127.02844211007 37.5195065376438, 127.028442084031 37.5194344578542, 127.028781175043 37.5187135816491, 127.033148122797 37.5201901233499, 127.033419455113 37.5198296511012, 127.034324532391 37.5201177212148, 127.033691562049 37.5212711725856, 127.02844211007 37.5195065376438)))"|"202412"
9287|"뱅뱅사거리"|11680|"강남구"|405559.48|57566.23|347993.25|97.38|113.93|110.85|112.87|115.43|115.39|115.45|116.1|110.91|99.08|104.52|101.55|95.93|89.17|78.96|68.53|64.45|70.12|72.41|75.45|84.88|95.58|106.12|112.47|107.3|80.08|94.28|91.21|93.29|95.68|95.95|95.87|96.22|91.59|81.35|85.9|83.65|78.32|73.1|64.95|56.74|53.37|57.28|59.32|61.61|68.78|77.6|85.95|91.83|88.32|"MULTIPOLYGON (((127.0334083954 37.49395295259, 127.030332260251 37.4930076951856, 127.031676742346 37.4901601926014, 127.034752761569 37.4910693754378, 127.034018426167 37.4925742533983, 127.032502998092 37.4921241616328, 127.031960639926 37.49313342502, 127.033521305248 37.4935564813191, 127.0334083954 37.49395295259)))"|"202412"
