"TRDAR_NO"|"TRDAR_NM"|"SIGNGU_CD"|"SIGNGU_NM"|"GRFA_SM"|"RSDNTL_BULD_GRFA"|"RSDNTL_BULD_EXCL_GRFA"|"MOAV_STPRD_FRNR_LVLH_POPNO"|"ZERO_TIZN_STPRD_FRNR_LVLH_POPNO"|"ONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TWO_TIZN_STPRD_FRNR_LVLH_POPNO"|"THREE_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOUR_TIZN_STPRD_FRNR_LVLH_POPNO"|"FIVE_TIZN_STPRD_FRNR_LVLH_POPNO"|"SIX_TIZN_STPRD_FRNR_LVLH_POPNO"|"SEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EIGHT_TIZN_STPRD_FRNR_LVLH_POPNO"|"NINE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TLV_TIZN_STPRD_FRNR_LVLH_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_LVLH_POPNO"|"FFTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SXTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"SVNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"EGHTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"NNTN_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNONE_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTT_TIZN_STPRD_FRNR_LVLH_POPNO"|"TNTTH_TIZN_STPRD_FRNR_LVLH_POPNO"|"MOAV_STPRD_FRNR_VST_POPNO"|"ZERO_TIZN_STPRD_FRNR_VST_POPNO"|"ONE_TIZN_STPRD_FRNR_VST_POPNO"|"TWO_TIZN_STPRD_FRNR_VST_POPNO"|"THREE_TIZN_STPRD_FRNR_VST_POPNO"|"FOUR_TIZN_STPRD_FRNR_VST_POPNO"|"FIVE_TIZN_STPRD_FRNR_VST_POPNO"|"SIX_TIZN_STPRD_FRNR_VST_POPNO"|"SEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"EIGHT_TIZN_STPRD_FRNR_VST_POPNO"|"NINE_TIZN_STPRD_FRNR_VST_POPNO"|"TEN_TIZN_STPRD_FRNR_VST_POPNO"|"ELEVEN_TIZN_STPRD_FRNR_VST_POPNO"|"TLV_TIZN_STPRD_FRNR_VST_POPNO"|"THIRTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FOURTEEN_TIZN_STPRD_FRNR_VST_POPNO"|"FFTN_TIZN_STPRD_FRNR_VST_POPNO"|"SXTN_TIZN_STPRD_FRNR_VST_POPNO"|"SVNTN_TIZN_STPRD_FRNR_VST_POPNO"|"EGHTN_TIZN_STPRD_FRNR_VST_POPNO"|"NNTN_TIZN_STPRD_FRNR_VST_POPNO"|"TNT_TIZN_STPRD_FRNR_VST_POPNO"|"TNONE_TIZN_STPRD_FRNR_VST_POPNO"|"TNTT_TIZN_STPRD_FRNR_VST_POPNO"|"TNTTH_TIZN_STPRD_FRNR_VST_POPNO"|"TRDAR_CRDNT_CONT"|"DATA_STRD_YM"
9279|"논현역_1"|11680|"강남구"|559314.05|171997.86|387316.19|885.43|957.58|964.38|975.06|974.64|991.79|960.93|929.25|915.9|908.79|912.3|890.87|858.56|840.84|812.87|753.59|730.86|739.01|760.32|811.51|846.14|881.92|926.57|958.33|948.31|658.21|681.87|686.9|692.42|691.22|704.21|682.26|663.92|668.36|680.65|697.27|689.04|666.13|651.86|632.38|588.03|569.54|576.35|590.36|623.89|639.92|660.56|686.18|698.84|674.91|"MULTIPOLYGON (((127.022164032413 37.5111830820739, 127.022156075318 37.5111735787114, 127.02215607969 37.5111893461877, 127.022144769736 37.5111916006745, 127.021743205022 37.5110475108103, 127.021680973769 37.5109619266444, 127.022291393627 37.509709431714, 127.023037416787 37.5081167813888, 127.023919061044 37.5063056077524, 127.0246933017 37.5047512331584, 127.025909196451 37.5050933667422, 127.027735893144 37.5056245629651, 127.028861334306 37.5059576762637, 127.028663544206 37.5063181219172, 127.028590036771 37.5063361588657, 127.027498522085 37.5060075405036, 127.027295095298 37.5064400650661, 127.02722726565 37.5065256748775, 127.028426230968 37.5068542711566, 127.028279292508 37.5071065845364, 127.027074857271 37.5073275975721, 127.027007152888 37.5077826169151, 127.026933655907 37.5078366927956, 127.025830816598 37.5075080615595, 127.025446549263 37.508359584755, 127.024977145373 37.5082560645829, 127.024841509782 37.5085308963478, 127.025339203649 37.5086749562772, 127.025423978104 37.5085127592063, 127.025480526076 37.5085037376879, 127.026826574283 37.5089089049007, 127.02666830398 37.5091251786704, 127.026210332233 37.5094090905422, 127.026538427993 37.5096973407678, 127.026046531453 37.5100127941617, 127.026674457869 37.510602815577, 127.026278676066 37.5108596843438, 127.025769548344 37.5103867662238, 127.025045829923 37.5108644428479, 127.025588880851 37.511314832132, 127.025345860072 37.5118059259738, 127.02477462618 37.5116618807448, 127.024734975722 37.5114591638947, 127.024248576497 37.511319604297, 127.024033815427 37.5117836600053, 127.022902641251 37.511409957156, 127.023083493594 37.5110044746304, 127.022376519826 37.5107748477695, 127.022164032413 37.5111830820739)), ((127.02215607969 37.5111893461877, 127.022161315123 37.5111883025747, 127.022156082189 37.5111983561751, 127.02215607969 37.5111893461877)), ((127.022161315123 37.5111883025747, 127.022164032413 37.5111830820739, 127.022167389644 37.511187091701, 127.022161315123 37.5111883025747)))"|"202501"
9280|"논현역_2"|11680|"강남구"|75623.9|2984.12999999999|72639.77|14.16|11.64|13.11|13.56|14.33|15.73|12.97|11.33|9.47|10.31|13.88|16.76|19.42|20.35|17.27|16.97|19.66|16.08|16.34|13.7|11.05|11.43|10.37|10.71|13.34|13.6|11.18|12.59|13.03|13.77|15.11|12.46|10.88|9.1|9.91|13.33|16.1|18.65|19.54|16.59|16.3|18.89|15.45|15.7|13.16|10.61|10.98|9.96|10.29|12.81|"MULTIPOLYGON (((127.0208349695 37.5128277104201, 127.021545332111 37.511277299444, 127.023219451947 37.5117995809061, 127.022874678114 37.512502423058, 127.022343026255 37.5123403389039, 127.022009543893 37.5130116415169, 127.021811559737 37.5128494962185, 127.021342197554 37.512989231263, 127.0208349695 37.5128277104201)), ((127.0208349695 37.5128277104201, 127.020833168373 37.512831641492, 127.020833167203 37.5128271364999, 127.0208349695 37.5128277104201)))"|"202501"
9281|"논현역_3"|11650|"서초구"|260655.01|44820.89|215834.12|186.83|120.16|124.26|118.86|115.92|114.72|118.28|122.84|127.99|131.37|156.93|213.38|230.96|261.67|269.32|275.27|273.03|267.81|264.87|257.81|219.69|207.85|192.58|156.99|137.18|142|88.77|91.58|86.64|84.37|83.39|86.03|89.58|94.87|101.37|122.38|167.05|181.47|204.66|210.88|213.85|212.2|206.37|205.24|198.11|166.37|154.35|140.2|115.11|100.78|"MULTIPOLYGON (((127.019435688579 37.5103721371064, 127.019438515107 37.5103676316798, 127.019633520026 37.5099553947052, 127.01974938528 37.5096850770558, 127.019791794669 37.5096670504714, 127.019986911607 37.5097210798231, 127.020232931701 37.5097998782065, 127.020385549119 37.5095137865704, 127.020504237401 37.5092389627112, 127.02057491225 37.5091826388043, 127.020801137609 37.5092591867302, 127.021081095638 37.5093672602343, 127.021120652029 37.5092546287514, 127.02127890093 37.508896455068, 127.021425862244 37.5086283829801, 127.021538954466 37.5085923237625, 127.021784927098 37.5085044340994, 127.021864062597 37.5083737755224, 127.021487969778 37.5082612152691, 127.021024219347 37.5081283959495, 127.021179649532 37.5078107677658, 127.021323774973 37.5075179187509, 127.021629250923 37.5079075489408, 127.021796090602 37.5079660851624, 127.021846983555 37.5079570663602, 127.021948711307 37.5077272938794, 127.022075876031 37.5074614768752, 127.022027776192 37.5073443553861, 127.021612099101 37.5072160349342, 127.021538577575 37.5071912700265, 127.021510284486 37.5071236999025, 127.021555497662 37.5070245822573, 127.021753318295 37.5066438760507, 127.021880477562 37.5063622917185, 127.022035891768 37.5060131273338, 127.022194221422 37.5059860695471, 127.021803927977 37.5055987078896, 127.021348600125 37.5051820734435, 127.021023367947 37.5048802931044, 127.020590669079 37.5044681569171, 127.020271140959 37.504337563501, 127.019629287008 37.5041844944758, 127.019191020567 37.5040899564146, 127.019182530945 37.5040584227013, 127.019346417215 37.5036349279501, 127.020022204914 37.503830790668, 127.0205622741 37.5039951366435, 127.020873312102 37.5040987006874, 127.021093720135 37.5036143766806, 127.021351030197 37.5036909184346, 127.021961791049 37.5038755185352, 127.022784625448 37.5041208947099, 127.023451948987 37.5043325068188, 127.023774298571 37.5044247986059, 127.024164515963 37.5045486114278, 127.023757624766 37.5053978814212, 127.02341854427 37.5061142398321, 127.023133146728 37.5067179623822, 127.02286751706 37.507251853139, 127.022576453805 37.5078488177655, 127.022341908383 37.5083444091913, 127.021869975738 37.509317571035, 127.021590205696 37.5099100260696, 127.02141782171 37.5102817174911, 127.021171957051 37.5108020857783, 127.021027760327 37.5108494122959, 127.020733664518 37.5107638659812, 127.020091742219 37.5105612447195, 127.019435688579 37.5103721371064)))"|"202501"
9282|"논현역_4"|11650|"서초구"|354096.55|53501.73|300594.82|183.24|207.37|213.68|206.63|193.33|159.99|168.7|161.54|160.65|161.37|172.15|170.33|170.83|176.56|187.87|199.46|184.85|181.06|181.45|193.25|195.95|195.7|190.23|178.79|185.84|161.56|182.96|188.88|182.27|170.23|139.73|147.95|141.71|141.41|142.74|152.51|151.26|151.95|156.12|165.93|177.26|164.66|160.9|160.47|169.73|170.33|170.67|167.06|157.48|163.19|"MULTIPOLYGON (((127.016306001198 37.5149841285917, 127.016266782156 37.5146433122106, 127.016190353407 37.5142446301041, 127.01615635142 37.5138954975264, 127.016210074149 37.5138729658324, 127.016574878952 37.5139990592085, 127.01710935598 37.5141521589205, 127.017236545421 37.5138705799383, 127.01737221038 37.5135574647153, 127.017411799619 37.5135619643381, 127.01716006201 37.5132331338388, 127.01805351078 37.5127329569032, 127.017694298342 37.512300527791, 127.018508566492 37.5118386506921, 127.01847177699 37.5117080112206, 127.017982519212 37.5113837215078, 127.018098400165 37.5111471929929, 127.018788396871 37.5113700904599, 127.018876010933 37.5111853727732, 127.018986240371 37.5109781266767, 127.018163344123 37.51073722934, 127.017852283798 37.5106404157742, 127.018061439201 37.5102416944209, 127.018997443931 37.5105231206139, 127.019848621234 37.5107820277042, 127.020609312452 37.51101166096, 127.020940176658 37.5111287364512, 127.020979783683 37.5112053147755, 127.020618049837 37.5120027580819, 127.020307171713 37.5126605372665, 127.020066982382 37.5133228093858, 127.019852246333 37.5140166119038, 127.019648827309 37.5147509571181, 127.019467997385 37.5153636636919, 127.019301282618 37.5158885204785, 127.019222112189 37.5159245723893, 127.01817856661 37.5155733362439, 127.017539436359 37.5153639433982, 127.016962525368 37.5151748113484, 127.016306001198 37.5149841285917)), ((127.016306001198 37.5149841285917, 127.016306439677 37.5149879390064, 127.016303610991 37.5149834343733, 127.016306001198 37.5149841285917)))"|"202501"
9283|"대치역_1"|11680|"강남구"|61197.25|14232.4|46964.85|2.17|0.71|0.72|0.69|0.69|0.58|0.6|0.76|1.2|1.89|2.57|2.85|3.32|4.18|4.43|4.07|3.89|3.57|3.16|2.78|2.66|2.54|1.86|1.55|0.79|2.17|0.71|0.72|0.69|0.69|0.58|0.6|0.76|1.2|1.89|2.54|2.82|3.32|4.18|4.43|4.07|3.89|3.57|3.16|2.78|2.66|2.54|1.86|1.55|0.79|"MULTIPOLYGON (((127.063007217977 37.4941844889823, 127.06300155657 37.4941754819238, 127.059998213936 37.4928119934769, 127.060444386007 37.4921945852309, 127.063436418996 37.493576088452, 127.063007217977 37.4941844889823)))"|"202501"
9284|"대치역_2"|11680|"강남구"|77268.65|9920.07999999999|67348.57|3.87|1.27|1.29|1.24|1.24|1.04|1.07|1.36|2.14|3.39|4.53|5.03|5.93|7.47|7.92|7.28|6.95|6.38|5.64|4.97|4.76|4.53|3.32|2.78|1.41|3.38|1.11|1.12|1.08|1.08|0.91|0.93|1.19|1.86|2.95|3.95|4.38|5.17|6.51|6.9|6.35|6.06|5.56|4.92|4.33|4.15|3.95|2.9|2.42|1.23|"MULTIPOLYGON (((127.061305622034 37.4945097248818, 127.056961812172 37.4924665756446, 127.057198885969 37.4919438829759, 127.062210083847 37.4942840122925, 127.062097237058 37.4945723907207, 127.06146373992 37.494266374247, 127.061305622034 37.4945097248818)))"|"202501"
9285|"도산공원사거리_1"|11680|"강남구"|117063.66|7762.71000000001|109300.95|17.82|11.89|9.73|12.22|13.24|13.61|13.92|14.78|14.17|15.21|16.44|17.14|22.55|26.04|22.51|22.61|19.74|19.33|21.06|25.74|26.03|22.71|16.41|15.58|13.06|16.8|11.24|9.22|11.55|12.5|12.83|13.13|13.94|13.39|14.41|15.55|16.21|21.23|24.46|21.16|21.24|18.61|18.2|19.85|24.23|24.5|21.41|15.51|14.73|12.32|"MULTIPOLYGON (((127.02844211007 37.5195065376438, 127.028442084031 37.5194344578542, 127.028781175043 37.5187135816491, 127.033148122797 37.5201901233499, 127.033419455113 37.5198296511012, 127.034324532391 37.5201177212148, 127.033691562049 37.5212711725856, 127.02844211007 37.5195065376438)))"|"202501"
9287|"뱅뱅사거리"|11680|"강남구"|405559.48|57566.23|347993.25|63.61|69.14|68.11|68.79|70.97|69.81|66.56|68.38|69.34|65.97|70.12|66.82|60.09|58.87|57.54|57.13|52.17|53.09|53.46|57.1|58.66|69.61|69.52|64.73|60.35|51.71|56.29|55.65|56.38|58.49|57.59|54.86|56.34|56.94|53.84|57.68|54.7|48.82|47.11|46.8|46.29|42.08|42.94|43.2|45.76|46.21|55.24|55.78|52.34|49.35|"MULTIPOLYGON (((127.0334083954 37.49395295259, 127.030332260251 37.4930076951856, 127.031676742346 37.4901601926014, 127.034752761569 37.4910693754378, 127.034018426167 37.4925742533983, 127.032502998092 37.4921241616328, 127.031960639926 37.49313342502, 127.033521305248 37.4935564813191, 127.0334083954 37.49395295259)))"|"202501"
9288|"삼성역_1"|11680|"강남구"|596916.17|40260.78|556655.39|547.54|702.86|716.75|724.05|724.4|723.9|682.95|654.91|633.76|606.57|563.81|504.6|444.74|395.7|384.96|370.54|385.97|415.42|422.23|404.93|401.99|466.71|541.56|605.06|663.1|516.51|667.79|681.13|688.47|689.22|689.45|650.39|621.26|597.62|570.84|529.44|473.83|416.98|371.02|360.85|346.15|361.08|388.83|395.07|378.79|375.65|436.89|507.59|569.53|628.93|"MULTIPOLYGON (((127.062977812157 37.5084568520293, 127.062730607594 37.5085375644962, 127.057040239087 37.50672036491, 127.056994932641 37.5066302863213, 127.057898405563 37.5048819185222, 127.058633696117 37.5050978042835, 127.059141832162 37.5040614073151, 127.059650906624 37.5042503671971, 127.059108854233 37.505295792897, 127.059844152323 37.505511671102, 127.060374879364 37.5044572377306, 127.060929212272 37.5046641894668, 127.060082256101 37.506277402507, 127.060161509708 37.5063854830127, 127.061371973495 37.5067723040922, 127.061428580768 37.5068443552679, 127.061575544568 37.506763190525, 127.062027182627 37.5058259201657, 127.063181120152 37.5062397817344, 127.062989127115 37.5065732517863, 127.063860235366 37.5068701239507, 127.062977812157 37.5084568520293)), ((127.062977812157 37.5084568520293, 127.062979364738 37.5084563451104, 127.062968069385 37.508474370981, 127.062977812157 37.5084568520293)))"|"202501"
9289|"삼성역_2"|11680|"강남구"|186741.52|0|186741.52|126.98|154.48|159.44|164.66|165.89|166|166.01|166.58|172.06|175.11|178.04|140.12|109.17|87.93|79.32|73.38|73.37|75.72|78.55|76.13|80.44|93.6|119.47|142.78|149.22|126.98|154.48|159.44|164.66|165.89|166|166.01|166.58|172.06|175.11|178.04|140.12|109.17|87.93|79.32|73.38|73.37|75.72|78.55|76.13|80.44|93.6|119.47|142.78|149.22|"MULTIPOLYGON (((127.066413026083 37.5096393179643, 127.066407363097 37.5096303110942, 127.063760080696 37.5088343549249, 127.063618545874 37.5086452198097, 127.064538936862 37.5069959028669, 127.065539966719 37.507112493235, 127.066399734419 37.5073552928485, 127.066055611468 37.5083195508107, 127.066768362408 37.5085624280979, 127.066796677163 37.5086074623675, 127.066446871057 37.5095401894536, 127.066413026083 37.5096393179643)))"|"202501"
9290|"삼성역_3"|11680|"강남구"|246159.86|495.899999999994|245663.96|51.78|61.16|65.64|67.17|68.1|66.07|65.67|65.85|59.55|55.98|51.18|46.81|46.03|43.83|42.89|39.32|40.38|41.58|39.28|42.8|42.3|42.69|44.75|49.66|54.03|51.68|61.04|65.5|67.03|67.96|65.94|65.54|65.72|59.43|55.87|51.07|46.72|45.94|43.74|42.81|39.24|40.3|41.5|39.2|42.71|42.22|42.61|44.66|49.56|53.92|"MULTIPOLYGON (((127.065749573729 37.5141311587966, 127.065749593077 37.5141536837392, 127.065082304226 37.5142261253929, 127.064058505278 37.5140464735403, 127.065458835477 37.511432826878, 127.062788852613 37.5106053265667, 127.06266428994 37.5104251915267, 127.06329674512 37.5092986131698, 127.06359070788 37.5091723188547, 127.066305913485 37.5100268063708, 127.065538777198 37.5123292769609, 127.06574956599 37.5141221488195, 127.065749573729 37.5141311587966)))"|"202501"
9291|"선릉역_1"|11680|"강남구"|371754.84|11784.47|359970.37|80.85|60.1|58.36|60.39|58.09|53.87|55.2|62.43|78.96|96.64|109.6|106.73|103.07|92.33|89.82|98.09|85.16|87.19|92.45|88.11|88.79|90.15|85.16|80.41|59.39|78.29|58.19|56.51|58.48|56.25|52.16|53.45|60.45|76.46|93.58|106.12|103.35|99.81|89.4|86.97|94.98|82.46|84.43|89.52|85.32|85.97|87.29|82.46|77.86|57.51|"MULTIPOLYGON (((127.048940788459 37.504261922945, 127.048918165114 37.5042551745549, 127.043211517079 37.5024823638264, 127.043115303078 37.5023292278611, 127.043191534913 37.5021399908912, 127.044659171544 37.502601224737, 127.044828635808 37.5022993275188, 127.047599823106 37.5029875405771, 127.04884932805 37.5027077350336, 127.049584579974 37.5029371922309, 127.048940788459 37.504261922945)))"|"202501"
9292|"선릉역_2"|11680|"강남구"|574680.76|46625.36|528055.4|187.55|206.36|195.54|190.11|181.3|186.04|189.36|186.04|196.44|206.58|229.18|216.7|187.82|182.45|166.65|163.86|161.76|157.51|160.04|166.96|173.75|184.95|198.78|200.54|210.36|175.41|193.53|182.88|177.32|168.6|173.27|176.2|172.9|182.73|192.43|214.45|202.34|174.83|170.41|156.08|153.63|152.16|148.59|150.5|156.57|163.26|173.75|186.94|188.23|197.65|"MULTIPOLYGON (((127.043005390696 37.5029644716322, 127.043013870195 37.5029599636439, 127.048646957989 37.5046066732781, 127.048748829627 37.5047417824131, 127.047856370999 37.5063549261026, 127.045606567581 37.507806398848, 127.045170866875 37.5073560615915, 127.046801714232 37.5063328114236, 127.046269817091 37.5057743951257, 127.04563103914 37.5061530559547, 127.04517265998 37.5055855971339, 127.044352789775 37.5057345632032, 127.044194157329 37.5052165460781, 127.042475239907 37.5054964665434, 127.042344931963 37.5050460120229, 127.041807777084 37.5051453070674, 127.042807509698 37.5030231062004, 127.043005390696 37.5029644716322)))"|"202501"
9293|"선릉역_3"|11680|"강남구"|326165.31|14852.64|311312.67|177.64|228.65|246.49|247.13|248.14|253.91|251.8|243.7|219.48|203.17|184.52|170.42|141.41|120.96|117.33|112.2|117.98|117.34|112.94|114.26|117.92|136.47|158.78|190.33|207.96|171.96|223.86|241.3|242.06|243.04|248.54|246.46|237.99|211.86|194.86|176.55|163.32|135.69|116.19|112.54|107.21|112.7|112.54|108.18|109.51|112.76|130.59|152.38|183.96|202.96|"MULTIPOLYGON (((127.052679686959 37.505866389941, 127.052662771615 37.5059384772423, 127.05221102187 37.5068847218627, 127.050322152607 37.5067143298093, 127.047336537929 37.5070398890174, 127.047319548156 37.5069993506588, 127.047709590823 37.5067559284873, 127.048195646672 37.5063232571295, 127.04841600482 37.5060303447675, 127.048975090317 37.5048498114088, 127.049229522223 37.5047956486287, 127.052685341844 37.5058663874847, 127.052679686959 37.505866389941)))"|"202501"
9294|"선릉역_4"|11680|"강남구"|16366987.94|15474598.99|892388.95|453.33|496.68|503.1|499.66|495.23|487.95|484.35|490.48|531.44|569.4|540.83|494.55|425.43|385.73|369.42|345.55|339.84|349.26|358.83|373.13|393.76|445.15|488.45|528.39|495.01|381.11|381.68|381.6|377.78|371.82|362.55|362.72|376.98|444.47|499.28|481.77|442.59|382.26|349.17|336.36|314.77|310.2|318.82|325.94|337.3|349.72|391.83|419.51|442.45|384.78|"MULTIPOLYGON (((127.057502484486 37.5047694823626, 127.057491191742 37.5047920127178, 127.056576373989 37.506504342761, 127.056418082165 37.5065674865823, 127.049393234568 37.5043631023547, 127.049279989431 37.5041288884106, 127.050934551504 37.5006773758681, 127.051036320467 37.500659313123, 127.052563393385 37.5011857463882, 127.052264125105 37.5018075657744, 127.052677001878 37.5019425371942, 127.052451131321 37.5024021450813, 127.053587961771 37.5027620480403, 127.053836432297 37.5022844079749, 127.05403528042 37.5036177993348, 127.054691371619 37.5038202299742, 127.054979395708 37.5033065297391, 127.055335722379 37.5034189924809, 127.055047713202 37.5039507135622, 127.055517157543 37.5040901542827, 127.05567527197 37.5037882467947, 127.056127762111 37.5039412078808, 127.056031897557 37.5043061571566, 127.057502484486 37.5047694823626)))"|"202501"
9295|"선정릉역_1"|11680|"강남구"|114145.21|20273.43|93871.78|196.58|272.72|286.91|290.91|294.9|297.03|293.81|276|269.43|262.23|238.11|187.42|151.23|120.8|104.74|97.66|94.24|94.44|98.58|96.71|109.86|141.97|176.71|215.75|245.87|166.37|231.7|243.73|247.18|250.57|252.33|249.58|234.27|227.98|221.56|201.05|158.09|127.58|101.88|88.18|82.07|79.08|79.41|82.93|81.34|92.43|119.63|149.14|182.53|208.68|"MULTIPOLYGON (((127.04411216891 37.5101878388615, 127.044106507277 37.5101765784246, 127.044055566765 37.5101000119422, 127.044346373381 37.5093385624395, 127.044402914519 37.5093205218771, 127.045935854315 37.5099844401947, 127.046102710846 37.5100316795675, 127.046744690607 37.5102206444741, 127.050079076153 37.5111991527488, 127.049536518761 37.5117444793787, 127.047596396286 37.5111866353929, 127.04411216891 37.5101878388615)))"|"202501"
9296|"선정릉역_2"|11680|"강남구"|208084.35|85830.17|122254.18|104.57|106.71|109.3|105.88|104.41|100.34|102.07|114.63|135.9|156.49|146.28|123.66|108.15|93.44|84.3|80.72|79.16|82.35|88.76|83.6|82.12|93.44|107.68|116.89|103.33|69.78|73.74|75.82|73.65|72.61|70.05|70.96|78.6|90.99|103.27|96.25|80.89|70.55|60.53|54.61|52.33|51.26|53.22|57.55|53.95|53.06|60.52|70.9|78.41|71.11|"MULTIPOLYGON (((127.043225521811 37.5123753305824, 127.043217038745 37.5123753335879, 127.043934181921 37.5104559502706, 127.050218339699 37.5122870510056, 127.049969834937 37.5127984701222, 127.049873713394 37.5128300445738, 127.049228867078 37.5126275829511, 127.049000132712 37.5131142145341, 127.048646604236 37.5130129942372, 127.048273845156 37.5138105263432, 127.047976881755 37.5137295540417, 127.047957065177 37.513693521928, 127.048530300961 37.5124296442513, 127.047792138411 37.5122114445136, 127.047639629882 37.5125133388384, 127.04690995352 37.5122973827621, 127.046466578768 37.5132481061893, 127.046421350116 37.5132729009019, 127.043225521811 37.5123753305824)))"|"202501"
9297|"수서역"|11680|"강남구"|365895.7|0|365895.7|17.3|4.32|4.46|4.46|4.89|5.11|4.98|4.98|9.6|17.13|24.3|29.52|34.47|34.64|33.76|31.69|30.11|29.87|26.84|23.57|18.59|14.32|10.63|7.59|4.72|17.3|4.32|4.46|4.46|4.89|5.11|4.98|4.98|9.6|17.13|24.3|29.52|34.47|34.64|33.76|31.69|30.11|29.87|26.84|23.57|18.59|14.32|10.63|7.59|4.72|"MULTIPOLYGON (((127.104773980282 37.4884857648099, 127.104776810171 37.4884880148376, 127.104528920444 37.4891189327663, 127.101073183817 37.4880857474432, 127.102916969503 37.4865367062085, 127.103742335224 37.4865112163956, 127.104265276519 37.4865107621361, 127.10395244803 37.4871957957222, 127.103946982426 37.487333203272, 127.103772330192 37.4877770982364, 127.103631434456 37.4881015809514, 127.104773980282 37.4884857648099)))"|"202501"
9298|"신사동가로수길_1"|11680|"강남구"|223422.9|28634.23|194788.67|269.72|187.15|179.83|178.63|180.61|180.16|171.8|170.8|176.73|183.39|186.16|213.33|262.27|315.26|364.43|411.11|447.98|452.62|426.81|381.8|348.6|320.38|270.7|241.92|218.03|242.51|164.71|157.43|156.18|157.62|156.75|149.67|149.18|155.01|161.87|165.5|191.01|236.63|286.51|331.67|374|408.25|412.77|388.87|348.42|318.02|292.14|245.71|216.86|193.27|"MULTIPOLYGON (((127.023061884441 37.5242716702608, 127.023030773618 37.5242671709863, 127.021780566028 37.5236412008738, 127.0226613582 37.5180818924016, 127.022409644972 37.5179760702748, 127.022610332712 37.5176471701961, 127.025082241199 37.5187031196106, 127.024601786013 37.5196470099575, 127.02429659266 37.5203881399224, 127.023544664828 37.5214627226688, 127.023417412659 37.5214942813888, 127.023440058155 37.5215663569311, 127.023307443136 37.5226002757557, 127.02314939959 37.5237310560992, 127.023061884441 37.5242716702608)))"|"202501"
9299|"신사역_1"|11650|"서초구"|106952.32|19424.36|87527.96|100.09|81.08|77.37|75.8|76.06|73.97|75.37|72.88|77.13|78.92|86.56|100.19|110.14|117.01|117.74|117.48|126.7|129.45|128.22|125.41|132.22|123.93|114.14|96.59|87.85|82.41|66.64|63.69|62.44|62.71|61.06|62.12|60.04|63.41|65.07|71.31|82.57|90.79|96.41|97|96.73|104.47|106.75|105.72|103.37|108.58|101.88|93.6|79.35|72.13|"MULTIPOLYGON (((127.016994213798 37.5179701531727, 127.01698572775 37.5179588918235, 127.016654738041 37.5173440041517, 127.016374672717 37.5168169563238, 127.016137038209 37.5163372048804, 127.015930508396 37.5158349241394, 127.015806016646 37.5154835501779, 127.015681507141 37.5150330662711, 127.01611983005 37.5151118496967, 127.016620375923 37.5152424308703, 127.017530990833 37.5155396391793, 127.01801458014 37.515692741704, 127.018797947082 37.5159606756462, 127.01923912531 37.5161182843848, 127.019174135502 37.5163300287176, 127.018967867235 37.5170283329887, 127.018803973151 37.5175531885058, 127.018246853996 37.5174383921961, 127.018128063378 37.5173505618234, 127.017898967086 37.5171771520232, 127.017299567684 37.5176908031007, 127.016994213798 37.5179701531727)))"|"202501"
